x N
1.4665914E+0 1.1951506E+21
1.4526799E+0 1.4280821E+21
1.4432310E+0 1.3912172E+21
1.4284618E+0 1.3350096E+21
1.4178159E+0 1.5174721E+21
1.4058921E+0 1.2747500E+21
1.3907016E+0 1.2495312E+21
1.3779857E+0 1.1238845E+21
1.3592931E+0 1.1070395E+21
1.3457924E+0 1.3639090E+21
1.3328559E+0 1.3182888E+21
1.3181507E+0 1.2301694E+21
1.3029176E+0 1.2872932E+21
1.2892293E+0 1.2824382E+21
1.2735383E+0 1.2263656E+21
1.2581562E+0 1.2153507E+21
1.2417838E+0 1.1203614E+21
1.2232384E+0 1.3262966E+21
1.2119553E+0 1.2882604E+21
1.1920402E+0 1.1908856E+21
1.1778463E+0 1.2918590E+21
1.1600937E+0 1.2125905E+21
1.1433580E+0 1.2705601E+21
1.1266833E+0 1.2521672E+21
1.1089378E+0 1.2262601E+21
1.0909872E+0 1.2078147E+21
1.0720877E+0 1.2414367E+21
1.0545419E+0 1.2249017E+21
1.0344670E+0 1.2305515E+21
1.0164510E+0 1.3143804E+21
9.9813179E-1 1.1928458E+21
9.7559872E-1 1.1567307E+21
9.5516834E-1 1.2883336E+21
9.3618631E-1 1.2744393E+21
9.1442716E-1 1.2202026E+21
8.9268674E-1 1.2368996E+21
8.7045722E-1 1.2368768E+21
8.4758888E-1 1.2427006E+21
8.2436695E-1 1.2372815E+21
7.9996867E-1 1.2307175E+21
7.7505186E-1 1.2367776E+21
