x N
1.7115298E+0 1.0662337E+21
1.6981792E+0 1.0754126E+21
1.6849534E+0 1.0686835E+21
1.6712205E+0 1.0680128E+21
1.6577625E+0 1.0938160E+21
1.6444545E+0 1.0936106E+21
1.6307705E+0 1.0791479E+21
1.6168725E+0 1.0752533E+21
1.6028514E+0 1.0779466E+21
1.5887803E+0 1.0803534E+21
1.5745727E+0 1.0908430E+21
1.5605234E+0 1.0839221E+21
1.5458725E+0 1.0663197E+21
1.5310772E+0 1.0758538E+21
1.5164078E+0 1.0801785E+21
1.5014425E+0 1.0678887E+21
1.4861327E+0 1.0651008E+21
1.4707785E+0 1.0756522E+21
1.4554533E+0 1.0724003E+21
1.4396769E+0 1.0690473E+21
1.4239173E+0 1.0676839E+21
1.4077464E+0 1.0528967E+21
1.3911664E+0 1.0638102E+21
1.3749543E+0 1.0564954E+21
1.3577413E+0 1.0436512E+21
1.3407035E+0 1.0629718E+21
1.3236838E+0 1.0544102E+21
1.3059180E+0 1.0437075E+21
1.2880724E+0 1.0235939E+21
1.2690886E+0 1.0249808E+21
1.2507689E+0 1.0374396E+21
1.2316719E+0 1.0346367E+21
1.2126827E+0 1.0531555E+21
1.1936673E+0 1.0393659E+21
1.1735427E+0 1.0384961E+21
1.1538486E+0 1.0399548E+21
1.1330748E+0 1.0267664E+21
1.1121258E+0 1.0239546E+21
1.0904385E+0 1.0046831E+21
1.0678028E+0 9.8949761E+20
1.0444866E+0 9.8550569E+20
