N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.070511318E+00 1.070709457E+00 1.073569016E+00 1.076335449E+00
1.600000000E+01 1.261475311E+00 1.259607013E+00 1.258171276E+00 1.257061340E+00
1.700000000E+01 1.330734037E+00 1.329068088E+00 1.326658665E+00 1.326612717E+00
1.549996187E+01 1.225355616E+00 1.222681444E+00 1.222524384E+00 1.222014540E+00
1.649996187E+01 1.290862368E+00 1.289619567E+00 1.288746730E+00 1.288199613E+00
1.674996808E+01 1.310013478E+00 1.307053766E+00 1.306417912E+00 1.306217527E+00
1.624993176E+01 1.275677808E+00 1.274026152E+00 1.273223069E+00 1.272551807E+00
1.574996808E+01 1.246180431E+00 1.243938021E+00 1.242626592E+00 1.242373450E+00
1.524993176E+01 1.182516491E+00 1.181035815E+00 1.181178822E+00 1.181647707E+00
