N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194738339E+00 1.193882069E+00 1.193078764E+00 1.191311546E+00
1.600000000E+01 1.256377562E+00 1.254547869E+00 1.253343080E+00 1.251277553E+00
1.700000000E+01 1.328956846E+00 1.326471878E+00 1.324528222E+00 1.324406560E+00
1.549996187E+01 1.231275474E+00 1.228538479E+00 1.227853202E+00 1.226993749E+00
1.649996187E+01 1.287040929E+00 1.284800678E+00 1.283791839E+00 1.282963972E+00
1.674996808E+01 1.306576034E+00 1.303170247E+00 1.302644638E+00 1.302041811E+00
1.624993176E+01 1.270309102E+00 1.268806763E+00 1.267505993E+00 1.266544628E+00
1.574996808E+01 1.243546905E+00 1.241833577E+00 1.239671524E+00 1.238990478E+00
1.524993176E+01 1.217099741E+00 1.215320826E+00 1.214289995E+00 1.213548792E+00
