N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 7.675430000E-04 -1.199816600E-02 -3.935715400E-02 -9.204570500E-02 -1.656651700E-01 -1.389841900E-01 -7.638925200E-02 8.132855000E-03 1.495874200E-02 2.407251000E-02 3.563790700E-02
1.600000000E+01 3.230678500E-02 3.156713200E-02 3.110469100E-02 3.058701800E-02 2.989893000E-02 2.845552100E-02 2.594895900E-02 2.000474000E-02 7.512724000E-03 -1.225045000E-02 -4.694720300E-02
1.700000000E+01 5.796535800E-02 5.641598100E-02 5.552350900E-02 5.585569900E-02 5.682756500E-02 5.877251000E-02 6.215073100E-02 6.618652400E-02 7.062505200E-02 7.662647700E-02 8.246541600E-02
1.549996187E+01 2.258424100E-02 2.146560300E-02 1.917204100E-02 1.393579200E-02 3.582065000E-03 -1.620021600E-02 -5.255633300E-02 -1.135266780E-01 -1.809602410E-01 -1.510079160E-01 -8.892679500E-02
1.649996187E+01 5.422605000E-02 5.246686100E-02 5.184743700E-02 5.128468100E-02 5.147967400E-02 5.268191600E-02 5.385444800E-02 5.516095000E-02 5.704004300E-02 5.753163400E-02 5.657903100E-02
1.674996808E+01 5.951361600E-02 5.777063300E-02 5.722485200E-02 5.703309400E-02 5.764228300E-02 5.948398700E-02 6.156945000E-02 6.426019100E-02 6.812633500E-02 7.150128700E-02 7.465200800E-02
1.624993176E+01 4.284716600E-02 4.160453400E-02 4.075927400E-02 4.076330400E-02 4.072611100E-02 4.072772500E-02 4.101143500E-02 4.019484000E-02 3.783054300E-02 3.340865800E-02 2.327998700E-02
1.574996808E+01 2.590076300E-02 2.578523400E-02 2.500610800E-02 2.353949900E-02 2.055404600E-02 1.497413900E-02 3.582073000E-03 -1.743314500E-02 -5.378823100E-02 -1.131355650E-01 -1.895694710E-01
1.524993176E+01 1.428489900E-02 1.083085600E-02 2.623441000E-03 -1.437926600E-02 -4.744804400E-02 -1.062313040E-01 -1.731128970E-01 -1.432934110E-01 -7.828895100E-02 7.454678000E-03 1.256475500E-02
