fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_335 001_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.694098497E-13 1.000000000E+20 1.204100811E+00 1.170820688E-14 6.570395931E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.414668746E-14 1.000000000E+20 1.227254131E+00 1.054961547E-14 1.266363727E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.124465263E-13 1.000000000E+20 1.213018629E+00 1.661403289E-14 7.968947231E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.373876390E-13 1.000000000E+20 1.227485435E+00 1.547320764E-14 1.274828657E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.746355771E-13 1.000000000E+20 1.216430911E+00 2.381525423E-14 9.018512001E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.999614908E-13 1.000000000E+20 1.227820544E+00 2.268718709E-14 1.287217427E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.640386405E-13 1.000000000E+20 1.218487979E+00 3.435999921E-14 1.002832756E-04 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.899390676E-13 1.000000000E+20 1.228302721E+00 3.324900697E-14 1.305327335E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.915439663E-13 1.000000000E+20 1.222226655E+00 4.978828641E-14 1.105823419E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.181638874E-13 1.000000000E+20 1.228990598E+00 4.869638457E-14 1.331745561E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.709946633E-13 1.000000000E+20 1.225325730E+00 7.232822487E-14 1.202746067E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.986195996E-13 1.000000000E+20 1.229959505E+00 7.125860522E-14 1.370179309E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.192934093E-13 1.000000000E+20 1.228142563E+00 1.051990560E-13 1.301655326E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.482893813E-13 1.000000000E+20 1.231300936E+00 1.041569356E-13 1.425864856E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.255247927E-12 1.000000000E+20 1.230971011E+00 1.530404877E-13 1.413030573E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.186057574E-12 1.000000000E+20 1.233113490E+00 1.520328600E-13 1.506070306E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.697220178E-12 1.000000000E+20 1.234038522E+00 2.225310216E-13 1.549660821E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.630335131E-12 1.000000000E+20 1.235484920E+00 2.215659986E-13 1.620626779E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.259881685E-12 1.000000000E+20 1.237489061E+00 3.232995006E-13 1.726789171E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.195783010E-12 1.000000000E+20 1.238460849E+00 3.223851368E-13 1.782329768E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.951733494E-12 1.000000000E+20 1.241358658E+00 4.692976682E-13 1.962090397E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.890804433E-12 1.000000000E+20 1.242008577E+00 4.684403501E-13 2.006956275E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.776019149E-12 1.000000000E+20 1.245560930E+00 6.808829670E-13 2.275013712E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.718454817E-12 1.000000000E+20 1.245993716E+00 6.800857196E-13 2.312535216E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.736574473E-12 1.000000000E+20 1.249904592E+00 9.879416515E-13 2.685274992E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.682327987E-12 1.000000000E+20 1.250192138E+00 9.872032219E-13 2.717741891E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.844445810E-12 1.000000000E+20 1.254360219E+00 1.435620712E-12 3.182937786E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.793428600E-12 1.000000000E+20 1.254537360E+00 1.434901238E-12 3.214834718E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.131075664E-12 1.000000000E+20 1.258309276E+00 2.087231873E-12 3.833591250E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.082712231E-12 1.000000000E+20 1.258430834E+00 2.086575439E-12 3.858697695E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.642374035E-12 1.000000000E+20 1.261851640E+00 3.038656420E-12 4.635257654E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.596133870E-12 1.000000000E+20 1.261936373E+00 3.038058719E-12 4.659084056E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.043553117E-11 1.000000000E+20 1.265024531E+00 4.431975452E-12 5.599107290E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.039095574E-11 1.000000000E+20 1.265081598E+00 4.431406984E-12 5.622071283E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.257739552E-11 1.000000000E+20 1.267571436E+00 6.468385883E-12 6.746743696E-04 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.253406172E-11 1.000000000E+20 1.267615169E+00 6.467888306E-12 6.768286969E-04 
019_335 019_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.518097688E-11 1.000000000E+20 1.277062199E+00 9.483238024E-12 8.153700588E-04 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.513936935E-11 1.000000000E+20 1.277236636E+00 9.483451217E-12 8.177576007E-04 
