fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0US1 7:16 292.2 39.68 1.000E+000 1.982E+000 1.504E-005 2.047E+004 2.743E+000 1.249E-008 1.429E-005 7.339E-002 1.429E-005 3.121E-007 2.976E-001 4.000E-002 7.783E-006 2.618E-003 
0US2 7:30 295.7 39.21 1.000E+000 2.071E+000 1.367E-005 1.832E+004 2.719E+000 1.446E-008 1.418E-005 6.614E-002 1.418E-005 2.741E-007 2.924E-001 3.570E-002 7.657E-006 3.646E-003 
0US3 7:46 298.7 38.82 1.000E+000 2.187E+000 1.247E-005 1.658E+004 2.708E+000 1.614E-008 1.423E-005 6.055E-002 1.423E-005 2.483E-007 2.883E-001 3.250E-002 7.618E-006 2.527E-001 
0US4 8:4 301.1 38.51 1.000E+000 2.270E+000 1.227E-005 1.526E+004 2.697E+000 1.756E-008 1.428E-005 5.625E-002 1.428E-005 2.291E-007 2.853E-001 3.000E-002 7.611E-006 1.661E-003 
0US5 8:22 304.3 38.1 1.000E+000 2.355E+000 1.225E-005 1.359E+004 2.672E+000 1.977E-008 1.418E-005 5.049E-002 1.418E-005 2.013E-007 2.813E-001 2.680E-002 7.485E-006 6.970E-003 
0US6 8:39 306.8 37.79 1.000E+000 2.517E+000 1.090E-005 1.237E+004 2.678E+000 2.108E-008 1.440E-005 4.673E-002 1.439E-005 1.873E-007 2.786E-001 2.470E-002 7.554E-006 1.541E-003 
0US7 8:57 309.8 37.42 1.000E+000 2.571E+000 1.054E-005 1.098E+004 2.675E+000 2.288E-008 1.421E-005 4.140E-002 1.420E-005 1.615E-007 2.749E-001 2.170E-002 7.409E-006 3.067E-003 
0US8 9:16 312.5 37.1 1.000E+000 2.703E+000 9.532E-006 9.819E+003 2.674E+000 2.476E-008 1.386E-005 3.680E-002 1.385E-005 1.385E-007 2.717E-001 1.920E-002 7.174E-006 8.324E-003 
0US9 9:35 315.1 36.8 1.000E+000 2.690E+000 1.018E-005 8.772E+003 2.647E+000 2.738E-008 1.505E-005 3.621E-002 1.504E-005 1.477E-007 2.712E-001 1.890E-002 7.773E-006 1.115E-003 
US10 9:56 318.1 36.45 1.000E+000 2.689E+000 1.017E-005 7.653E+003 2.639E+000 2.980E-008 1.468E-005 3.166E-002 1.466E-005 1.245E-007 2.682E-001 1.640E-002 7.544E-006 1.668E-003 
US11 10:13 320.5 36.18 1.000E+000 2.755E+000 1.020E-005 6.828E+003 2.629E+000 3.216E-008 1.492E-005 2.943E-002 1.490E-005 1.170E-007 2.666E-001 1.520E-002 7.644E-006 8.942E-004 
US12 10:33 323.8 35.81 1.000E+000 2.752E+000 9.778E-006 5.793E+003 2.635E+000 3.417E-008 1.579E-005 2.681E-002 1.577E-005 1.120E-007 2.648E-001 1.380E-002 8.054E-006 3.957E-003 
US13 10:51 327.3 35.42 1.000E+000 2.719E+000 1.143E-005 4.822E+003 2.602E+000 3.931E-008 1.405E-005 2.145E-002 1.403E-005 7.867E-008 2.614E-001 1.100E-002 7.086E-006 7.683E-004 
US14 11:7 330.3 35.1 1.000E+000 2.772E+000 1.205E-005 4.094E+003 2.572E+000 4.378E-008 1.393E-005 1.901E-002 1.390E-005 6.867E-008 2.599E-001 9.700E-003 7.006E-006 9.034E-004 
US15 11:21 332.4 34.88 1.000E+000 2.792E+000 1.289E-005 3.641E+003 2.566E+000 4.668E-008 1.487E-005 1.861E-002 1.484E-005 7.165E-008 2.595E-001 9.500E-003 7.462E-006 1.036E-001 
