Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.243768499E+00 1.080784414E+0 1.629840850E-01 1.243768499E+00 1.080784414E+0 1.629840850E-01
1.468000E+10 1.243804625E+00 1.078148414E+0 1.656562110E-01 1.243804625E+00 1.078148414E+0 1.656562110E-01
2.154000E+10 1.243856984E+00 1.075600624E+0 1.682563600E-01 1.243856984E+00 1.075600624E+0 1.682563600E-01
3.162000E+10 1.243933209E+00 1.073132188E+0 1.708010210E-01 1.243933209E+00 1.073132188E+0 1.708010210E-01
4.642000E+10 1.244043804E+00 1.070743170E+0 1.733006340E-01 1.244043804E+00 1.070743170E+0 1.733006340E-01
6.813000E+10 1.244202917E+00 1.068432951E+0 1.757699660E-01 1.244202917E+00 1.068432951E+0 1.757699660E-01
1.000000E+11 1.244430313E+00 1.066197104E+0 1.782332090E-01 1.244430313E+00 1.066197104E+0 1.782332090E-01
1.468000E+11 1.244751112E+00 1.064032832E+0 1.807182800E-01 1.244751112E+00 1.064032832E+0 1.807182800E-01
2.154000E+11 1.245196127E+00 1.061941259E+0 1.832548680E-01 1.245196127E+00 1.061941259E+0 1.832548680E-01
3.162000E+11 1.245799170E+00 1.059915085E+0 1.858840850E-01 1.245799170E+00 1.059915085E+0 1.858840850E-01
4.642000E+11 1.246591312E+00 1.057954342E+0 1.886369700E-01 1.246591312E+00 1.057954342E+0 1.886369700E-01
6.813000E+11 1.247590422E+00 1.056058495E+0 1.915319270E-01 1.247590422E+00 1.056058495E+0 1.915319270E-01
1.000000E+12 1.248788982E+00 1.054223892E+0 1.945650900E-01 1.248788982E+00 1.054223892E+0 1.945650900E-01
1.468000E+12 1.250162762E+00 1.052448215E+0 1.977145470E-01 1.250162762E+00 1.052448215E+0 1.977145470E-01
2.154000E+12 1.251837363E+00 1.050732368E+0 2.011049950E-01 1.251837363E+00 1.050732368E+0 2.011049950E-01
3.162000E+12 1.253428693E+00 1.049070345E+0 2.043583480E-01 1.253428693E+00 1.049070345E+0 2.043583480E-01
4.642000E+12 1.259235997E+00 1.047462155E+0 2.117738420E-01 1.259235997E+00 1.047462155E+0 2.117738420E-01
6.813000E+12 1.260528311E+00 1.045907343E+0 2.146209680E-01 1.260528311E+00 1.045907343E+0 2.146209680E-01
1.000000E+13 1.261744312E+00 1.044402899E+0 2.173414130E-01 1.261744312E+00 1.044402899E+0 2.173414130E-01
