Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.006300441E+00 1.163871863E+0 -1.575714220E-01 1.006300441E+00 1.163871863E+0 -1.575714220E-01
1.468000E+10 1.006299740E+00 1.089973159E+0 -8.367341900E-02 1.006299740E+00 1.089973159E+0 -8.367341900E-02
2.154000E+10 1.006298822E+00 1.049205617E+0 -4.290679500E-02 1.006298822E+00 1.049205617E+0 -4.290679500E-02
3.162000E+10 1.006297707E+00 1.026794492E+0 -2.049678500E-02 1.006297707E+00 1.026794492E+0 -2.049678500E-02
4.642000E+10 1.006296550E+00 1.014545852E+0 -8.249302000E-03 1.006296550E+00 1.014545852E+0 -8.249302000E-03
6.813000E+10 1.006307477E+00 1.007879067E+0 -1.571590000E-03 1.006307477E+00 1.007879067E+0 -1.571590000E-03
1.000000E+11 1.006320264E+00 1.004257297E+0 2.062967000E-03 1.006320264E+00 1.004257297E+0 2.062967000E-03
1.468000E+11 1.006359525E+00 1.002294713E+0 4.064812000E-03 1.006359525E+00 1.002294713E+0 4.064812000E-03
2.154000E+11 1.006542774E+00 1.001235232E+0 5.307542000E-03 1.006542774E+00 1.001235232E+0 5.307542000E-03
3.162000E+11 1.006660257E+00 1.000663111E+0 5.997146000E-03 1.006660257E+00 1.000663111E+0 5.997146000E-03
4.642000E+11 1.006971149E+00 1.000355265E+0 6.615884000E-03 1.006971149E+00 1.000355265E+0 6.615884000E-03
6.813000E+11 1.007161352E+00 1.000190065E+0 6.971287000E-03 1.007161352E+00 1.000190065E+0 6.971287000E-03
1.000000E+12 1.007593275E+00 1.000101494E+0 7.491781000E-03 1.007593275E+00 1.000101494E+0 7.491781000E-03
1.468000E+12 1.008368243E+00 1.000054093E+0 8.314150000E-03 1.008368243E+00 1.000054093E+0 8.314150000E-03
2.154000E+12 1.009124792E+00 1.000028805E+0 9.095987000E-03 1.009124792E+00 1.000028805E+0 9.095987000E-03
3.162000E+12 1.010443887E+00 1.000015304E+0 1.042858300E-02 1.010443887E+00 1.000015304E+0 1.042858300E-02
4.642000E+12 1.011913062E+00 1.000008117E+0 1.190494500E-02 1.011913062E+00 1.000008117E+0 1.190494500E-02
6.813000E+12 1.013663194E+00 1.000004301E+0 1.365889300E-02 1.013663194E+00 1.000004301E+0 1.365889300E-02
1.000000E+13 1.016115207E+00 1.000002276E+0 1.611293100E-02 1.016115207E+00 1.000002276E+0 1.611293100E-02
