Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.218557031E+00 1.264118745E+0 -4.556171400E-02 1.218557031E+00 1.264118745E+0 -4.556171400E-02
1.468000E+10 1.218609106E+00 1.145183017E+0 7.342608900E-02 1.218609106E+00 1.145183017E+0 7.342608900E-02
2.154000E+10 1.218685318E+00 1.079448203E+0 1.392371150E-01 1.218685318E+00 1.079448203E+0 1.392371150E-01
3.162000E+10 1.218795443E+00 1.043276724E+0 1.755187190E-01 1.218795443E+00 1.043276724E+0 1.755187190E-01
4.642000E+10 1.218955438E+00 1.023497442E+0 1.954579960E-01 1.218955438E+00 1.023497442E+0 1.954579960E-01
6.813000E+10 1.219185784E+00 1.012728987E+0 2.064567970E-01 1.219185784E+00 1.012728987E+0 2.064567970E-01
1.000000E+11 1.219514593E+00 1.006878164E+0 2.126364290E-01 1.219514593E+00 1.006878164E+0 2.126364290E-01
1.468000E+11 1.219977326E+00 1.003707465E+0 2.162698610E-01 1.219977326E+00 1.003707465E+0 2.162698610E-01
2.154000E+11 1.220620076E+00 1.001995732E+0 2.186243440E-01 1.220620076E+00 1.001995732E+0 2.186243440E-01
3.162000E+11 1.221489268E+00 1.001071378E+0 2.204178900E-01 1.221489268E+00 1.001071378E+0 2.204178900E-01
4.642000E+11 1.222629606E+00 1.000573997E+0 2.220556090E-01 1.222629606E+00 1.000573997E+0 2.220556090E-01
6.813000E+11 1.224067172E+00 1.000307086E+0 2.237600860E-01 1.224067172E+00 1.000307086E+0 2.237600860E-01
1.000000E+12 1.225790163E+00 1.000163984E+0 2.256261790E-01 1.225790163E+00 1.000163984E+0 2.256261790E-01
1.468000E+12 1.227677694E+00 1.000087398E+0 2.275902960E-01 1.227677694E+00 1.000087398E+0 2.275902960E-01
2.154000E+12 1.229473612E+00 1.000046540E+0 2.294270720E-01 1.229473612E+00 1.000046540E+0 2.294270720E-01
3.162000E+12 1.231516144E+00 1.000024726E+0 2.314914180E-01 1.231516144E+00 1.000024726E+0 2.314914180E-01
4.642000E+12 1.233293256E+00 1.000013115E+0 2.332801410E-01 1.233293256E+00 1.000013115E+0 2.332801410E-01
6.813000E+12 1.237634374E+00 1.000006949E+0 2.376274250E-01 1.237634374E+00 1.000006949E+0 2.376274250E-01
1.000000E+13 1.241657042E+00 1.000003677E+0 2.416533650E-01 1.241657042E+00 1.000003677E+0 2.416533650E-01
