Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.230391005E+00 1.303763849E+0 -7.337284400E-02 1.230391005E+00 1.303763849E+0 -7.337284400E-02
1.468000E+10 1.230433547E+00 1.167066214E+0 6.336733300E-02 1.230433547E+00 1.167066214E+0 6.336733300E-02
2.154000E+10 1.230496080E+00 1.091449399E+0 1.390466810E-01 1.230496080E+00 1.091449399E+0 1.390466810E-01
3.162000E+10 1.230586690E+00 1.049821414E+0 1.807652760E-01 1.230586690E+00 1.049821414E+0 1.807652760E-01
4.642000E+10 1.230718098E+00 1.027053038E+0 2.036650600E-01 1.230718098E+00 1.027053038E+0 2.036650600E-01
6.813000E+10 1.230907439E+00 1.014655708E+0 2.162517310E-01 1.230907439E+00 1.014655708E+0 2.162517310E-01
1.000000E+11 1.231177600E+00 1.007919442E+0 2.232581580E-01 1.231177600E+00 1.007919442E+0 2.232581580E-01
1.468000E+11 1.231558767E+00 1.004268780E+0 2.272899870E-01 1.231558767E+00 1.004268780E+0 2.272899870E-01
2.154000E+11 1.232087845E+00 1.002297902E+0 2.297899430E-01 1.232087845E+00 1.002297902E+0 2.297899430E-01
3.162000E+11 1.232804781E+00 1.001233597E+0 2.315711840E-01 1.232804781E+00 1.001233597E+0 2.315711840E-01
4.642000E+11 1.233746644E+00 1.000660908E+0 2.330857360E-01 1.233746644E+00 1.000660908E+0 2.330857360E-01
6.813000E+11 1.234935283E+00 1.000353584E+0 2.345816990E-01 1.234935283E+00 1.000353584E+0 2.345816990E-01
1.000000E+12 1.236362495E+00 1.000188813E+0 2.361736820E-01 1.236362495E+00 1.000188813E+0 2.361736820E-01
1.468000E+12 1.237932566E+00 1.000100631E+0 2.378319350E-01 1.237932566E+00 1.000100631E+0 2.378319350E-01
2.154000E+12 1.239801757E+00 1.000053587E+0 2.397481700E-01 1.239801757E+00 1.000053587E+0 2.397481700E-01
3.162000E+12 1.241389887E+00 1.000028470E+0 2.413614170E-01 1.241389887E+00 1.000028470E+0 2.413614170E-01
4.642000E+12 1.242842335E+00 1.000015101E+0 2.428272340E-01 1.242842335E+00 1.000015101E+0 2.428272340E-01
6.813000E+12 1.249146077E+00 1.000008001E+0 2.491380760E-01 1.249146077E+00 1.000008001E+0 2.491380760E-01
1.000000E+13 1.250511080E+00 1.000004233E+0 2.505068470E-01 1.250511080E+00 1.000004233E+0 2.505068470E-01
