Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.164171149E+00 1.081458353E+0 8.271279600E-02 1.164171149E+00 1.081458353E+0 8.271279600E-02
1.468000E+10 1.164376116E+00 1.078802432E+0 8.557368400E-02 1.164376116E+00 1.078802432E+0 8.557368400E-02
2.154000E+10 1.164674341E+00 1.076235256E+0 8.843908500E-02 1.164674341E+00 1.076235256E+0 8.843908500E-02
3.162000E+10 1.165105948E+00 1.073747912E+0 9.135803600E-02 1.165105948E+00 1.073747912E+0 9.135803600E-02
4.642000E+10 1.165726692E+00 1.071340479E+0 9.438621300E-02 1.165726692E+00 1.071340479E+0 9.438621300E-02
6.813000E+10 1.166613150E+00 1.069012342E+0 9.760080800E-02 1.166613150E+00 1.069012342E+0 9.760080800E-02
1.000000E+11 1.167859621E+00 1.066759053E+0 1.011005680E-01 1.167859621E+00 1.066759053E+0 1.011005680E-01
1.468000E+11 1.168484232E+00 1.064577802E+0 1.039064300E-01 1.168484232E+00 1.064577802E+0 1.039064300E-01
2.154000E+11 1.169244651E+00 1.062469730E+0 1.067749210E-01 1.169244651E+00 1.062469730E+0 1.067749210E-01
3.162000E+11 1.170264221E+00 1.060427490E+0 1.098367310E-01 1.170264221E+00 1.060427490E+0 1.098367310E-01
4.642000E+11 1.176834268E+00 1.058451121E+0 1.183831470E-01 1.176834268E+00 1.058451121E+0 1.183831470E-01
6.813000E+11 1.182918747E+00 1.056540091E+0 1.263786560E-01 1.182918747E+00 1.056540091E+0 1.263786560E-01
1.000000E+12 1.189035167E+00 1.054690727E+0 1.343444400E-01 1.189035167E+00 1.054690727E+0 1.343444400E-01
1.468000E+12 1.191777137E+00 1.052900699E+0 1.388764380E-01 1.191777137E+00 1.052900699E+0 1.388764380E-01
2.154000E+12 1.199964288E+00 1.051170924E+0 1.487933640E-01 1.199964288E+00 1.051170924E+0 1.487933640E-01
3.162000E+12 1.207872394E+00 1.049495354E+0 1.583770400E-01 1.207872394E+00 1.049495354E+0 1.583770400E-01
4.642000E+12 1.210567605E+00 1.047874002E+0 1.626936030E-01 1.210567605E+00 1.047874002E+0 1.626936030E-01
6.813000E+12 1.213138446E+00 1.046306416E+0 1.668320300E-01 1.213138446E+00 1.046306416E+0 1.668320300E-01
1.000000E+13 1.219156588E+00 1.044789566E+0 1.743670220E-01 1.219156588E+00 1.044789566E+0 1.743670220E-01
