N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -6.122983100E-02 -6.161803600E-02 -6.218373200E-02 -6.300533100E-02 -6.419278300E-02 -6.589685200E-02 -6.831725200E-02 -7.170456800E-02 -7.634579600E-02 -8.251787700E-02 -9.039152200E-02 -9.988257700E-02 -1.104947790E-01 -1.212729220E-01 -1.309978910E-01 -1.386312630E-01 -1.294500130E-01 -1.142372540E-01 -1.013440120E-01
1.600000000E+01 2.401317800E-02 2.407583000E-02 2.416576600E-02 2.429361100E-02 2.447265600E-02 2.471825600E-02 2.504526600E-02 2.546307000E-02 2.596757600E-02 2.653300300E-02 2.710991100E-02 2.763727300E-02 2.806798200E-02 2.839133500E-02 2.863258000E-02 2.883034800E-02 2.901315400E-02 2.919138500E-02 2.936248100E-02
1.700000000E+01 9.098919700E-02 8.964216900E-02 8.782624200E-02 8.545875700E-02 8.250428600E-02 7.901336500E-02 7.514895500E-02 7.117645700E-02 6.740964500E-02 6.413441600E-02 6.154869000E-02 5.974091400E-02 5.870150500E-02 5.834951400E-02 5.856151400E-02 5.916936000E-02 6.004306700E-02 6.104868000E-02 6.225628800E-02
1.549996187E+01 -8.075514600E-02 -7.993506000E-02 -7.875014800E-02 -7.705054100E-02 -7.463823200E-02 -7.126620600E-02 -6.665462400E-02 -6.054020900E-02 -5.277525700E-02 -4.347350000E-02 -3.314622400E-02 -2.270215700E-02 -1.319719000E-02 -5.413147000E-03 4.276890000E-04 4.589903000E-03 7.524927000E-03 9.625962000E-03 1.115137800E-02
1.649996187E+01 6.218510300E-02 6.191713700E-02 6.153656800E-02 6.100408400E-02 6.027436600E-02 5.930259700E-02 5.805802500E-02 5.654412300E-02 5.481963000E-02 5.300765300E-02 5.127851800E-02 4.980570300E-02 4.871514300E-02 4.805539800E-02 4.780068600E-02 4.787764800E-02 4.819796300E-02 4.868218200E-02 4.926186300E-02
1.674996808E+01 7.838596100E-02 7.774379100E-02 7.685012000E-02 7.563402700E-02 7.402966900E-02 7.199841700E-02 6.955936600E-02 6.681650600E-02 6.396315300E-02 6.124829100E-02 5.891324700E-02 5.712900900E-02 5.596479800E-02 5.539510600E-02 5.533107600E-02 5.565680900E-02 5.625843100E-02 5.708967600E-02 5.780000200E-02
1.624993176E+01 4.379742100E-02 4.371955900E-02 4.360767700E-02 4.344842700E-02 4.322490300E-02 4.291718200E-02 4.250493000E-02 4.197293300E-02 4.131985300E-02 4.056866600E-02 3.977288800E-02 3.901175500E-02 3.837149900E-02 3.792787400E-02 3.769242800E-02 3.766140000E-02 3.779461100E-02 3.804357900E-02 3.836585500E-02
1.574996808E+01 -5.968139000E-03 -5.682628000E-03 -5.271120000E-03 -4.682890000E-03 -3.852082000E-03 -2.698754000E-03 -1.136432000E-03 9.087900000E-04 3.463756000E-03 6.463492000E-03 9.718450000E-03 1.293224500E-02 1.579153100E-02 1.808768200E-02 1.978123900E-02 2.096516600E-02 2.177661200E-02 2.233147400E-02 2.270454700E-02
1.524993176E+01 -1.691543800E-01 -1.692641050E-01 -1.694235580E-01 -1.696541620E-01 -1.699854140E-01 -1.704539900E-01 -1.711147250E-01 -1.720227110E-01 -1.732352120E-01 -1.747706710E-01 -1.495075380E-01 -1.218913720E-01 -9.541922400E-02 -7.289668000E-02 -5.561816800E-02 -4.313762500E-02 -3.415656900E-02 -2.747532400E-02 -2.234307400E-02
