N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -5.853693200E-02 -5.798062100E-02 -5.717648800E-02 -5.602236000E-02 -5.438281400E-02 -5.208793200E-02 -4.894317400E-02 -4.476103000E-02 -3.945488800E-02 -3.301985200E-02 -2.580823100E-02 -1.842672000E-02 -1.161709900E-02 -5.991257000E-03 -1.760924000E-03 1.154107000E-03 3.053482000E-03 4.159284000E-03 4.676405000E-03
1.600000000E+01 3.193318700E-02 3.191536200E-02 3.188965400E-02 3.182002100E-02 3.174447400E-02 3.166906200E-02 3.155745400E-02 3.143353400E-02 3.127198300E-02 3.109875500E-02 3.089497100E-02 3.072558800E-02 3.058355200E-02 3.050600600E-02 3.051567000E-02 3.061759900E-02 3.078073900E-02 3.096968400E-02 3.114660300E-02
1.700000000E+01 7.655053900E-02 7.573511700E-02 7.465944700E-02 7.329558500E-02 7.165045200E-02 6.978221200E-02 6.780520800E-02 6.587712200E-02 6.417235700E-02 6.283912700E-02 6.202677500E-02 6.177548000E-02 6.207265200E-02 6.282386100E-02 6.385483000E-02 6.502543000E-02 6.608869000E-02 6.702645300E-02 6.778678200E-02
1.549996187E+01 1.706722500E-02 1.712812000E-02 1.721603200E-02 1.730116600E-02 1.747574500E-02 1.772186800E-02 1.806121900E-02 1.851460500E-02 1.909233600E-02 1.978819800E-02 2.056892300E-02 2.137271900E-02 2.210204300E-02 2.268721000E-02 2.309287500E-02 2.330380400E-02 2.333096400E-02 2.320270700E-02 2.295406500E-02
1.649996187E+01 5.845054700E-02 5.825824900E-02 5.798759300E-02 5.761363000E-02 5.707740600E-02 5.642042100E-02 5.560654700E-02 5.465548900E-02 5.362969700E-02 5.262543100E-02 5.177071400E-02 5.118858600E-02 5.096470600E-02 5.111959600E-02 5.160092700E-02 5.230271500E-02 5.309947400E-02 5.389237200E-02 5.459368300E-02
1.674996808E+01 6.979212000E-02 6.936189800E-02 6.877247100E-02 6.796180200E-02 6.693379100E-02 6.569940400E-02 6.428912900E-02 6.276312900E-02 6.130422100E-02 6.005093600E-02 5.914089400E-02 5.869020600E-02 5.872171600E-02 5.919790500E-02 5.999008900E-02 6.096282700E-02 6.197244100E-02 6.289428400E-02 6.365038300E-02
1.624993176E+01 4.359610400E-02 4.352358800E-02 4.341989500E-02 4.327335300E-02 4.306969800E-02 4.279330800E-02 4.243038100E-02 4.197492600E-02 4.143713000E-02 4.085164100E-02 4.028042300E-02 3.980481300E-02 3.950572200E-02 3.943781000E-02 3.960863100E-02 3.997465800E-02 4.047087200E-02 4.099949500E-02 4.149362400E-02
1.574996808E+01 2.451909400E-02 2.453011400E-02 2.453053100E-02 2.455148900E-02 2.457804300E-02 2.463294700E-02 2.471667400E-02 2.483197800E-02 2.498086100E-02 2.515967300E-02 2.535840200E-02 2.552716800E-02 2.570145700E-02 2.582538600E-02 2.588583200E-02 2.593343200E-02 2.590796400E-02 2.584354300E-02 2.574080900E-02
1.524993176E+01 -3.674009000E-03 -3.490271000E-03 -3.224987000E-03 -2.844803000E-03 -2.305887000E-03 -1.553774000E-03 -5.271500000E-04 8.313840000E-04 2.530898000E-03 4.588130000E-03 6.902258000E-03 9.263796000E-03 1.145119500E-02 1.327715700E-02 1.464862800E-02 1.553567900E-02 1.601226600E-02 1.614568100E-02 1.601147800E-02
