N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.320608410E-01 -1.477751890E-01 -3.176631200E-02 1.004741000E-02 2.789709800E-02 4.357701800E-02 6.052969300E-02 7.489408000E-02 8.432535000E-02
1.016672606E+01 -1.322430290E-01 -1.465997970E-01 -3.130783300E-02 1.019426700E-02 2.791774700E-02 4.349741800E-02 6.027680500E-02 7.430257400E-02 8.315263900E-02
1.033324570E+01 -1.325081700E-01 -1.448977490E-01 -3.064609100E-02 1.040588200E-02 2.794731600E-02 4.338321200E-02 5.991858800E-02 7.348302800E-02 8.157997900E-02
1.049996187E+01 -1.328925510E-01 -1.424486230E-01 -2.969833700E-02 1.070827300E-02 2.798914300E-02 4.322096700E-02 5.941913800E-02 7.237481000E-02 7.954417500E-02
1.066670514E+01 -1.334466360E-01 -1.389566820E-01 -2.835607300E-02 1.113512000E-02 2.804732000E-02 4.299381900E-02 5.873802300E-02 7.092492700E-02 7.702635600E-02
1.083333839E+01 -1.342387260E-01 -1.340441670E-01 -2.648538500E-02 1.169018600E-02 2.812625000E-02 4.268235300E-02 5.783712600E-02 6.910906000E-02 7.408393000E-02
1.100000000E+01 -1.353576260E-01 -1.272659320E-01 -2.393732700E-02 1.250720500E-02 2.822977800E-02 4.226746500E-02 5.669375800E-02 6.695816100E-02 7.086889700E-02
1.116672606E+01 -1.369113470E-01 -1.181704660E-01 -2.057656500E-02 1.356265800E-02 2.835906400E-02 4.173629900E-02 5.531933300E-02 6.457919000E-02 6.761452400E-02
1.133324570E+01 -1.390171110E-01 -1.064385030E-01 -1.633600000E-02 1.488354600E-02 2.851008000E-02 4.109148200E-02 5.377735500E-02 6.215343700E-02 6.458748200E-02
1.149996187E+01 -1.417756460E-01 -9.211288900E-02 -1.129327000E-02 1.642628500E-02 2.867133200E-02 4.036121500E-02 5.218874100E-02 5.990312800E-02 6.202689400E-02
1.166670514E+01 -1.452240610E-01 -7.585712100E-02 -5.735787000E-03 1.808610000E-02 2.882494700E-02 3.960432600E-02 5.071311600E-02 5.803672100E-02 6.009852600E-02
1.183333839E+01 -1.492708740E-01 -5.904663600E-02 -1.504000000E-04 1.973732000E-02 2.895334900E-02 3.890335800E-02 4.950804000E-02 5.669868200E-02 5.887787100E-02
1.200000000E+01 -1.536393460E-01 -4.344576100E-02 4.912697000E-03 2.119208200E-02 2.904978800E-02 3.834611400E-02 4.868479700E-02 5.594477900E-02 5.835530900E-02
1.216672606E+01 -1.294513920E-01 -3.049697100E-02 9.050820000E-03 2.235672800E-02 2.913415200E-02 3.799141100E-02 4.828275900E-02 5.574617600E-02 5.845243000E-02
1.233324570E+01 -1.035432180E-01 -2.072560300E-02 1.214391700E-02 2.320687000E-02 2.920900500E-02 3.786957600E-02 4.827106700E-02 5.601279900E-02 5.904439800E-02
1.249996187E+01 -8.474631700E-02 -1.362903400E-02 1.431566100E-02 2.378443000E-02 2.930324600E-02 3.794908900E-02 4.857161700E-02 5.662470300E-02 5.997447100E-02
1.266670514E+01 -7.128641600E-02 -8.722598000E-03 1.578869400E-02 2.415541400E-02 2.942314300E-02 3.818806800E-02 4.908980300E-02 5.746541000E-02 6.109442400E-02
1.283333839E+01 -6.128562400E-02 -5.205335000E-03 1.688079900E-02 2.437776800E-02 2.956155700E-02 3.853084900E-02 4.973933100E-02 5.838464900E-02 6.226349900E-02
1.300000000E+01 -5.358520200E-02 -2.648416000E-03 1.750502300E-02 2.449020300E-02 2.970454400E-02 3.892910900E-02 5.044289800E-02 5.933418600E-02 6.351313500E-02
