X Y Yfit
4.6000000E+1 1.2713627E-4 1.2692492E-4
6.5600000E+2 1.2776582E-4 1.2798518E-4
7.7600000E+2 1.2820099E-4 1.2818954E-4
8.6600000E+2 1.2829964E-4 1.2834190E-4
9.5400000E+2 1.2795248E-4 1.2849012E-4
1.0440000E+3 1.2805075E-4 1.2864094E-4
1.1320000E+3 1.2809109E-4 1.2878764E-4
1.2220000E+3 1.2840812E-4 1.2893691E-4
1.3080000E+3 1.2945800E-4 1.2907882E-4
1.3980000E+3 1.2977286E-4 1.2922656E-4
1.4880000E+3 1.2989045E-4 1.2937352E-4
1.5760000E+3 1.2965450E-4 1.2951645E-4
1.6660000E+3 1.2978607E-4 1.2966186E-4
1.7540000E+3 1.2960000E-4 1.2980329E-4
1.8420000E+3 1.2985450E-4 1.2994396E-4
1.9340000E+3 1.3007030E-4 1.3009023E-4
2.0240000E+3 1.3156842E-4 1.3023253E-4
2.1160000E+3 1.3134583E-4 1.3037718E-4
2.2000000E+3 1.3144649E-4 1.3050854E-4
2.2880000E+3 1.3035495E-4 1.3064543E-4
2.3800000E+3 1.3018775E-4 1.3078774E-4
2.4660000E+3 1.2995075E-4 1.3092003E-4
2.5540000E+3 1.3088750E-4 1.3105465E-4
2.6460000E+3 1.3097100E-4 1.3119461E-4
2.7340000E+3 1.3080995E-4 1.3132771E-4
2.8260000E+3 1.3118416E-4 1.3146607E-4
2.9100000E+3 1.3157015E-4 1.3159169E-4
3.0040000E+3 1.3158400E-4 1.3173145E-4
3.0920000E+3 1.3303140E-4 1.3186153E-4
3.1840000E+3 1.3168543E-4 1.3199673E-4
3.2680000E+3 1.3158775E-4 1.3211946E-4
3.4540000E+3 1.3387481E-4 1.3238883E-4
3.5360000E+3 1.3189804E-4 1.3250654E-4
3.6220000E+3 1.3209109E-4 1.3262930E-4
3.7140000E+3 1.3287970E-4 1.3275984E-4
3.8020000E+3 1.3257015E-4 1.3288396E-4
3.8980000E+3 1.3427111E-4 1.3301851E-4
3.9860000E+3 1.3268564E-4 1.3314109E-4
4.0740000E+3 1.3404121E-4 1.3326294E-4
4.1580000E+3 1.3307822E-4 1.3337857E-4
4.2500000E+3 1.3368995E-4 1.3350444E-4
4.3360000E+3 1.3330099E-4 1.3362138E-4
4.4280000E+3 1.3381634E-4 1.3374572E-4
4.5160000E+3 1.3393039E-4 1.3386390E-4
4.6040000E+3 1.3372941E-4 1.3398136E-4
4.6940000E+3 1.3436884E-4 1.3410074E-4
4.7800000E+3 1.3450199E-4 1.3421410E-4
4.8720000E+3 1.3431618E-4 1.3433462E-4
4.9560000E+3 1.3423869E-4 1.3444396E-4
5.0500000E+3 1.3549279E-4 1.3456555E-4
5.1400000E+3 1.3477286E-4 1.3468120E-4
5.2240000E+3 1.3520400E-4 1.3478846E-4
5.3160000E+3 1.3497015E-4 1.3490519E-4
5.4040000E+3 1.3502300E-4 1.3501612E-4
5.4920000E+3 1.3508358E-4 1.3512634E-4
5.5860000E+3 1.3512500E-4 1.3524329E-4
5.6720000E+3 1.3499497E-4 1.3534958E-4
5.7640000E+3 1.3517662E-4 1.3546254E-4
5.8480000E+3 1.3575644E-4 1.3556501E-4
6.5780000E+3 1.3599497E-4 1.3642876E-4
6.6980000E+3 1.3608416E-4 1.3656620E-4
6.7880000E+3 1.3638416E-4 1.3666845E-4
6.8760000E+3 1.3660196E-4 1.3676774E-4
6.9640000E+3 1.3691238E-4 1.3686635E-4
7.0520000E+3 1.3694089E-4 1.3696429E-4
7.1440000E+3 1.3698621E-4 1.3706596E-4
7.2320000E+3 1.3699900E-4 1.3716251E-4
7.3200000E+3 1.3691429E-4 1.3725841E-4
7.4120000E+3 1.3695644E-4 1.3735794E-4
7.4980000E+3 1.3740099E-4 1.3745033E-4
7.5860000E+3 1.3790400E-4 1.3754421E-4
7.6760000E+3 1.3778607E-4 1.3763954E-4
7.7680000E+3 1.3777030E-4 1.3773628E-4
7.8540000E+3 1.3788564E-4 1.3782607E-4
7.9460000E+3 1.3768621E-4 1.3792143E-4
8.0320000E+3 1.3769901E-4 1.3800992E-4
8.1240000E+3 1.3681569E-4 1.3810391E-4
8.2120000E+3 1.3798621E-4 1.3819315E-4
8.3060000E+3 1.3931844E-4 1.3828777E-4
8.3880000E+3 1.3848564E-4 1.3836971E-4
8.4800000E+3 1.3855672E-4 1.3846098E-4
8.5700000E+3 1.3857228E-4 1.3854960E-4
8.6580000E+3 1.3804900E-4 1.3863561E-4
8.7440000E+3 1.3796584E-4 1.3871906E-4
8.8340000E+3 1.3857015E-4 1.3880575E-4
8.9240000E+3 1.4016230E-4 1.3889178E-4
9.0140000E+3 1.3898621E-4 1.3897717E-4
9.0980000E+3 1.3938607E-4 1.3905628E-4
9.1920000E+3 1.3920276E-4 1.3914414E-4
9.2800000E+3 1.4091316E-4 1.3922576E-4
9.3680000E+3 1.3893911E-4 1.3930676E-4
9.4560000E+3 1.3918621E-4 1.3938716E-4
9.5440000E+3 1.3918621E-4 1.3946696E-4
9.6360000E+3 1.3947030E-4 1.3954974E-4
9.7220000E+3 1.3968621E-4 1.3962652E-4
9.8120000E+3 1.3989901E-4 1.3970627E-4
9.9040000E+3 1.3988416E-4 1.3978715E-4
