fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 51436 300.02 38.645 1.000000000E+00 9.161062508E-01 3.522514388E-12 1.000000000E+20 3.581043887E+00 1.643745162E-05 2.245379271E-01 
00D2 51610 300.01 38.646 1.000000000E+00 8.840940594E-01 3.335888536E-12 1.000000000E+20 3.601156091E+00 1.687490870E-05 2.136710900E-01 
00D3 51732 300.02 38.645 1.000000000E+00 8.670617285E-01 3.231561884E-12 1.000000000E+20 3.521773295E+00 1.535148250E-05 2.303242333E-01 
00D4 51852 300.01 38.646 1.000000000E+00 8.901587606E-01 3.393535214E-12 1.000000000E+20 3.602165318E+00 1.683098118E-05 2.141791202E-01 
00D5 51974 300.01 38.646 1.000000000E+00 8.828616910E-01 3.376593663E-12 1.000000000E+20 3.589971593E+00 1.661234578E-05 2.153077449E-01 
00D6 52090 300.02 38.645 1.000000000E+00 8.705208569E-01 3.221664661E-12 1.000000000E+20 3.573555901E+00 1.622291816E-05 2.168342319E-01 
00D7 52212 299.99 38.649 1.000000000E+00 8.596323771E-01 3.131430775E-12 1.000000000E+20 3.504789780E+00 1.493674307E-05 2.455360676E-01 
00D8 52332 300.03 38.643 1.000000000E+00 8.915384708E-01 3.408008434E-12 1.000000000E+20 3.578641946E+00 1.640468814E-05 2.208825042E-01 
00D9 52456 300 38.647 1.000000000E+00 8.645147109E-01 3.239195130E-12 1.000000000E+20 3.560114057E+00 1.598387650E-05 2.186570175E-01 
0D10 52572 300 38.647 1.000000000E+00 8.671576518E-01 3.337331139E-12 1.000000000E+20 3.570890019E+00 1.627505699E-05 2.227616006E-01 
0D11 52692 300 38.647 1.000000000E+00 8.746849945E-01 3.325190025E-12 1.000000000E+20 3.563819609E+00 1.614368876E-05 2.241059240E-01 
0D12 52812 300 38.647 1.000000000E+00 9.074654303E-01 3.525762397E-12 1.000000000E+20 3.569656823E+00 1.615690851E-05 2.245078794E-01 
0D13 52932 300 38.647 1.000000000E+00 8.600753764E-01 3.217914739E-12 1.000000000E+20 3.576159443E+00 1.643341223E-05 2.212103368E-01 
0D14 53052 300.02 38.645 1.000000000E+00 8.283582940E-01 3.029722142E-12 1.000000000E+20 3.603336894E+00 1.680196292E-05 2.166817867E-01 
0D15 53170 300.02 38.645 1.000000000E+00 8.720967346E-01 3.327381117E-12 1.000000000E+20 3.571206187E+00 1.625405323E-05 2.183620152E-01 
0D16 53292 300.02 38.645 1.000000000E+00 8.797894385E-01 3.373863136E-12 1.000000000E+20 3.530749108E+00 1.543760920E-05 2.379904267E-01 
0D17 53412 300.02 38.645 1.000000000E+00 8.678419775E-01 3.250518206E-12 1.000000000E+20 3.527538301E+00 1.542902150E-05 2.353446441E-01 
0D18 53532 300.01 38.646 1.000000000E+00 9.052078363E-01 3.570224405E-12 1.000000000E+20 3.594888838E+00 1.672135061E-05 2.190870539E-01 
0D19 53652 300 38.647 1.000000000E+00 8.611970758E-01 3.217558203E-12 1.000000000E+20 3.537699369E+00 1.556441731E-05 2.363182491E-01 
0D20 53772 300.01 38.646 1.000000000E+00 8.985017915E-01 3.534039383E-12 1.000000000E+20 3.669422266E+00 1.805443880E-05 3.040496856E-01 
0D21 53892 300 38.647 1.000000000E+00 8.834842314E-01 3.341631035E-12 1.000000000E+20 3.591997392E+00 1.664047522E-05 2.144738969E-01 
