5.000E-2 2.988E-3 2.988E-3 2.195E-10 7.657E-13 0.000E+0
5.307E-2 4.298E-3 4.298E-3 4.644E-10 1.541E-12 0.000E+0
5.613E-2 6.122E-3 6.122E-3 9.703E-10 3.076E-12 0.000E+0
5.920E-2 8.634E-3 8.634E-3 2.002E-9 6.088E-12 0.000E+0
6.227E-2 1.206E-2 1.206E-2 4.080E-9 1.195E-11 0.000E+0
6.533E-2 1.667E-2 1.667E-2 8.210E-9 2.324E-11 0.000E+0
6.840E-2 2.281E-2 2.281E-2 1.632E-8 4.483E-11 0.000E+0
7.147E-2 3.092E-2 3.092E-2 3.202E-8 8.573E-11 0.000E+0
7.453E-2 4.150E-2 4.150E-2 6.206E-8 1.626E-10 1.401E-45
7.760E-2 5.514E-2 5.514E-2 1.188E-7 3.057E-10 4.204E-45
8.067E-2 7.255E-2 7.255E-2 2.245E-7 5.699E-10 2.382E-44
8.373E-2 9.451E-2 9.451E-2 4.191E-7 1.053E-9 1.205E-43
8.680E-2 1.219E-1 1.219E-1 7.726E-7 1.930E-9 6.068E-43
8.987E-2 1.557E-1 1.557E-1 1.407E-6 3.508E-9 3.011E-42
9.293E-2 1.969E-1 1.969E-1 2.529E-6 6.320E-9 1.477E-41
9.600E-2 2.465E-1 2.465E-1 4.490E-6 1.129E-8 7.146E-41
9.907E-2 3.056E-1 3.056E-1 7.872E-6 2.000E-8 3.413E-40
1.021E-1 3.751E-1 3.751E-1 1.363E-5 3.512E-8 1.608E-39
1.052E-1 4.559E-1 4.559E-1 2.331E-5 6.114E-8 7.481E-39
1.083E-1 5.486E-1 5.486E-1 3.936E-5 1.056E-7 3.434E-38
1.113E-1 6.537E-1 6.536E-1 6.563E-5 1.807E-7 1.556E-37
1.144E-1 7.712E-1 7.711E-1 1.081E-4 3.067E-7 6.956E-37
1.175E-1 9.009E-1 9.007E-1 1.758E-4 5.161E-7 3.069E-36
1.205E-1 1.042E+0 1.042E+0 2.824E-4 8.611E-7 1.336E-35
1.236E-1 1.193E+0 1.193E+0 4.479E-4 1.424E-6 5.743E-35
1.267E-1 1.353E+0 1.353E+0 7.015E-4 2.337E-6 2.436E-34
1.297E-1 1.520E+0 1.519E+0 1.085E-3 3.800E-6 1.019E-33
1.328E-1 1.690E+0 1.688E+0 1.658E-3 6.128E-6 4.211E-33
1.359E-1 1.861E+0 1.858E+0 2.501E-3 9.797E-6 1.717E-32
1.389E-1 2.029E+0 2.025E+0 3.726E-3 1.553E-5 6.906E-32
1.420E-1 2.191E+0 2.185E+0 5.482E-3 2.441E-5 2.742E-31
1.451E-1 2.343E+0 2.334E+0 7.965E-3 3.804E-5 1.074E-30
1.481E-1 2.481E+0 2.470E+0 1.143E-2 5.878E-5 4.154E-30
1.512E-1 2.603E+0 2.587E+0 1.620E-2 9.006E-5 1.585E-29
1.543E-1 2.705E+0 2.683E+0 2.266E-2 1.368E-4 5.971E-29
1.573E-1 2.786E+0 2.755E+0 3.132E-2 2.060E-4 2.219E-28
1.604E-1 2.844E+0 2.801E+0 4.275E-2 3.077E-4 8.141E-28
1.635E-1 2.878E+0 2.820E+0 5.761E-2 4.556E-4 2.947E-27
1.665E-1 2.888E+0 2.810E+0 7.668E-2 6.688E-4 1.053E-26
