5.000E-2 3.034E-5 3.033E-5 8.625E-9 1.305E-14 0.000E+0
5.307E-2 5.685E-5 5.683E-5 1.687E-8 2.936E-14 0.000E+0
5.613E-2 1.046E-4 1.046E-4 3.259E-8 6.537E-14 0.000E+0
5.920E-2 1.891E-4 1.890E-4 6.223E-8 1.441E-13 0.000E+0
6.227E-2 3.357E-4 3.356E-4 1.174E-7 3.144E-13 0.000E+0
6.533E-2 5.852E-4 5.849E-4 2.188E-7 6.793E-13 0.000E+0
6.840E-2 1.002E-3 1.001E-3 4.030E-7 1.453E-12 2.803E-45
7.147E-2 1.684E-3 1.684E-3 7.334E-7 3.077E-12 1.121E-44
7.453E-2 2.781E-3 2.780E-3 1.319E-6 6.449E-12 6.026E-44
7.760E-2 4.510E-3 4.507E-3 2.343E-6 1.338E-11 2.985E-43
8.067E-2 7.181E-3 7.177E-3 4.113E-6 2.750E-11 1.476E-42
8.373E-2 1.123E-2 1.122E-2 7.134E-6 5.594E-11 7.194E-42
8.680E-2 1.725E-2 1.724E-2 1.223E-5 1.126E-10 3.462E-41
8.987E-2 2.602E-2 2.600E-2 2.071E-5 2.246E-10 1.645E-40
9.293E-2 3.855E-2 3.851E-2 3.465E-5 4.432E-10 7.711E-40
9.600E-2 5.608E-2 5.603E-2 5.728E-5 8.661E-10 3.569E-39
9.907E-2 8.013E-2 8.004E-2 9.357E-5 1.675E-9 1.630E-38
1.021E-1 1.124E-1 1.123E-1 1.510E-4 3.209E-9 7.353E-38
1.052E-1 1.550E-1 1.547E-1 2.409E-4 6.083E-9 3.273E-37
1.083E-1 2.098E-1 2.094E-1 3.796E-4 1.142E-8 1.438E-36
1.113E-1 2.788E-1 2.782E-1 5.910E-4 2.122E-8 6.237E-36
1.144E-1 3.640E-1 3.631E-1 9.093E-4 3.904E-8 2.670E-35
1.175E-1 4.668E-1 4.654E-1 1.382E-3 7.110E-8 1.128E-34
1.205E-1 5.879E-1 5.858E-1 2.076E-3 1.282E-7 4.706E-34
1.236E-1 7.272E-1 7.241E-1 3.081E-3 2.288E-7 1.938E-33
1.267E-1 8.835E-1 8.790E-1 4.518E-3 4.044E-7 7.876E-33
1.297E-1 1.055E+0 1.048E+0 6.546E-3 7.076E-7 3.159E-32
1.328E-1 1.236E+0 1.227E+0 9.372E-3 1.226E-6 1.251E-31
1.359E-1 1.424E+0 1.411E+0 1.326E-2 2.102E-6 4.890E-31
1.389E-1 1.612E+0 1.593E+0 1.853E-2 3.568E-6 1.887E-30
