Ew Nt
4.4422476E-1 5.1985505E+14
4.4152198E-1 5.0264697E+14
4.3881918E-1 4.9132707E+14
4.3611637E-1 4.8172065E+14
4.3341357E-1 4.6738714E+14
4.3071077E-1 4.4275652E+14
4.2800797E-1 4.0762205E+14
4.2530518E-1 3.6908699E+14
4.2260237E-1 3.3889249E+14
4.1989958E-1 3.2721970E+14
4.1719677E-1 3.3670195E+14
4.1449397E-1 3.6088067E+14
4.1179118E-1 3.8836238E+14
4.0908838E-1 4.0938541E+14
4.0638558E-1 4.1978636E+14
4.0368278E-1 4.2046672E+14
4.0097998E-1 4.1455859E+14
3.9827718E-1 4.0523476E+14
3.9557438E-1 3.9499060E+14
3.9287158E-1 3.8559762E+14
3.9016878E-1 3.7802958E+14
3.8746598E-1 3.7225192E+14
3.8476319E-1 3.6708051E+14
3.8206039E-1 3.6045991E+14
3.7935759E-1 3.5040742E+14
3.7665479E-1 3.3628396E+14
3.7395199E-1 3.1944567E+14
3.7124919E-1 3.0255788E+14
3.6854639E-1 2.8807658E+14
3.6584359E-1 2.7739363E+14
3.6314079E-1 2.7149228E+14
3.6043799E-1 2.7211636E+14
3.5773519E-1 2.8173992E+14
3.5503240E-1 3.0213380E+14
3.5232960E-1 3.3311392E+14
3.4962680E-1 3.7282759E+14
3.4692400E-1 4.1922588E+14
3.4422120E-1 4.7141699E+14
3.4151840E-1 5.3014526E+14
3.3881560E-1 5.9753654E+14
3.3611280E-1 6.7651043E+14
3.3341000E-1 7.7009142E+14
3.3070720E-1 8.8076363E+14
3.2800440E-1 1.0100325E+15
3.2530160E-1 1.1582872E+15
3.2259881E-1 1.3248872E+15
3.1989601E-1 1.5083459E+15
3.1719321E-1 1.7065229E+15
3.1449041E-1 1.9167711E+15
3.1178761E-1 2.1359421E+15
3.0908481E-1 2.3601916E+15
3.0638201E-1 2.5847660E+15
3.0367921E-1 2.8040506E+15
3.0097641E-1 3.0119706E+15
2.9827361E-1 3.2024353E+15
2.9557081E-1 3.3693402E+15
2.9286801E-1 3.5056509E+15
2.9016521E-1 3.6009996E+15
2.8746242E-1 3.6372975E+15
2.8475962E-1 3.5831061E+15
2.8205682E-1 3.3905643E+15
2.7935402E-1 3.0018330E+15
2.7665122E-1 2.3704606E+15
2.7394842E-1 1.4930756E+15
2.7124562E-1 9.8467458E+14
