B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.148621372E+00 1.129074845E+00 1.954652700E-02 1.148616105E+00 1.129069751E+00 1.954635400E-02
1.500000000E+01 295 1.151762648E+00 1.134412754E+00 1.734989400E-02 1.151755455E+00 1.134405642E+00 1.734981300E-02
1.500000000E+01 300 1.138447132E+00 1.139332756E+00 -8.856240000E-04 1.138437130E+00 1.139323464E+00 -8.863340000E-04
1.500000000E+01 305 1.123450762E+00 1.143343914E+00 -1.989315200E-02 1.123439580E+00 1.143331816E+00 -1.989223600E-02
1.500000000E+01 310 1.100300978E+00 1.145511054E+00 -4.521007600E-02 1.100289915E+00 1.145495097E+00 -4.520518200E-02
1.500000000E+01 315 1.078462118E+00 1.123349778E+00 -4.488766000E-02 1.078457064E+00 1.123320545E+00 -4.486348100E-02
1.500000000E+01 320 1.040722711E+00 1.098294971E+00 -5.757226000E-02 1.040710133E+00 1.098283104E+00 -5.757297100E-02
1.500000000E+01 325 1.009572070E+00 1.064860884E+00 -5.528881400E-02 1.009565791E+00 1.064842128E+00 -5.527633700E-02
1.500000000E+01 330 1.008648803E+00 1.015507324E+00 -6.858521000E-03 1.008643568E+00 1.014691704E+00 -6.048136000E-03
1.500000000E+01 335 1.009598967E+00 1.010727838E+00 -1.128871000E-03 1.009593596E+00 1.010714770E+00 -1.121174000E-03
1.500000000E+01 340 1.011849294E+00 1.011595074E+00 2.542200000E-04 1.011842972E+00 1.011581806E+00 2.611660000E-04
1.524993176E+01 290 1.155685731E+00 1.132077318E+00 2.360841300E-02 1.155678286E+00 1.132069653E+00 2.360863300E-02
1.524993176E+01 295 1.160849857E+00 1.138093589E+00 2.275626800E-02 1.160839265E+00 1.138083543E+00 2.275572200E-02
1.524993176E+01 300 1.156387303E+00 1.143756238E+00 1.263106500E-02 1.156375004E+00 1.143743065E+00 1.263193900E-02
1.524993176E+01 305 1.158971246E+00 1.148995590E+00 9.975656000E-03 1.158955876E+00 1.148978807E+00 9.977069000E-03
1.524993176E+01 310 1.148899203E+00 1.149517821E+00 -6.186180000E-04 1.148883142E+00 1.149455002E+00 -5.718600000E-04
1.524993176E+01 315 1.125447616E+00 1.148254743E+00 -2.280712700E-02 1.125428054E+00 1.148229618E+00 -2.280156400E-02
1.524993176E+01 320 1.113122599E+00 1.146973340E+00 -3.385074100E-02 1.113108578E+00 1.146921018E+00 -3.381244000E-02
1.524993176E+01 325 1.092418554E+00 1.127671622E+00 -3.525306800E-02 1.092391941E+00 1.127643853E+00 -3.525191200E-02
1.524993176E+01 330 1.038148887E+00 1.101728337E+00 -6.357945000E-02 1.038120806E+00 1.101684382E+00 -6.356357600E-02
1.524993176E+01 335 1.008368243E+00 1.073312217E+00 -6.494397400E-02 1.008360593E+00 1.073296347E+00 -6.493575400E-02
1.524993176E+01 340 1.007607945E+00 1.015756202E+00 -8.148257000E-03 1.007601212E+00 1.015914967E+00 -8.313755000E-03
1.549996187E+01 290 1.161022678E+00 1.134863349E+00 2.615932900E-02 1.161013670E+00 1.134852516E+00 2.616115400E-02
1.549996187E+01 295 1.167416808E+00 1.141208423E+00 2.620838500E-02 1.167401343E+00 1.141194120E+00 2.620722300E-02
1.549996187E+01 300 1.165842620E+00 1.147680420E+00 1.816220000E-02 1.165695587E+00 1.147661912E+00 1.803367500E-02
1.549996187E+01 305 1.169392586E+00 1.152638645E+00 1.675394100E-02 1.169369759E+00 1.152536422E+00 1.683333700E-02
1.549996187E+01 310 1.173090651E+00 1.150023543E+00 2.306710800E-02 1.173062326E+00 1.149933399E+00 2.312892700E-02
1.549996187E+01 315 1.173129340E+00 1.154007621E+00 1.912171900E-02 1.173084244E+00 1.153980581E+00 1.910366300E-02
1.549996187E+01 320 1.153003448E+00 1.158592756E+00 -5.589308000E-03 1.152958390E+00 1.158548967E+00 -5.590577000E-03
1.549996187E+01 325 1.136939133E+00 1.161468764E+00 -2.452963100E-02 1.136885181E+00 1.161413638E+00 -2.452845700E-02
1.549996187E+01 330 1.122031653E+00 1.150655087E+00 -2.862343400E-02 1.121969807E+00 1.150612358E+00 -2.864255100E-02
1.549996187E+01 335 1.100165875E+00 1.131319549E+00 -3.115367400E-02 1.100111931E+00 1.131133579E+00 -3.102164800E-02
1.549996187E+01 340 1.042129634E+00 1.104942317E+00 -6.281268300E-02 1.042087473E+00 1.104909144E+00 -6.282167100E-02
1.574996808E+01 290 1.166047033E+00 1.140872734E+00 2.517429900E-02 1.166029879E+00 1.140857287E+00 2.517259200E-02
1.574996808E+01 295 1.173100894E+00 1.147228239E+00 2.587265500E-02 1.173078549E+00 1.147208003E+00 2.587054600E-02
1.574996808E+01 300 1.179561119E+00 1.153373008E+00 2.618811100E-02 1.179243043E+00 1.153346824E+00 2.589621900E-02
1.574996808E+01 305 1.176768995E+00 1.153813354E+00 2.295564100E-02 1.176735531E+00 1.153664679E+00 2.307085200E-02
1.574996808E+01 310 1.182604896E+00 1.155659099E+00 2.694579700E-02 1.182562811E+00 1.155619951E+00 2.694286000E-02
1.574996808E+01 315 1.184873552E+00 1.161118721E+00 2.375483100E-02 1.184754805E+00 1.161069273E+00 2.368553200E-02
1.574996808E+01 320 1.185492827E+00 1.165927149E+00 1.956567800E-02 1.185347228E+00 1.165865863E+00 1.948136500E-02
1.574996808E+01 325 1.181032463E+00 1.170047081E+00 1.098538200E-02 1.180950912E+00 1.169970346E+00 1.098056600E-02
1.574996808E+01 330 1.168009733E+00 1.173320270E+00 -5.310537000E-03 1.167943812E+00 1.173225421E+00 -5.281609000E-03
1.574996808E+01 335 1.151722397E+00 1.173795268E+00 -2.207287100E-02 1.151651997E+00 1.173614306E+00 -2.196230900E-02
1.574996808E+01 340 1.133530078E+00 1.155595562E+00 -2.206548400E-02 1.133449828E+00 1.155425827E+00 -2.197599900E-02
1.600000000E+01 290 1.170510758E+00 1.145914032E+00 2.459672600E-02 1.170488665E+00 1.145893475E+00 2.459519000E-02
1.600000000E+01 295 1.178070521E+00 1.152566046E+00 2.550447500E-02 1.178039616E+00 1.152537124E+00 2.550249200E-02
1.600000000E+01 300 1.185421243E+00 1.158853030E+00 2.656821300E-02 1.185381284E+00 1.158613002E+00 2.676828200E-02
1.600000000E+01 305 1.183250484E+00 1.155801801E+00 2.744868300E-02 1.183031788E+00 1.155757961E+00 2.727382700E-02
1.600000000E+01 310 1.189795444E+00 1.161748064E+00 2.804738000E-02 1.189733590E+00 1.161692251E+00 2.804133900E-02
1.600000000E+01 315 1.191306441E+00 1.167254529E+00 2.405191200E-02 1.191049076E+00 1.167184212E+00 2.386486400E-02
1.600000000E+01 320 1.194827700E+00 1.172409650E+00 2.241805000E-02 1.194510140E+00 1.172321824E+00 2.218831600E-02
1.600000000E+01 325 1.197268483E+00 1.176654399E+00 2.061408400E-02 1.197162764E+00 1.176545831E+00 2.061693300E-02
1.600000000E+01 330 1.200750389E+00 1.180259506E+00 2.049088300E-02 1.200631660E+00 1.180122022E+00 2.050963800E-02
1.600000000E+01 335 1.191777137E+00 1.181793144E+00 9.983993000E-03 1.191645979E+00 1.181668647E+00 9.977332000E-03
1.600000000E+01 340 1.180538260E+00 1.183800977E+00 -3.262717000E-03 1.180412189E+00 1.183695197E+00 -3.283008000E-03
1.624993176E+01 290 1.184909120E+00 1.146483398E+00 3.842572200E-02 1.184872250E+00 1.146452939E+00 3.841931100E-02
1.624993176E+01 295 1.182779331E+00 1.153297376E+00 2.948195500E-02 1.182701940E+00 1.153257322E+00 2.944461800E-02
1.624993176E+01 300 1.190668416E+00 1.159035905E+00 3.163251100E-02 1.190608159E+00 1.158702819E+00 3.190534000E-02
1.624993176E+01 305 1.198376321E+00 1.157159534E+00 4.121678700E-02 1.198300058E+00 1.157098213E+00 4.120184500E-02
1.624993176E+01 310 1.196211935E+00 1.163475328E+00 3.273660700E-02 1.196121459E+00 1.163396950E+00 3.272450900E-02
1.624993176E+01 315 1.199824221E+00 1.169943752E+00 2.988046900E-02 1.199309120E+00 1.169844875E+00 2.946424500E-02
1.624993176E+01 320 1.204695675E+00 1.175614424E+00 2.908125100E-02 1.204563763E+00 1.175490839E+00 2.907292400E-02
1.624993176E+01 325 1.206953648E+00 1.179763370E+00 2.719027800E-02 1.206867483E+00 1.179546706E+00 2.732077700E-02
1.624993176E+01 330 1.212320406E+00 1.180736966E+00 3.158344000E-02 1.212128905E+00 1.180540249E+00 3.158865600E-02
1.624993176E+01 335 1.216322309E+00 1.184174219E+00 3.214809000E-02 1.216095323E+00 1.183955312E+00 3.214001100E-02
1.624993176E+01 340 1.219594252E+00 1.187633919E+00 3.196033300E-02 1.219321823E+00 1.187565918E+00 3.175590500E-02
1.649996187E+01 290 1.189094914E+00 1.145901958E+00 4.319295600E-02 1.189042644E+00 1.145863052E+00 4.317959200E-02
1.649996187E+01 295 1.196052649E+00 1.153158189E+00 4.289446000E-02 1.192746754E+00 1.152692324E+00 4.005443000E-02
1.649996187E+01 300 1.195378208E+00 1.159288050E+00 3.609015800E-02 1.195293372E+00 1.158827783E+00 3.646558900E-02
1.649996187E+01 305 1.203704321E+00 1.157443328E+00 4.626099300E-02 1.203594862E+00 1.157359247E+00 4.623561500E-02
1.649996187E+01 310 1.205102619E+00 1.163944347E+00 4.115827200E-02 1.203090754E+00 1.163836695E+00 3.925405900E-02
1.649996187E+01 315 1.209790211E+00 1.170688281E+00 3.910193000E-02 1.209371213E+00 1.170550984E+00 3.882022900E-02
1.649996187E+01 320 1.212264028E+00 1.176850999E+00 3.541302900E-02 1.212104478E+00 1.176678356E+00 3.542612200E-02
1.649996187E+01 325 1.215809723E+00 1.180013962E+00 3.579576100E-02 1.215591929E+00 1.179710896E+00 3.588103300E-02
