B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.144246025E+00 1.128026570E+00 1.621945500E-02 1.140940846E+00 1.127303251E+00 1.363759500E-02
1.500000000E+01 295 1.135289575E+00 1.133216217E+00 2.073358000E-03 1.134531122E+00 1.132222364E+00 2.308758000E-03
1.500000000E+01 300 1.117769420E+00 1.137991276E+00 -2.022185600E-02 1.116968128E+00 1.136726014E+00 -1.975788600E-02
1.500000000E+01 305 1.096245934E+00 1.141800017E+00 -4.555408300E-02 1.095348216E+00 1.139653143E+00 -4.430492700E-02
1.500000000E+01 310 1.072668248E+00 1.143037851E+00 -7.036960300E-02 1.072119825E+00 1.139375606E+00 -6.725578100E-02
1.500000000E+01 315 1.033792871E+00 1.111562165E+00 -7.776929400E-02 1.033478897E+00 1.109867919E+00 -7.638902200E-02
1.500000000E+01 320 1.007929669E+00 1.085990360E+00 -7.806069100E-02 1.007357244E+00 1.085176575E+00 -7.781933100E-02
1.500000000E+01 325 1.007189979E+00 1.051785226E+00 -4.459524700E-02 1.006766067E+00 1.053978026E+00 -4.721195900E-02
1.500000000E+01 330 1.008153893E+00 1.010278911E+00 -2.125018000E-03 1.007681088E+00 1.008830438E+00 -1.149350000E-03
1.500000000E+01 335 1.010357508E+00 1.009196382E+00 1.161126000E-03 1.009749832E+00 1.008019961E+00 1.729871000E-03
1.500000000E+01 340 1.017819021E+00 1.011675888E+00 6.143133000E-03 1.016802765E+00 1.010220309E+00 6.582456000E-03
1.524993176E+01 290 1.153679736E+00 1.130506833E+00 2.317290300E-02 1.147254106E+00 1.129418414E+00 1.783569200E-02
1.524993176E+01 295 1.149359290E+00 1.136243095E+00 1.311619500E-02 1.148001458E+00 1.134831466E+00 1.316999200E-02
1.524993176E+01 300 1.151946100E+00 1.141622161E+00 1.032393900E-02 1.150274134E+00 1.137928899E+00 1.234523500E-02
1.524993176E+01 305 1.141735087E+00 1.141810590E+00 -7.550300000E-05 1.139991154E+00 1.137070333E+00 2.920821000E-03
1.524993176E+01 310 1.118156729E+00 1.142121675E+00 -2.396494600E-02 1.116495752E+00 1.139532473E+00 -2.303672100E-02
1.524993176E+01 315 1.105597236E+00 1.145642285E+00 -4.004504900E-02 1.104091719E+00 1.142472952E+00 -3.838123300E-02
1.524993176E+01 320 1.083155865E+00 1.143035482E+00 -5.987961700E-02 1.081563502E+00 1.139609291E+00 -5.804578900E-02
1.524993176E+01 325 1.022042904E+00 1.121607070E+00 -9.956416600E-02 1.020744767E+00 1.118649512E+00 -9.790474500E-02
1.524993176E+01 330 1.009596639E+00 1.085443880E+00 -7.584724100E-02 1.009990719E+00 1.083464303E+00 -7.347358400E-02
1.524993176E+01 335 1.006300441E+00 1.061077102E+00 -5.477666100E-02 1.005739356E+00 1.059283513E+00 -5.354415700E-02
1.524993176E+01 340 1.007194388E+00 1.008731636E+00 -1.537248000E-03 1.006756224E+00 1.007856322E+00 -1.100098000E-03
1.549996187E+01 290 1.159576573E+00 1.132804441E+00 2.677213200E-02 1.152309419E+00 1.131275726E+00 2.103369300E-02
1.549996187E+01 295 1.156304023E+00 1.138672382E+00 1.763164100E-02 1.154296949E+00 1.136453717E+00 1.784323200E-02
1.549996187E+01 300 1.161431919E+00 1.141345767E+00 2.008615200E-02 1.158899999E+00 1.135174093E+00 2.372590600E-02
1.549996187E+01 305 1.164895703E+00 1.140589954E+00 2.430574900E-02 1.161785234E+00 1.137663097E+00 2.412213700E-02
1.549996187E+01 310 1.164321301E+00 1.145702475E+00 1.861882600E-02 1.160828250E+00 1.142035219E+00 1.879303100E-02
1.549996187E+01 315 1.143124363E+00 1.150312772E+00 -7.188409000E-03 1.139377003E+00 1.146796435E+00 -7.419432000E-03
1.549996187E+01 320 1.128516439E+00 1.154193337E+00 -2.567689800E-02 1.125752141E+00 1.148678515E+00 -2.292637400E-02
1.549996187E+01 325 1.109965040E+00 1.156643213E+00 -4.667817300E-02 1.106902879E+00 1.150071854E+00 -4.316897500E-02
1.549996187E+01 330 1.084950398E+00 1.146220427E+00 -6.127002900E-02 1.083971759E+00 1.141157849E+00 -5.718609000E-02
1.549996187E+01 335 1.015437975E+00 1.122598467E+00 -1.071604920E-01 1.015371863E+00 1.116333158E+00 -1.009612950E-01
1.549996187E+01 340 1.006426461E+00 1.100002665E+00 -9.357620400E-02 1.005913954E+00 1.091715682E+00 -8.580172800E-02
1.574996808E+01 290 1.164764845E+00 1.137816379E+00 2.694846600E-02 1.155752184E+00 1.134401583E+00 2.135060100E-02
1.574996808E+01 295 1.168416029E+00 1.140478072E+00 2.793795700E-02 1.159235434E+00 1.132901893E+00 2.633354100E-02
1.574996808E+01 300 1.168095369E+00 1.139619857E+00 2.847551200E-02 1.164397751E+00 1.136365675E+00 2.803207600E-02
1.574996808E+01 305 1.173437835E+00 1.145026653E+00 2.841118200E-02 1.167997053E+00 1.140898855E+00 2.709819800E-02
1.574996808E+01 310 1.176395154E+00 1.150295718E+00 2.609943600E-02 1.168664421E+00 1.145119531E+00 2.354489000E-02
1.574996808E+01 315 1.176100931E+00 1.154932069E+00 2.116886200E-02 1.170201507E+00 1.148539696E+00 2.166181100E-02
1.574996808E+01 320 1.166176702E+00 1.159168429E+00 7.008273000E-03 1.159561215E+00 1.151372675E+00 8.188540000E-03
1.574996808E+01 325 1.156788216E+00 1.162567235E+00 -5.779019000E-03 1.149807667E+00 1.156315560E+00 -6.507893000E-03
1.574996808E+01 330 1.137089567E+00 1.165245637E+00 -2.815607000E-02 1.130167162E+00 1.154179164E+00 -2.401200200E-02
1.574996808E+01 335 1.117222618E+00 1.166167382E+00 -4.894476400E-02 1.112057131E+00 1.153389070E+00 -4.133193900E-02
1.574996808E+01 340 1.102870719E+00 1.148992635E+00 -4.612191600E-02 1.097810089E+00 1.136791288E+00 -3.898119900E-02
