fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 38438928.398 339.97 34.104 2.554241349E-01 1.709940166E-04 2.694652004E-05 1.923807840E-01 1.400755925E-04 6.169640262E-01 0.000000000E+00 
00L2 38464378.479 339.94 34.107 2.555013030E-01 1.718364606E-04 2.707450736E-05 1.927252205E-01 1.404836110E-04 6.166690115E-01 0.000000000E+00 
00L3 38485381.846 339.94 34.107 2.564214476E-01 1.722418906E-04 2.723967688E-05 1.927842659E-01 1.412888702E-04 6.167495200E-01 0.000000000E+00 
00L4 38506379.617 339.91 34.11 2.558988020E-01 1.730799874E-04 2.739649012E-05 1.920836723E-01 1.426314347E-04 6.185571331E-01 0.000000000E+00 
00L5 38527380.479 339.92 34.109 2.570427047E-01 1.740651326E-04 2.767310637E-05 1.946066866E-01 1.421853273E-04 6.185016247E-01 0.000000000E+00 
00L6 38548371.289 339.91 34.11 2.569469748E-01 1.748377753E-04 2.767890336E-05 1.926527807E-01 1.436620160E-04 6.161267984E-01 0.000000000E+00 
00L7 38569372.593 339.91 34.11 2.578775026E-01 1.757649302E-04 2.803804398E-05 1.951450956E-01 1.436623646E-04 6.185887693E-01 0.000000000E+00 
00L8 38590373.069 339.94 34.107 2.581094025E-01 1.765293732E-04 2.816971219E-05 1.936278786E-01 1.454660942E-04 6.182464127E-01 0.000000000E+00 
00L9 38611604.114 339.96 34.105 2.581633946E-01 1.767745553E-04 2.815859251E-05 1.932727565E-01 1.457007334E-04 6.170161431E-01 0.000000000E+00 
0L10 38632605.135 339.93 34.108 2.575652250E-01 1.774378190E-04 2.833695767E-05 1.942218377E-01 1.459064052E-04 6.200401380E-01 0.000000000E+00 
0L11 38653375.484 339.92 34.109 2.579490531E-01 1.783171105E-04 2.850669984E-05 1.933962403E-01 1.474113735E-04 6.197549251E-01 0.000000000E+00 
0L12 38674375.995 339.91 34.11 2.584112804E-01 1.790424084E-04 2.871271670E-05 1.946704546E-01 1.474966880E-04 6.205930489E-01 0.000000000E+00 
0L13 38695606.93 339.93 34.108 2.584390491E-01 1.798616483E-04 2.881475744E-05 1.945858136E-01 1.480953239E-04 6.198951872E-01 0.000000000E+00 
0L14 38716607.834 339.95 34.106 2.589055256E-01 1.804045969E-04 2.891575901E-05 1.959832662E-01 1.475558631E-04 6.190784373E-01 0.000000000E+00 
0L15 38737608.448 339.96 34.105 2.598646305E-01 1.806656670E-04 2.901296093E-05 1.961220101E-01 1.479400664E-04 6.179726456E-01 0.000000000E+00 
0L16 38758618.349 339.96 34.105 2.591268903E-01 1.812082714E-04 2.922479701E-05 1.948922384E-01 1.499412983E-04 6.223877019E-01 1.513256974E-17 
0L17 38779600.123 339.94 34.107 2.601010156E-01 1.819922090E-04 2.937558198E-05 1.972040917E-01 1.489579714E-04 6.205712263E-01 0.000000000E+00 
0L18 38800600.989 339.94 34.107 2.602825608E-01 1.826443214E-04 2.954904057E-05 1.975031535E-01 1.496084242E-04 6.215729974E-01 0.000000000E+00 
0L19 38821601.683 339.94 34.107 2.607110803E-01 1.834049371E-04 2.970065080E-05 1.956785569E-01 1.517751987E-04 6.211485192E-01 0.000000000E+00 
0L20 38842602.398 339.94 34.107 2.603339332E-01 1.835993940E-04 2.963815745E-05 1.963147080E-01 1.509611360E-04 6.200820755E-01 0.000000000E+00 
0L21 38863603.457 339.95 34.106 2.608024961E-01 1.837690847E-04 2.984126782E-05 1.982214035E-01 1.505434358E-04 6.226343471E-01 0.000000000E+00 
0L22 38884604.164 339.96 34.105 2.611184815E-01 1.844536845E-04 2.992708641E-05 1.959997135E-01 1.526800802E-04 6.213545623E-01 0.000000000E+00 
0L23 38905605.191 339.99 34.102 2.604767666E-01 1.851016527E-04 2.994623604E-05 1.950687884E-01 1.535274324E-04 6.211020390E-01 0.000000000E+00 
0L24 38926605.798 340.02 34.099 2.610017723E-01 1.857529634E-04 3.010352628E-05 1.969602264E-01 1.528307459E-04 6.209235957E-01 0.000000000E+00 
0L25 38947606.299 340.02 34.099 2.618617423E-01 1.863087681E-04 3.030437359E-05 1.977671408E-01 1.532296759E-04 6.211549695E-01 0.000000000E+00 
0L26 38968597.262 340.01 34.1 2.612710093E-01 1.862516273E-04 3.024484058E-05 1.971639002E-01 1.533886169E-04 6.215270013E-01 0.000000000E+00 
0L27 38989598.075 340.01 34.1 2.619769617E-01 1.865647217E-04 3.052264142E-05 1.983536619E-01 1.538724161E-04 6.244957527E-01 0.000000000E+00 
0L28 39010368.587 339.99 34.102 2.620050108E-01 1.871328698E-04 3.052291910E-05 1.971609204E-01 1.548029671E-04 6.225387515E-01 0.000000000E+00 
0L29 39031599.568 339.99 34.102 2.619470174E-01 1.876698350E-04 3.057722037E-05 1.972829875E-01 1.549873936E-04 6.219995539E-01 0.000000000E+00 
0L30 39052370.249 340 34.101 2.626388457E-01 1.881479782E-04 3.083904498E-05 1.990207209E-01 1.549502259E-04 6.240830733E-01 0.000000000E+00 
0L31 39073601.322 340 34.101 2.622121620E-01 1.885406473E-04 3.080808433E-05 1.972646848E-01 1.561689262E-04 6.231704753E-01 0.000000000E+00 
0L32 39094371.712 340.01 34.1 2.627902100E-01 1.884983332E-04 3.081032902E-05 1.986876594E-01 1.550730560E-04 6.219846116E-01 0.000000000E+00 
0L33 39115602.89 340.04 34.097 2.629858343E-01 1.888964897E-04 3.082918134E-05 1.973165968E-01 1.562420773E-04 6.205913944E-01 0.000000000E+00 
0L34 39136373.574 340.04 34.097 2.628869373E-01 1.893338383E-04 3.090544675E-05 1.999746641E-01 1.545466985E-04 6.209230465E-01 0.000000000E+00 
0L35 39157373.992 340.04 34.097 2.633219801E-01 1.896947601E-04 3.122905900E-05 1.992324443E-01 1.567429890E-04 6.251963753E-01 0.000000000E+00 
0L36 39178364.988 340.03 34.098 2.627663640E-01 1.901736479E-04 3.109971212E-05 1.986733902E-01 1.565334761E-04 6.223522447E-01 0.000000000E+00 
0L37 39199366.595 340.02 34.099 2.636417119E-01 1.903193346E-04 3.134769142E-05 1.998877946E-01 1.568263180E-04 6.247532578E-01 0.000000000E+00 
0L38 39220376.533 340.03 34.098 2.628084876E-01 1.904605355E-04 3.123766771E-05 1.986335389E-01 1.572588606E-04 6.240713030E-01 0.000000000E+00 
0L39 39241367.375 340.02 34.099 2.629156064E-01 1.906579874E-04 3.113818262E-05 1.982038980E-01 1.571097635E-04 6.211863314E-01 0.000000000E+00 
0L40 39262368.206 340.01 34.1 2.640233281E-01 1.910972948E-04 3.134504593E-05 2.000906898E-01 1.566538669E-04 6.212581088E-01 0.000000000E+00 
0L41 39283368.799 340.01 34.1 2.637633932E-01 1.913879500E-04 3.147215776E-05 1.990855063E-01 1.580845505E-04 6.234439399E-01 0.000000000E+00 
0L42 39304369.279 340.01 34.1 2.632598771E-01 1.919167285E-04 3.146175688E-05 1.985490325E-01 1.584622213E-04 6.227094618E-01 0.000000000E+00 
0L43 39325370.066 340.01 34.1 2.641660232E-01 1.920593331E-04 3.150718660E-05 2.006407986E-01 1.570291736E-04 6.210080792E-01 0.000000000E+00 
0L44 39346370.952 340.02 34.099 2.640882923E-01 1.919975518E-04 3.161201162E-05 1.995989823E-01 1.583792886E-04 6.234581316E-01 0.000000000E+00 
0L45 39367362.223 340.02 34.099 2.642741294E-01 1.922301551E-04 3.165252695E-05 1.999033701E-01 1.583396828E-04 6.230633706E-01 0.000000000E+00 
0L46 39388362.454 340.01 34.1 2.634646950E-01 1.924511390E-04 3.177049039E-05 1.984551654E-01 1.600869218E-04 6.265864598E-01 0.000000000E+00 
0L47 39409363.768 340.02 34.099 2.637294613E-01 1.927167122E-04 3.173879790E-05 1.992755401E-01 1.592677232E-04 6.244712497E-01 0.000000000E+00 
