N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -2.144054600E-02 7.690258000E-03 2.030239100E-02 2.567595400E-02 3.259453800E-02 4.458277300E-02 5.900635100E-02 7.019743100E-02 7.753139700E-02
1.016672606E+01 -2.116572700E-02 7.780198000E-03 2.033406200E-02 2.568083000E-02 3.257278200E-02 4.451031600E-02 5.883104700E-02 6.978053300E-02 7.678061700E-02
1.033324570E+01 -2.076871000E-02 7.910141000E-03 2.037982400E-02 2.567860500E-02 3.254143300E-02 4.440677600E-02 5.855027800E-02 6.922082100E-02 7.579302100E-02
1.049996187E+01 -2.019934400E-02 8.096481000E-03 2.044547100E-02 2.568411200E-02 3.247198300E-02 4.426059200E-02 5.817826100E-02 6.850886600E-02 7.454446800E-02
1.066670514E+01 -1.939137900E-02 8.360884000E-03 2.053867600E-02 2.568866300E-02 3.240519100E-02 4.405769400E-02 5.770954700E-02 6.758150300E-02 7.302161700E-02
1.083333839E+01 -1.826214600E-02 8.730461000E-03 2.066905400E-02 2.570011700E-02 3.229430300E-02 4.378278500E-02 5.710809700E-02 6.647023500E-02 7.131515100E-02
1.100000000E+01 -1.671768300E-02 9.236093000E-03 2.084762100E-02 2.572211800E-02 3.217142100E-02 4.342257800E-02 5.636494200E-02 6.519231700E-02 6.950899300E-02
1.116672606E+01 -1.469124100E-02 9.883871000E-03 2.108511700E-02 2.575119800E-02 3.200033100E-02 4.297176600E-02 5.549921400E-02 6.381450500E-02 6.773330700E-02
1.133324570E+01 -1.208566800E-02 1.074052200E-02 2.138855000E-02 2.578907800E-02 3.181017500E-02 4.244133200E-02 5.456477700E-02 6.248461500E-02 6.616658400E-02
1.149996187E+01 -8.950253000E-03 1.176214600E-02 2.175598000E-02 2.583489200E-02 3.157953200E-02 4.185277600E-02 5.365481900E-02 6.134030900E-02 6.496658200E-02
1.166670514E+01 -5.437662000E-03 1.292394400E-02 2.217107100E-02 2.588355800E-02 3.134432700E-02 4.130070300E-02 5.287945600E-02 6.052532600E-02 6.423688900E-02
1.183333839E+01 -1.835140000E-03 1.414121200E-02 2.260058900E-02 2.593254100E-02 3.110772200E-02 4.084654800E-02 5.236569800E-02 6.014975600E-02 6.402936800E-02
1.200000000E+01 1.507351000E-03 1.528683700E-02 2.299830100E-02 2.595477100E-02 3.094714100E-02 4.058963800E-02 5.219756700E-02 6.022456200E-02 6.433023900E-02
1.216672606E+01 4.297693000E-03 1.626065900E-02 2.331511700E-02 2.598791300E-02 3.086508400E-02 4.057418500E-02 5.239113200E-02 6.068849200E-02 6.501692300E-02
1.233324570E+01 6.394404000E-03 1.696941900E-02 2.351070100E-02 2.598592100E-02 3.089965400E-02 4.079687200E-02 5.288468300E-02 6.145364100E-02 6.594158700E-02
1.249996187E+01 7.804038000E-03 1.738610400E-02 2.356218500E-02 2.597622700E-02 3.101027400E-02 4.120135000E-02 5.356098000E-02 6.232127600E-02 6.688095500E-02
1.266670514E+01 8.595420000E-03 1.751387700E-02 2.346833500E-02 2.593956100E-02 3.120320500E-02 4.170267000E-02 5.428988500E-02 6.316517700E-02 6.774925500E-02
1.283333839E+01 8.885749000E-03 1.738524300E-02 2.324788500E-02 2.588071700E-02 3.140683300E-02 4.220798100E-02 5.496656600E-02 6.387213800E-02 6.838813200E-02
1.300000000E+01 8.791487000E-03 1.705568600E-02 2.293036100E-02 2.577617900E-02 3.158667400E-02 4.265172800E-02 5.550874600E-02 6.437606200E-02 6.880129200E-02
