N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -2.622641800E-02 -2.582893000E-02 -2.525741400E-02 -2.444337000E-02 -2.329956400E-02 -2.172329000E-02 -1.960979900E-02 -1.688172400E-02 -1.353687400E-02 -9.702104000E-03 -5.657727000E-03 -1.794499000E-03 1.544066000E-03 4.140201000E-03 5.966779000E-03 7.114703000E-03 7.703900000E-03 7.840876000E-03 8.831861000E-03
1.600000000E+01 3.172800600E-02 3.169842200E-02 3.165602200E-02 3.159587500E-02 3.151185100E-02 3.138804900E-02 3.123435200E-02 3.103833400E-02 3.079882300E-02 3.054180700E-02 3.029066000E-02 3.007826200E-02 2.995564400E-02 2.994693100E-02 3.005570800E-02 3.024583100E-02 3.049054000E-02 3.071952300E-02 3.091679100E-02
1.700000000E+01 7.653929600E-02 7.561388800E-02 7.441691600E-02 7.295799700E-02 7.126116100E-02 6.943751200E-02 6.760187800E-02 6.592406300E-02 6.455092400E-02 6.363489300E-02 6.322965300E-02 6.336106700E-02 6.394798000E-02 6.484791500E-02 6.588227100E-02 6.688875100E-02 6.777544600E-02 6.841323400E-02 6.881932700E-02
1.549996187E+01 2.001221800E-02 2.005755300E-02 2.012274100E-02 2.021559800E-02 2.034610700E-02 2.052604100E-02 2.076755800E-02 2.107998700E-02 2.146460700E-02 2.190848400E-02 2.238060600E-02 2.283442600E-02 2.321792100E-02 2.348660700E-02 2.361435900E-02 2.359823400E-02 2.344179400E-02 2.318100300E-02 2.284335000E-02
1.649996187E+01 5.845257600E-02 5.821811000E-02 5.789244000E-02 5.745053700E-02 5.686987500E-02 5.613903200E-02 5.526975300E-02 5.430852100E-02 5.334135000E-02 5.248527700E-02 5.186494200E-02 5.157895700E-02 5.166710400E-02 5.209373600E-02 5.275958100E-02 5.353796900E-02 5.431383500E-02 5.500143600E-02 5.554334700E-02
1.674996808E+01 6.977888200E-02 6.927808000E-02 6.859770500E-02 6.771979400E-02 6.663248000E-02 6.535522800E-02 6.396108700E-02 6.254117100E-02 6.128403200E-02 6.032032800E-02 5.977627500E-02 5.970535700E-02 6.008740300E-02 6.079275700E-02 6.172665500E-02 6.269936500E-02 6.355007000E-02 6.426585200E-02 6.475841500E-02
1.624993176E+01 4.423913800E-02 4.414056800E-02 4.400093100E-02 4.380619400E-02 4.354057500E-02 4.318934400E-02 4.274422500E-02 4.221160300E-02 4.162128300E-02 4.102043400E-02 4.051332100E-02 4.017018100E-02 4.007022300E-02 4.022685000E-02 4.060245100E-02 4.111304600E-02 4.167103100E-02 4.219879500E-02 4.264994700E-02
1.574996808E+01 2.606211200E-02 2.606938900E-02 2.607476900E-02 2.608809700E-02 2.610530900E-02 2.613098600E-02 2.616487600E-02 2.620581900E-02 2.625559400E-02 2.630865500E-02 2.635903200E-02 2.640367200E-02 2.643340500E-02 2.644823600E-02 2.643759200E-02 2.641828500E-02 2.636665300E-02 2.630935100E-02 2.621042200E-02
1.524993176E+01 6.727844000E-03 6.858124000E-03 7.045409000E-03 7.312105000E-03 7.686744000E-03 8.202944000E-03 8.895106000E-03 9.789199000E-03 1.087843800E-02 1.214321200E-02 1.348314600E-02 1.478656900E-02 1.592500800E-02 1.680416300E-02 1.737805900E-02 1.765412100E-02 1.766069100E-02 1.743852500E-02 1.706000500E-02
