fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 14:18:04 297 39.04 1.000E+000 8.000E-001 2.146E-006 3.568E+003 3.064E+000 5.785E-009 1.740E-003 
0002 14:20:54 297 39.04 1.000E+000 8.000E-001 2.163E-006 3.613E+003 3.068E+000 5.742E-009 1.808E-003 
0003 14:23:52 296.9 39.05 1.000E+000 8.000E-001 2.136E-006 3.562E+003 3.063E+000 5.754E-009 1.725E-003 
0004 14:26:06 297 39.04 1.000E+000 8.000E-001 2.177E-006 3.548E+003 3.058E+000 5.843E-009 1.767E-003 
0005 14:29:22 297 39.04 1.000E+000 8.000E-001 2.164E-006 3.535E+003 3.053E+000 5.870E-009 1.756E-003 
0006 14:32:44 297 39.04 1.000E+000 8.000E-001 2.148E-006 3.475E+003 3.041E+000 5.981E-009 1.757E-003 
0007 14:35:02 297 39.04 1.000E+000 8.000E-001 2.152E-006 3.516E+003 3.049E+000 5.906E-009 1.727E-003 
0008 14:38:08 297 39.04 1.000E+000 8.000E-001 2.103E-006 3.459E+003 3.042E+000 5.981E-009 1.767E-003 
0009 14:42:30 297 39.04 1.000E+000 8.000E-001 2.152E-006 3.646E+003 3.072E+000 5.705E-009 1.758E-003 
0010 14:45:06 297 39.04 1.000E+000 8.000E-001 2.142E-006 3.600E+003 3.068E+000 5.735E-009 1.743E-003 
0011 14:52:50 297 39.04 1.000E+000 8.000E-001 2.161E-006 3.519E+003 3.054E+000 5.863E-009 1.737E-003 
0012 14:55:06 297 39.04 1.000E+000 8.000E-001 2.128E-006 3.571E+003 3.058E+000 5.824E-009 1.791E-003 
0013 14:59:52 297 39.04 1.000E+000 8.000E-001 2.148E-006 3.580E+003 3.065E+000 5.771E-009 1.818E-003 
