T nFsrh nFBsrh dnsrh nF nFB dn
290 1.185754540E+00 1.148988216E+00 3.676632400E-02 1.185743105E+00 1.148678060E+00 3.706504500E-02
295 1.194182089E+00 1.156028223E+00 3.815386600E-02 1.194074197E+00 1.156013939E+00 3.806025800E-02
300 1.192126187E+00 1.162874109E+00 2.925207800E-02 1.192062511E+00 1.162856880E+00 2.920563100E-02
305 1.200294656E+00 1.170426939E+00 2.986771700E-02 1.200270825E+00 1.170405381E+00 2.986544400E-02
310 1.208022270E+00 1.174981994E+00 3.304027600E-02 1.207970104E+00 1.174755390E+00 3.321471400E-02
315 1.206092423E+00 1.174371675E+00 3.172074800E-02 1.206027553E+00 1.174338788E+00 3.168876500E-02
320 1.213484273E+00 1.181159866E+00 3.232440700E-02 1.213439928E+00 1.181116699E+00 3.232322900E-02
325 1.215366143E+00 1.187890643E+00 2.747550000E-02 1.215304772E+00 1.187838275E+00 2.746649700E-02
330 1.218518711E+00 1.193017948E+00 2.550076300E-02 1.218183245E+00 1.192912025E+00 2.527122000E-02
335 1.223485946E+00 1.194550395E+00 2.893555100E-02 1.223408307E+00 1.194474632E+00 2.893367500E-02
340 1.228152944E+00 1.197536297E+00 3.061664700E-02 1.228058791E+00 1.197461479E+00 3.059731200E-02
