T d154 d184 d214 d244
d 150 180 210 240
290 -2.166249000E-03 -2.570227000E-03 -3.640268000E-03 -5.181527000E-03
295 -1.497993700E-02 -1.780343100E-02 -2.116572700E-02 -2.582893000E-02
300 -4.301873800E-02 -5.040232200E-02 -5.798062100E-02 -6.652871700E-02
305 -9.751468200E-02 -1.123872130E-01 -1.265486310E-01 -1.408866590E-01
310 -1.697764670E-01 -1.666210790E-01 -1.631530020E-01 -1.594817410E-01
315 -1.468558500E-01 -1.395681050E-01 -1.322430290E-01 -1.247905700E-01
320 -9.155900500E-02 -7.632753500E-02 -6.161803600E-02 -4.767621700E-02
325 9.682213000E-03 1.041772300E-02 1.092369300E-02 1.128187200E-02
330 1.815880900E-02 1.869443600E-02 1.904204700E-02 1.927068900E-02
335 2.904996400E-02 2.940827800E-02 2.961524300E-02 2.972289300E-02
340 4.231492600E-02 4.252840600E-02 4.262087400E-02 4.262942400E-02
