T d154 d184 d214 d244
d 150 180 210 240
290 4.072064000E-03 6.015838000E-03 7.337261000E-03 8.073012000E-03
295 -2.151771000E-03 -5.485100000E-05 1.507351000E-03 1.544066000E-03
300 -1.650678800E-02 -1.383419200E-02 -1.161709900E-02 -1.095406600E-02
305 -4.584766700E-02 -4.188046000E-02 -3.812953800E-02 -3.608892000E-02
310 -9.992828500E-02 -9.340972100E-02 -8.673088200E-02 -8.204595200E-02
315 -1.571535030E-01 -1.551482810E-01 -1.536393460E-01 -1.523009790E-01
320 -1.164059410E-01 -1.127498690E-01 -1.104947790E-01 -1.092185750E-01
325 -3.250060400E-02 -2.633190800E-02 -2.343205300E-02 -2.251818300E-02
330 1.019006100E-02 8.846450000E-03 7.696644000E-03 6.824711000E-03
335 1.800953200E-02 1.557545000E-02 1.346018600E-02 1.177907000E-02
340 2.818922400E-02 2.455073900E-02 2.127679900E-02 1.853467500E-02
