T d154 d184 d214 d244
d 150 180 210 240
290 5.456560000E-04 1.508639000E-03 2.185201000E-03 2.521091000E-03
295 -9.334388000E-03 -9.184460000E-03 -8.950253000E-03 -9.702104000E-03
300 -3.135694900E-02 -3.256261100E-02 -3.301985200E-02 -3.383982800E-02
305 -7.512427300E-02 -7.857266200E-02 -7.990288700E-02 -8.056659000E-02
310 -1.515648280E-01 -1.578127680E-01 -1.598481130E-01 -1.597844290E-01
315 -1.508639440E-01 -1.460523680E-01 -1.417756460E-01 -1.378961930E-01
320 -1.008928530E-01 -9.091307500E-02 -8.251787700E-02 -7.577242400E-02
325 -2.616991000E-03 7.401411000E-03 7.101380000E-03 6.682628000E-03
330 1.493508500E-02 1.430327700E-02 1.345288600E-02 1.250875900E-02
335 2.472169200E-02 2.348177500E-02 2.202162100E-02 2.046546400E-02
340 3.693953900E-02 3.512611500E-02 3.307026100E-02 3.089273300E-02
