T d154 d184 d214 d244
d 150 180 210 240
290 8.993498000E-03 1.026539300E-02 1.068895500E-02 1.063104000E-02
295 7.252906000E-03 8.490593000E-03 8.885749000E-03 7.840876000E-03
300 2.576420000E-03 3.818277000E-03 4.159284000E-03 3.013312000E-03
305 -7.501378000E-03 -6.316276000E-03 -6.071142000E-03 -7.346087000E-03
310 -2.731848700E-02 -2.618848600E-02 -2.618962100E-02 -2.769169400E-02
315 -6.212005000E-02 -6.098045800E-02 -6.128562400E-02 -6.319117000E-02
320 -1.146811580E-01 -1.132879270E-01 -1.142372540E-01 -1.158623430E-01
325 -1.095243620E-01 -1.073874570E-01 -1.033933150E-01 -9.831487400E-02
330 -3.177821500E-02 -2.941606300E-02 -2.368968800E-02 -1.581429700E-02
335 7.354116000E-03 7.477525000E-03 7.726933000E-03 7.962733000E-03
340 1.157860100E-02 1.128505700E-02 1.143451200E-02 1.166872000E-02
