cprpf1Mn1.dat - 4.4.2024  :42126000
T=294.63 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 4.4.2024  :42218000
T=294.60 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 4.4.2024  :42312000
T=294.59 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 4.4.2024  :42406000
T=294.63 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 4.4.2024  :42500000
T=294.65 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 4.4.2024  :42594000
T=294.65 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 4.4.2024  :42726000
T=294.68 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 4.4.2024  :42820000
T=294.69 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 4.4.2024  :42914000
T=294.70 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 4.4.2024  :43006000
T=294.72 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 4.4.2024  :43102000
T=294.71 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 4.4.2024  :43196000
T=294.70 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 4.4.2024  :43484000
T=294.74 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 4.4.2024  :43736000
T=294.83 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 4.4.2024  :43918000
T=294.91 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 4.4.2024  :44060000
T=294.91 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 4.4.2024  :44200000
T=294.90 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 4.4.2024  :44342000
T=294.89 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 4.4.2024  :44482000
T=294.91 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 4.4.2024  :44624000
T=294.91 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 4.4.2024  :44764000
T=294.93 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 4.4.2024  :44906000
T=294.98 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 4.4.2024  :45048000
T=295.00 f=1000000 Vb=0.4 Vm=0.01 Im=10

i1.dat - 5.4.2024  :40860000
T=295.95

d53bi1pr.dat - 5.4.2024  :40860000
T=295.95

d53bi1zv.dat - 5.4.2024  :40860000
T=295.95

i2.dat - 5.4.2024  :40886000
T=295.97

d53bi2pr.dat - 5.4.2024  :40886000
T=295.97

d53bi2zv.dat - 5.4.2024  :40886000
T=295.97

i3.dat - 5.4.2024  :40908000
T=295.97

d53bi3pr.dat - 5.4.2024  :40908000
T=295.97

d53bi3zv.dat - 5.4.2024  :40908000
T=295.97

