T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+16 2.18039E+3
200 1.33352E+16 2.01324E+3
200 1.77828E+16 1.84303E+3
200 2.37137E+16 1.67342E+3
200 3.16228E+16 1.50785E+3
200 4.21697E+16 1.34978E+3
200 5.62341E+16 1.20182E+3
200 7.49894E+16 1.06594E+3
200 1.00000E+17 9.43055E+2
200 1.33352E+17 8.33782E+2
200 1.77828E+17 7.37607E+2
200 2.37137E+17 6.53759E+2
200 3.16228E+17 5.81156E+2
200 4.21697E+17 5.18644E+2
200 5.62341E+17 4.64941E+2
200 7.49894E+17 4.18707E+2
200 1.00000E+18 3.78978E+2
200 1.33352E+18 3.44726E+2
200 1.77828E+18 3.15060E+2
200 2.37137E+18 2.89392E+2
200 3.16228E+18 2.67069E+2
200 4.21697E+18 2.47389E+2
200 5.62341E+18 2.30369E+2
200 7.49894E+18 2.15312E+2
200 1.00000E+19 2.01951E+2
212 1.00000E+16 2.02966E+3
212 1.33352E+16 1.88778E+3
212 1.77828E+16 1.74080E+3
212 2.37137E+16 1.59171E+3
212 3.16228E+16 1.44375E+3
212 4.21697E+16 1.30000E+3
212 5.62341E+16 1.16324E+3
212 7.49894E+16 1.03571E+3
212 1.00000E+17 9.18831E+2
212 1.33352E+17 8.13627E+2
212 1.77828E+17 7.20131E+2
212 2.37137E+17 6.38264E+2
212 3.16228E+17 5.66804E+2
212 4.21697E+17 5.05015E+2
212 5.62341E+17 4.52023E+2
212 7.49894E+17 4.06416E+2
212 1.00000E+18 3.67182E+2
212 1.33352E+18 3.33336E+2
212 1.77828E+18 3.04304E+2
212 2.37137E+18 2.79025E+2
212 3.16228E+18 2.57289E+2
212 4.21697E+18 2.38252E+2
212 5.62341E+18 2.21600E+2
212 7.49894E+18 2.06950E+2
212 1.00000E+19 1.94102E+2
224 1.00000E+16 1.88659E+3
224 1.33352E+16 1.76655E+3
224 1.77828E+16 1.64028E+3
224 2.37137E+16 1.51010E+3
224 3.16228E+16 1.37872E+3
224 4.21697E+16 1.24900E+3
224 5.62341E+16 1.12362E+3
224 7.49894E+16 1.00492E+3
224 1.00000E+17 8.94618E+2
224 1.33352E+17 7.94230E+2
224 1.77828E+17 7.03939E+2
224 2.37137E+17 6.24135E+2
224 3.16228E+17 5.54053E+2
224 4.21697E+17 4.93413E+2
224 5.62341E+17 4.40872E+2
224 7.49894E+17 3.95676E+2
224 1.00000E+18 3.57033E+2
224 1.33352E+18 3.23629E+2
224 1.77828E+18 2.94933E+2
224 2.37137E+18 2.70195E+2
224 3.16228E+18 2.48769E+2
224 4.21697E+18 2.30105E+2
224 5.62341E+18 2.13858E+2
224 7.49894E+18 1.99741E+2
224 1.00000E+19 1.87217E+2
236 1.00000E+16 1.75207E+3
236 1.33352E+16 1.65075E+3
236 1.77828E+16 1.54258E+3
236 2.37137E+16 1.42945E+3
236 3.16228E+16 1.31349E+3
236 4.21697E+16 1.19721E+3
236 5.62341E+16 1.08301E+3
236 7.49894E+16 9.73320E+2
236 1.00000E+17 8.70075E+2
236 1.33352E+17 7.74659E+2
236 1.77828E+17 6.88121E+2
236 2.37137E+17 6.10752E+2
236 3.16228E+17 5.42482E+2
236 4.21697E+17 4.82885E+2
236 5.62341E+17 4.31083E+2
236 7.49894E+17 3.86438E+2
236 1.00000E+18 3.48080E+2
236 1.33352E+18 3.15198E+2
236 1.77828E+18 2.86768E+2
236 2.37137E+18 2.62440E+2
236 3.16228E+18 2.41358E+2
236 4.21697E+18 2.23080E+2
236 5.62341E+18 2.07143E+2
236 7.49894E+18 1.93255E+2
236 1.00000E+19 1.81084E+2
248 1.00000E+16 1.62659E+3
248 1.33352E+16 1.54109E+3
248 1.77828E+16 1.44868E+3
248 2.37137E+16 1.35067E+3
248 3.16228E+16 1.24875E+3
248 4.21697E+16 1.14505E+3
248 5.62341E+16 1.04176E+3
248 7.49894E+16 9.41060E+2
248 1.00000E+17 8.44879E+2
248 1.33352E+17 7.54990E+2
248 1.77828E+17 6.72417E+2
248 2.37137E+17 5.97828E+2
248 3.16228E+17 5.31435E+2
248 4.21697E+17 4.73069E+2
248 5.62341E+17 4.22108E+2
248 7.49894E+17 3.78221E+2
248 1.00000E+18 3.40320E+2
248 1.33352E+18 3.07605E+2
248 1.77828E+18 2.79640E+2
248 2.37137E+18 2.55540E+2
248 3.16228E+18 2.34730E+2
248 4.21697E+18 2.16757E+2
248 5.62341E+18 2.01155E+2
248 7.49894E+18 1.87533E+2
248 1.00000E+19 1.75645E+2
260 1.00000E+16 1.51021E+3
260 1.33352E+16 1.43804E+3
260 1.77828E+16 1.35914E+3
260 2.37137E+16 1.27443E+3
260 3.16228E+16 1.18516E+3
260 4.21697E+16 1.09309E+3
260 5.62341E+16 1.00006E+3
260 7.49894E+16 9.08115E+2
260 1.00000E+17 8.19103E+2
260 1.33352E+17 7.34815E+2
260 1.77828E+17 6.56462E+2
260 2.37137E+17 5.84923E+2
260 3.16228E+17 5.20760E+2
260 4.21697E+17 4.63828E+2
260 5.62341E+17 4.13977E+2
260 7.49894E+17 3.70581E+2
260 1.00000E+18 3.33150E+2
260 1.33352E+18 3.00840E+2
260 1.77828E+18 2.73146E+2
260 2.37137E+18 2.49328E+2
260 3.16228E+18 2.28742E+2
260 4.21697E+18 2.11093E+2
260 5.62341E+18 1.95685E+2
260 7.49894E+18 1.82356E+2
260 1.00000E+19 1.70699E+2
272 1.00000E+16 1.40274E+3
272 1.33352E+16 1.34178E+3
272 1.77828E+16 1.27442E+3
272 2.37137E+16 1.20126E+3
272 3.16228E+16 1.12329E+3
272 4.21697E+16 1.04179E+3
272 5.62341E+16 9.58330E+2
272 7.49894E+16 8.74778E+2
272 1.00000E+17 7.92814E+2
272 1.33352E+17 7.14196E+2
272 1.77828E+17 6.40237E+2
272 2.37137E+17 5.71968E+2
272 3.16228E+17 5.10124E+2
272 4.21697E+17 4.54804E+2
272 5.62341E+17 4.06031E+2
272 7.49894E+17 3.63493E+2
272 1.00000E+18 3.26575E+2
272 1.33352E+18 2.94669E+2
272 1.77828E+18 2.67274E+2
272 2.37137E+18 2.43671E+2
272 3.16228E+18 2.23420E+2
272 4.21697E+18 2.05897E+2
272 5.62341E+18 1.90787E+2
272 7.49894E+18 1.77632E+2
272 1.00000E+19 1.66230E+2
284 1.00000E+16 1.30380E+3
284 1.33352E+16 1.25221E+3
284 1.77828E+16 1.19468E+3
284 2.37137E+16 1.13155E+3
284 3.16228E+16 1.06351E+3
284 4.21697E+16 9.91531E+2
284 5.62341E+16 9.16944E+2
284 7.49894E+16 8.41286E+2
284 1.00000E+17 7.66152E+2
284 1.33352E+17 6.93164E+2
284 1.77828E+17 6.23685E+2
284 2.37137E+17 5.58842E+2
284 3.16228E+17 4.99498E+2
284 4.21697E+17 4.46042E+2
284 5.62341E+17 3.98497E+2
284 7.49894E+17 3.56783E+2
284 1.00000E+18 3.20437E+2
284 1.33352E+18 2.88953E+2
284 1.77828E+18 2.61889E+2
284 2.37137E+18 2.38557E+2
284 3.16228E+18 2.18500E+2
284 4.21697E+18 2.01218E+2
284 5.62341E+18 1.86236E+2
284 7.49894E+18 1.73346E+2
284 1.00000E+19 1.62045E+2
296 1.00000E+16 1.21292E+3
296 1.33352E+16 1.16917E+3
296 1.77828E+16 1.11997E+3
296 2.37137E+16 1.06549E+3
296 3.16228E+16 1.00616E+3
296 4.21697E+16 9.42722E+2
296 5.62341E+16 8.76202E+2
296 7.49894E+16 8.07903E+2
296 1.00000E+17 7.39276E+2
296 1.33352E+17 6.71756E+2
296 1.77828E+17 6.06813E+2
296 2.37137E+17 5.45488E+2
296 3.16228E+17 4.88782E+2
296 4.21697E+17 4.37234E+2
296 5.62341E+17 3.91113E+2
296 7.49894E+17 3.50323E+2
296 1.00000E+18 3.14613E+2
296 1.33352E+18 2.83586E+2
296 1.77828E+18 2.56859E+2
296 2.37137E+18 2.33817E+2
296 3.16228E+18 2.13946E+2
296 4.21697E+18 1.96847E+2
296 5.62341E+18 1.82089E+2
296 7.49894E+18 1.69319E+2
296 1.00000E+19 1.58261E+2
308 1.00000E+16 1.12955E+3
308 1.33352E+16 1.09235E+3
308 1.77828E+16 1.05022E+3
308 2.37137E+16 1.00316E+3
308 3.16228E+16 9.51435E+2
308 4.21697E+16 8.95570E+2
308 5.62341E+16 8.36373E+2
308 7.49894E+16 7.74909E+2
308 1.00000E+17 7.12399E+2
308 1.33352E+17 6.50221E+2
308 1.77828E+17 5.89655E+2
308 2.37137E+17 5.31899E+2
308 3.16228E+17 4.77973E+2
308 4.21697E+17 4.28458E+2
308 5.62341E+17 3.83724E+2
308 7.49894E+17 3.44017E+2
308 1.00000E+18 3.09013E+2
308 1.33352E+18 2.78482E+2
308 1.77828E+18 2.52110E+2
308 2.37137E+18 2.29355E+2
308 3.16228E+18 2.09646E+2
308 4.21697E+18 1.92791E+2
308 5.62341E+18 1.78229E+2
308 7.49894E+18 1.65615E+2
308 1.00000E+19 1.54673E+2
320 1.00000E+16 1.05312E+3
320 1.33352E+16 1.02141E+3
320 1.77828E+16 9.85251E+2
320 2.37137E+16 9.44566E+2
320 3.16228E+16 8.99470E+2
320 4.21697E+16 8.50302E+2
320 5.62341E+16 7.97674E+2
320 7.49894E+16 7.42444E+2
320 1.00000E+17 6.85678E+2
320 1.33352E+17 6.28546E+2
320 1.77828E+17 5.72317E+2
320 2.37137E+17 5.18114E+2
320 3.16228E+17 4.66947E+2
320 4.21697E+17 4.19542E+2
320 5.62341E+17 3.76413E+2
320 7.49894E+17 3.37737E+2
320 1.00000E+18 3.03567E+2
320 1.33352E+18 2.73651E+2
320 1.77828E+18 2.47585E+2
320 2.37137E+18 2.25121E+2
320 3.16228E+18 2.05755E+2
320 4.21697E+18 1.88974E+2
320 5.62341E+18 1.74612E+2
320 7.49894E+18 1.62138E+2
320 1.00000E+19 1.51385E+2
332 1.00000E+16 9.83066E+2
332 1.33352E+16 9.55962E+2
332 1.77828E+16 9.24867E+2
332 2.37137E+16 8.89637E+2
332 3.16228E+16 8.50285E+2
332 4.21697E+16 8.07021E+2
332 5.62341E+16 7.60286E+2
332 7.49894E+16 7.10738E+2
332 1.00000E+17 6.59275E+2
332 1.33352E+17 6.06952E+2
332 1.77828E+17 5.54865E+2
332 2.37137E+17 5.04167E+2
332 3.16228E+17 4.55770E+2
332 4.21697E+17 4.10571E+2
332 5.62341E+17 3.69065E+2
332 7.49894E+17 3.31620E+2
332 1.00000E+18 2.98224E+2
332 1.33352E+18 2.68885E+2
332 1.77828E+18 2.43306E+2
332 2.37137E+18 2.21077E+2
332 3.16228E+18 2.01956E+2
332 4.21697E+18 1.85401E+2
332 5.62341E+18 1.71183E+2
332 7.49894E+18 1.58898E+2
332 1.00000E+19 1.48235E+2
344 1.00000E+16 9.18852E+2
344 1.33352E+16 8.95613E+2
344 1.77828E+16 8.68807E+2
344 2.37137E+16 8.38252E+2
344 3.16228E+16 8.03878E+2
344 4.21697E+16 7.65797E+2
344 5.62341E+16 7.24299E+2
344 7.49894E+16 6.79906E+2
344 1.00000E+17 6.33330E+2
344 1.33352E+17 5.85509E+2
344 1.77828E+17 5.37387E+2
344 2.37137E+17 4.90052E+2
344 3.16228E+17 4.44501E+2
344 4.21697E+17 4.01455E+2
344 5.62341E+17 3.61660E+2
344 7.49894E+17 3.25447E+2
344 1.00000E+18 2.92994E+2
344 1.33352E+18 2.64284E+2
344 1.77828E+18 2.39150E+2
344 2.37137E+18 2.17253E+2
344 3.16228E+18 1.98382E+2
344 4.21697E+18 1.82046E+2
344 5.62341E+18 1.67954E+2
344 7.49894E+18 1.55822E+2
344 1.00000E+19 1.45315E+2
356 1.00000E+16 8.59959E+2
356 1.33352E+16 8.39974E+2
356 1.77828E+16 8.16811E+2
356 2.37137E+16 7.90258E+2
356 3.16228E+16 7.60199E+2
356 4.21697E+16 7.26654E+2
356 5.62341E+16 6.89808E+2
356 7.49894E+16 6.50059E+2
356 1.00000E+17 6.07974E+2
356 1.33352E+17 5.64308E+2
356 1.77828E+17 5.19996E+2
356 2.37137E+17 4.75925E+2
356 3.16228E+17 4.33087E+2
356 4.21697E+17 3.92289E+2
356 5.62341E+17 3.54190E+2
356 7.49894E+17 3.19260E+2
356 1.00000E+18 2.87786E+2
356 1.33352E+18 2.59748E+2
356 1.77828E+18 2.35090E+2
356 2.37137E+18 2.13599E+2
356 3.16228E+18 1.94930E+2
356 4.21697E+18 1.78810E+2
356 5.62341E+18 1.64908E+2
356 7.49894E+18 1.52906E+2
356 1.00000E+19 1.42497E+2
368 1.00000E+16 8.05909E+2
368 1.33352E+16 7.88669E+2
368 1.77828E+16 7.68602E+2
368 2.37137E+16 7.45480E+2
368 3.16228E+16 7.19155E+2
368 4.21697E+16 6.89582E+2
368 5.62341E+16 6.56864E+2
368 7.49894E+16 6.21278E+2
368 1.00000E+17 5.83272E+2
368 1.33352E+17 5.43489E+2
368 1.77828E+17 5.02715E+2
368 2.37137E+17 4.61797E+2
368 3.16228E+17 4.21648E+2
368 4.21697E+17 3.83023E+2
368 5.62341E+17 3.46697E+2
368 7.49894E+17 3.13081E+2
368 1.00000E+18 2.82583E+2
368 1.33352E+18 2.55256E+2
368 1.77828E+18 2.31151E+2
368 2.37137E+18 2.10027E+2
368 3.16228E+18 1.91635E+2
368 4.21697E+18 1.75734E+2
368 5.62341E+18 1.61962E+2
368 7.49894E+18 1.50130E+2
368 1.00000E+19 1.39857E+2
380 1.00000E+16 7.56258E+2
380 1.33352E+16 7.41343E+2
380 1.77828E+16 7.23912E+2
380 2.37137E+16 7.03736E+2
380 3.16228E+16 6.80640E+2
380 4.21697E+16 6.54541E+2
380 5.62341E+16 6.25469E+2
380 7.49894E+16 5.93616E+2
380 1.00000E+17 5.59325E+2
380 1.33352E+17 5.23109E+2
380 1.77828E+17 4.85667E+2
380 2.37137E+17 4.47727E+2
380 3.16228E+17 4.10147E+2
380 4.21697E+17 3.73697E+2
