T(K) Nd(cm-3) Mu(cm2/Vs)
420 1.46055E+18 1.14516E+2
274 3.44013E+17 2.43539E+2
486 1.45492E+18 9.45803E+1
319 4.66776E+17 1.94850E+2
333 6.02483E+16 2.72743E+2
280 1.68145E+17 2.81154E+2
307 1.97935E+18 1.54983E+2
210 4.64878E+18 2.02861E+2
285 2.16116E+17 2.59710E+2
381 8.94782E+17 1.40082E+2
437 9.02000E+16 1.64721E+2
492 3.87971E+18 8.13871E+1
352 4.73845E+16 2.58452E+2
330 5.23702E+16 2.83356E+2
488 1.12193E+17 1.32258E+2
320 1.69771E+16 3.42529E+2
336 1.58639E+16 3.16285E+2
447 4.73373E+16 1.67812E+2
384 2.76697E+16 2.33573E+2
321 3.27539E+16 3.16964E+2
348 7.77229E+17 1.59777E+2
239 8.72117E+17 2.27640E+2
282 4.95019E+18 1.49676E+2
462 1.98112E+17 1.36742E+2
207 1.91521E+18 2.29199E+2
484 7.52247E+16 1.38780E+2
202 5.78966E+17 2.88307E+2
202 3.89259E+16 5.69208E+2
356 2.36813E+18 1.28579E+2
385 6.15833E+16 2.14586E+2
279 4.16320E+16 3.78221E+2
304 1.77016E+16 3.74416E+2
402 2.98295E+16 2.12986E+2
292 1.18878E+17 2.88822E+2
439 6.62553E+16 1.68870E+2
315 1.17944E+16 3.66447E+2
370 9.59845E+16 2.16276E+2
396 6.26456E+16 2.04196E+2
383 1.02143E+18 1.36054E+2
417 2.29172E+16 2.02293E+2
475 1.28461E+16 1.59142E+2
487 5.06317E+17 1.10534E+2
200 2.23318E+18 2.31050E+2
450 7.87470E+16 1.58282E+2
321 3.44116E+18 1.36592E+2
485 4.87909E+17 1.11917E+2
395 8.07602E+18 9.85608E+1
298 2.34590E+18 1.55344E+2
207 1.03440E+16 7.49380E+2
235 4.70881E+18 1.80771E+2
430 9.26032E+16 1.68944E+2
446 1.74497E+17 1.46889E+2
363 7.77965E+17 1.52112E+2
379 8.83326E+18 1.02472E+2
296 1.89459E+18 1.61959E+2
307 1.09112E+18 1.71309E+2
493 3.83716E+16 1.40187E+2
385 8.45739E+16 2.05946E+2
291 1.76743E+17 2.66427E+2
316 1.23003E+18 1.62918E+2
251 9.78999E+16 3.59685E+2
355 2.35445E+17 1.96689E+2
225 1.16867E+17 3.82956E+2
293 5.09599E+18 1.43579E+2
319 6.79796E+18 1.27419E+2
296 1.03432E+16 4.16421E+2
444 6.00803E+17 1.23085E+2
378 6.14351E+17 1.51209E+2
222 8.65488E+17 2.44498E+2
463 4.45789E+16 1.57580E+2
464 1.86702E+17 1.36323E+2
330 7.41669E+16 2.67961E+2
345 2.89706E+17 1.96116E+2
369 4.42089E+17 1.65784E+2
335 1.68116E+16 3.14985E+2
494 4.10952E+18 8.02664E+1
379 1.12011E+16 2.55458E+2
365 8.04759E+18 1.08141E+2
216 9.76578E+17 2.45091E+2
245 5.35324E+17 2.45924E+2
485 8.39330E+17 1.03234E+2
383 1.80189E+16 2.42502E+2
271 2.46847E+17 2.65797E+2
491 2.15653E+18 8.81532E+1
370 8.43167E+16 2.20090E+2
361 1.88867E+16 2.71107E+2
286 3.13392E+17 2.37852E+2
351 5.71093E+17 1.67671E+2
491 3.02702E+17 1.17090E+2
221 3.70958E+17 2.93112E+2
203 1.93107E+17 3.69943E+2
299 5.88486E+16 3.21456E+2
269 3.22948E+17 2.51500E+2
325 2.91472E+18 1.37703E+2
367 1.97884E+18 1.27763E+2
378 1.83527E+17 1.88381E+2
231 1.86183E+16 5.74293E+2
301 1.44844E+18 1.66027E+2
306 1.50305E+17 2.59698E+2
381 2.28755E+16 2.41054E+2
260 1.39991E+17 3.17037E+2
432 2.02682E+17 1.51961E+2
214 1.55844E+17 3.72289E+2
203 9.04221E+17 2.62620E+2
274 2.31188E+16 4.30430E+2
213 1.04266E+18 2.45041E+2
364 4.61701E+16 2.44609E+2
362 5.23610E+16 2.43033E+2
315 4.48514E+16 3.11840E+2
