T(K) Nd(cm-3) Mu(cm2/Vs)
258 4.51729E+18 1.27456E+2
322 7.67984E+17 1.73706E+2
314 9.14486E+17 1.68601E+2
244 2.97851E+17 2.94484E+2
486 8.20359E+18 6.55677E+1
447 1.36998E+17 1.61499E+2
302 4.75875E+17 2.12137E+2
417 5.33756E+18 8.30829E+1
263 2.29073E+17 2.99969E+2
237 1.02161E+18 2.03548E+2
303 2.66623E+17 2.49615E+2
372 1.19857E+17 2.24930E+2
428 2.51045E+16 1.98444E+2
301 1.22254E+18 1.60433E+2
412 1.16173E+18 1.22103E+2
402 2.20518E+17 1.80614E+2
276 1.29380E+17 3.34677E+2
451 4.15986E+16 1.73997E+2
375 8.60921E+18 8.19645E+1
209 1.74050E+18 1.93228E+2
273 1.09003E+17 3.54441E+2
399 1.96249E+16 2.32390E+2
477 1.74276E+17 1.40000E+2
396 1.02798E+18 1.31189E+2
363 4.55704E+18 9.70039E+1
396 1.58145E+16 2.38128E+2
420 1.34231E+18 1.15457E+2
307 1.69160E+17 2.76105E+2
476 3.67226E+18 7.96354E+1
316 9.57931E+16 3.00240E+2
405 2.73327E+16 2.21866E+2
300 6.08064E+18 1.05879E+2
220 2.02376E+16 6.85746E+2
482 1.49271E+17 1.39198E+2
494 1.42821E+16 1.48846E+2
375 1.19771E+16 2.69006E+2
475 8.58958E+18 6.63959E+1
337 5.33950E+18 9.94649E+1
379 3.54179E+18 9.96246E+1
243 2.42727E+17 3.15689E+2
279 1.69884E+17 3.08124E+2
356 5.26656E+17 1.74953E+2
432 9.75540E+17 1.20781E+2
233 2.56278E+16 6.03746E+2
401 4.19428E+17 1.60195E+2
308 1.84140E+16 3.90565E+2
461 2.85845E+17 1.39415E+2
348 1.06802E+17 2.54523E+2
417 6.15375E+18 8.03877E+1
454 3.84442E+16 1.72197E+2
350 5.50069E+18 9.56849E+1
467 1.70139E+16 1.67672E+2
378 8.87078E+16 2.28331E+2
296 1.99434E+18 1.41600E+2
500 2.12164E+17 1.25887E+2
482 1.68745E+17 1.37750E+2
462 6.86614E+18 7.14829E+1
261 7.67242E+18 1.12090E+2
255 9.24184E+16 4.00452E+2
389 5.78251E+18 8.67593E+1
436 2.38903E+17 1.56916E+2
342 2.09485E+17 2.29390E+2
335 8.60209E+18 8.99643E+1
314 4.03895E+16 3.46696E+2
396 1.08163E+17 2.05473E+2
466 8.57652E+17 1.12983E+2
248 9.62634E+18 1.11645E+2
491 1.73254E+17 1.32798E+2
413 7.00881E+18 7.89371E+1
221 2.60368E+16 6.48868E+2
305 9.34711E+17 1.71706E+2
273 5.19630E+18 1.17887E+2
264 1.45401E+16 5.32043E+2
316 1.10758E+16 3.83343E+2
430 1.53094E+16 2.00167E+2
401 5.34073E+18 8.58869E+1
463 1.14499E+16 1.72255E+2
394 1.19858E+17 2.04096E+2
254 2.26535E+18 1.53787E+2
403 6.96334E+16 2.09216E+2
380 2.72972E+17 1.87889E+2
378 2.22821E+18 1.12318E+2
213 2.22549E+16 7.06507E+2
442 8.69989E+16 1.71979E+2
362 6.53327E+17 1.62608E+2
269 1.06568E+16 5.29429E+2
334 3.54985E+18 1.10363E+2
415 6.67960E+17 1.38124E+2
334 6.51321E+18 9.56772E+1
487 3.99786E+17 1.21375E+2
320 8.83655E+17 1.67905E+2
483 1.09932E+16 1.56894E+2
313 2.05798E+18 1.34316E+2
352 1.03249E+17 2.51425E+2
318 7.45813E+18 9.66373E+1
353 7.25956E+17 1.61999E+2
395 2.05246E+16 2.36142E+2
410 1.00968E+18 1.26966E+2
296 2.93554E+17 2.48977E+2
301 2.93557E+18 1.25924E+2
254 2.92688E+16 5.15652E+2
207 4.32063E+18 1.53894E+2
399 6.39903E+16 2.14308E+2
340 2.11601E+17 2.30416E+2
221 2.08138E+17 3.59431E+2
499 1.01426E+17 1.34426E+2
211 5.26073E+16 5.76407E+2
232 5.43911E+18 1.32809E+2
364 1.63329E+17 2.20592E+2
313 1.41216E+17 2.81312E+2
202 2.06003E+17 3.88152E+2
341 3.80278E+17 1.99320E+2
262 7.96963E+17 2.03258E+2
246 1.33131E+17 3.76208E+2
270 1.41742E+18 1.67084E+2
333 1.79679E+18 1.32540E+2
368 6.78153E+17 1.57864E+2
315 1.93135E+18 1.35975E+2
485 1.41615E+16 1.54678E+2
217 6.10928E+17 2.55706E+2
471 1.33679E+16 1.65595E+2
441 5.66319E+16 1.78787E+2
415 1.42048E+17 1.82876E+2
433 1.38204E+16 1.98275E+2
345 1.78021E+18 1.29054E+2
286 1.13922E+16 4.68380E+2
352 1.50494E+16 3.03587E+2
379 5.20980E+17 1.63196E+2
203 2.31407E+16 7.47676E+2
227 9.49314E+18 1.19892E+2
233 2.38772E+18 1.61872E+2
491 1.06678E+18 1.00897E+2
331 2.31012E+16 3.33432E+2
480 3.73206E+16 1.53614E+2
452 4.67510E+16 1.71840E+2
350 3.72421E+17 1.94560E+2
228 4.06105E+18 1.44293E+2
460 2.42756E+16 1.71026E+2
365 1.13636E+16 2.85944E+2
354 7.63286E+17 1.59304E+2
230 2.18943E+18 1.67522E+2
491 7.09377E+16 1.42325E+2
491 4.30629E+17 1.18633E+2
315 6.08662E+17 1.89653E+2
235 6.07758E+16 4.90932E+2
458 7.57907E+17 1.18438E+2
306 1.98675E+16 3.92466E+2
412 6.50800E+18 8.03331E+1
317 8.68833E+18 9.37584E+1
204 4.30597E+16 6.32300E+2
333 1.31410E+18 1.44828E+2
281 6.95657E+18 1.08095E+2
237 1.14723E+18 1.96629E+2
466 3.10422E+18 8.46419E+1
418 2.61350E+17 1.65147E+2
453 7.68235E+17 1.20004E+2
245 6.59470E+17 2.27456E+2
459 1.57176E+18 1.00858E+2
211 3.35761E+17 3.17616E+2
432 1.23864E+18 1.14103E+2
478 1.45887E+17 1.41964E+2
204 1.56247E+17 4.22719E+2
332 1.71733E+17 2.49389E+2
321 8.56091E+17 1.69017E+2
450 7.15679E+17 1.22776E+2
398 1.44332E+17 1.95679E+2
332 8.43268E+16 2.84483E+2
286 3.61984E+18 1.24202E+2
439 4.94948E+18 8.06177E+1
429 5.12578E+16 1.90050E+2
355 2.49100E+17 2.10343E+2
271 2.34032E+18 1.44958E+2
261 2.78923E+17 2.84155E+2
231 2.01238E+17 3.50429E+2
482 2.33122E+17 1.33001E+2
250 5.61808E+16 4.64128E+2
246 2.70165E+17 3.02035E+2
289 2.13692E+17 2.78515E+2
478 4.81799E+18 7.46649E+1
427 1.00940E+18 1.21480E+2
202 6.76612E+17 2.62175E+2
384 2.40896E+18 1.08490E+2
231 1.55605E+18 1.83794E+2
477 2.98820E+17 1.30722E+2
274 4.47395E+17 2.35072E+2
380 5.27013E+16 2.39046E+2
280 2.10695E+16 4.59396E+2
236 7.09976E+17 2.28588E+2
400 2.50898E+18 1.03448E+2
360 8.51715E+18 8.49917E+1
343 2.21268E+18 1.22151E+2
324 4.55230E+18 1.06438E+2
455 2.72164E+16 1.74434E+2
401 5.54895E+18 8.52176E+1
335 2.03613E+16 3.28331E+2
326 8.78473E+17 1.65353E+2
492 1.01634E+18 1.01412E+2
295 1.20881E+16 4.39319E+2
281 4.88536E+17 2.23968E+2
204 1.39613E+17 4.38190E+2
481 9.71068E+16 1.44838E+2
412 1.81234E+18 1.09284E+2
320 5.03072E+18 1.04917E+2
462 1.39793E+17 1.51758E+2
431 1.92047E+16 1.97323E+2
410 2.40136E+17 1.72299E+2
211 2.07048E+18 1.82752E+2
446 3.30888E+17 1.43424E+2
317 8.78548E+17 1.69626E+2
287 8.72203E+18 1.01255E+2
419 8.93667E+18 7.40590E+1
200 9.20533E+18 1.34259E+2
391 8.86993E+17 1.38293E+2
475 3.87888E+16 1.57218E+2
310 7.25360E+16 3.25527E+2
451 8.25052E+16 1.66525E+2
398 4.84523E+17 1.56764E+2
377 1.24735E+18 1.31344E+2
328 1.60228E+18 1.38622E+2
448 2.30656E+16 1.81032E+2
373 1.32209E+16 2.71228E+2
456 3.20183E+17 1.39653E+2
372 6.47062E+17 1.58082E+2
244 6.78609E+16 4.56669E+2
