T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159674906E+00 1.132954617E+00 2.672028900E-02 1.159420476E+00 1.132727526E+00 2.669295000E-02
295 1.157025687E+00 1.138844315E+00 1.818137200E-02 1.156138393E+00 1.138549291E+00 1.758910200E-02
300 1.161631647E+00 1.142043165E+00 1.958848200E-02 1.161253962E+00 1.140900044E+00 2.035391800E-02
305 1.165205185E+00 1.140789446E+00 2.441573900E-02 1.164739209E+00 1.140350472E+00 2.438873700E-02
310 1.166008893E+00 1.145922334E+00 2.008655900E-02 1.165472170E+00 1.145369711E+00 2.010245900E-02
315 1.145242500E+00 1.150552973E+00 -5.310473000E-03 1.144661195E+00 1.150021002E+00 -5.359807000E-03
320 1.129151528E+00 1.154451701E+00 -2.530017300E-02 1.128522619E+00 1.153610380E+00 -2.508776100E-02
325 1.112434756E+00 1.156879796E+00 -4.444504000E-02 1.111952729E+00 1.155867235E+00 -4.391450600E-02
330 1.088633437E+00 1.146463480E+00 -5.783004300E-02 1.088181838E+00 1.145700414E+00 -5.751857600E-02
335 1.024594746E+00 1.123207837E+00 -9.861309100E-02 1.024461191E+00 1.122148702E+00 -9.768751100E-02
340 1.006531125E+00 1.100910397E+00 -9.437927200E-02 1.006422920E+00 1.098799828E+00 -9.237690800E-02
