fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 11:33:32 295.4 39.25 1.000E+000 1.066E+000 4.357E-006 1.000E+020 2.894E+000 4.421E-009 1.692E-003 
0002 11:37:30 295.1 39.29 1.000E+000 1.081E+000 4.129E-006 1.000E+020 2.896E+000 4.331E-009 1.747E-003 
0003 11:43:04 295.1 39.29 1.000E+000 1.100E+000 4.136E-006 1.000E+020 2.895E+000 4.345E-009 1.714E-003 
0004 11:48:38 295.1 39.29 1.000E+000 1.082E+000 4.365E-006 1.000E+020 2.894E+000 4.355E-009 1.677E-003 
0005 11:54:30 295.1 39.29 1.000E+000 1.099E+000 4.236E-006 1.000E+020 2.894E+000 4.353E-009 1.687E-003 
0006 11:58:32 295.1 39.29 1.000E+000 1.061E+000 4.528E-006 1.000E+020 2.890E+000 4.374E-009 1.633E-003 
0007 12:03:06 295.1 39.29 1.000E+000 1.091E+000 4.351E-006 1.000E+020 2.893E+000 4.357E-009 1.709E-003 
0008 12:08:24 295.1 39.29 1.000E+000 1.072E+000 4.459E-006 1.000E+020 2.893E+000 4.358E-009 1.731E-003 
0009 12:13:24 295 39.3 1.000E+000 1.058E+000 4.393E-006 1.000E+020 2.890E+000 4.329E-009 1.733E-003 
0010 12:17:40 295 39.3 1.000E+000 1.099E+000 4.173E-006 1.000E+020 2.892E+000 4.320E-009 1.727E-003 
0011 12:24:42 295 39.3 1.000E+000 1.101E+000 4.239E-006 1.000E+020 2.893E+000 4.329E-009 1.721E-003 
0012 12:28:20 295 39.3 1.000E+000 1.076E+000 4.421E-006 1.000E+020 2.893E+000 4.332E-009 1.680E-003 
0013 12:33:08 295 39.3 1.000E+000 1.078E+000 4.393E-006 1.000E+020 2.893E+000 4.331E-009 1.737E-003 
0014 12:38:08 295 39.3 1.000E+000 1.083E+000 4.429E-006 1.000E+020 2.893E+000 4.332E-009 6.201E-003 
0015 12:42:58 295 39.3 1.000E+000 1.077E+000 4.441E-006 1.000E+020 2.892E+000 4.333E-009 1.885E-003 
0016 12:48:12 295 39.3 1.000E+000 1.078E+000 4.471E-006 1.000E+020 2.890E+000 4.347E-009 1.648E-003 
0017 12:52:58 295 39.3 1.000E+000 1.051E+000 4.700E-006 1.000E+020 2.883E+000 4.393E-009 3.792E-003 
0018 13:00:22 295 39.3 1.000E+000 1.093E+000 4.340E-006 1.000E+020 2.894E+000 4.322E-009 1.753E-003 
0019 13:04:50 295 39.3 1.000E+000 1.091E+000 4.342E-006 1.000E+020 2.890E+000 4.347E-009 1.655E-003 
