N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.255098691E+00 1.251953919E+00 1.249054357E+00 1.246284689E+00
1.016672606E+01 1.255133931E+00 1.252004803E+00 1.249124628E+00 1.246378552E+00
1.033324570E+01 1.255185442E+00 1.252079044E+00 1.249226929E+00 1.246514800E+00
1.049996187E+01 1.255260652E+00 1.252187136E+00 1.249375339E+00 1.246711615E+00
1.066670514E+01 1.255370219E+00 1.252343955E+00 1.249589567E+00 1.246993991E+00
1.083333839E+01 1.255529317E+00 1.252570349E+00 1.249896569E+00 1.247395224E+00
1.100000000E+01 1.255759265E+00 1.252894846E+00 1.250332167E+00 1.247957939E+00
1.116672606E+01 1.256089400E+00 1.253355394E+00 1.250941952E+00 1.248733544E+00
1.133324570E+01 1.256559056E+00 1.254000442E+00 1.251780649E+00 1.249779368E+00
1.149996187E+01 1.257218970E+00 1.254888445E+00 1.252909031E+00 1.251152744E+00
1.166670514E+01 1.258131299E+00 1.256084899E+00 1.254387849E+00 1.252903046E+00
1.183333839E+01 1.259367158E+00 1.257656285E+00 1.256269778E+00 1.255063969E+00
1.200000000E+01 1.261000659E+00 1.259661432E+00 1.258591220E+00 1.257648523E+00
1.216672606E+01 1.263099423E+00 1.262141803E+00 1.261366056E+00 1.260648012E+00
1.233324570E+01 1.265712512E+00 1.265112876E+00 1.264583176E+00 1.264035391E+00
1.249996187E+01 1.268858508E+00 1.268559669E+00 1.268209576E+00 1.267773360E+00
1.266670514E+01 1.272518497E+00 1.272440260E+00 1.272200374E+00 1.271825578E+00
1.283333839E+01 1.276639812E+00 1.276698520E+00 1.276512121E+00 1.276165243E+00
1.300000000E+01 1.281151679E+00 1.281280127E+00 1.281111438E+00 1.280775442E+00
