N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.176419688E+00 1.157744223E+00 1.139078952E+00 1.124701602E+00
1.016672606E+01 1.176875396E+00 1.158472091E+00 1.140149160E+00 1.126183780E+00
1.033324570E+01 1.177538547E+00 1.159527632E+00 1.141694986E+00 1.128315325E+00
1.049996187E+01 1.178499649E+00 1.161049736E+00 1.143911407E+00 1.131352239E+00
1.066670514E+01 1.179884475E+00 1.163226838E+00 1.147055443E+00 1.135620916E+00
1.083333839E+01 1.181863041E+00 1.166304410E+00 1.151447111E+00 1.141505793E+00
1.100000000E+01 1.184655442E+00 1.170582003E+00 1.157448140E+00 1.149399343E+00
1.116672606E+01 1.188527938E+00 1.176386697E+00 1.165398875E+00 1.159591548E+00
1.133324570E+01 1.193766625E+00 1.184004392E+00 1.175495185E+00 1.172093608E+00
1.149996187E+01 1.200612872E+00 1.193555990E+00 1.187614166E+00 1.186448436E+00
1.166670514E+01 1.209151287E+00 1.204838531E+00 1.201165402E+00 1.201672448E+00
1.183333839E+01 1.219171828E+00 1.217217595E+00 1.215118540E+00 1.216488841E+00
1.200000000E+01 1.230087729E+00 1.229710137E+00 1.228314097E+00 1.229812442E+00
1.216672606E+01 1.241028883E+00 1.241314286E+00 1.239921172E+00 1.241148163E+00
1.233324570E+01 1.251143161E+00 1.251403988E+00 1.249694209E+00 1.250591306E+00
1.249996187E+01 1.259930089E+00 1.259880598E+00 1.257850713E+00 1.258521980E+00
1.266670514E+01 1.267345430E+00 1.267001443E+00 1.264767106E+00 1.265321151E+00
1.283333839E+01 1.273634837E+00 1.273110213E+00 1.270770062E+00 1.271267346E+00
1.300000000E+01 1.279101756E+00 1.278484725E+00 1.276088951E+00 1.276555202E+00
