0.0004 -1.4382E-0005
0.0104  3.8477E-0007
0.0204  1.5865E-0005
0.0313  3.3066E-0005
0.0413  4.9466E-0005
0.0509  6.6131E-0005
0.0609  8.3819E-0005
0.0710  1.0251E-0004
0.0810  1.2221E-0004
0.0908  1.4271E-0004
0.1009  1.6503E-0004
0.1109  1.8884E-0004
0.1209  2.1377E-0004
0.1309  2.4070E-0004
0.1409  2.6985E-0004
0.1519  3.0492E-0004
0.1608  3.3598E-0004
0.1708  3.7387E-0004
0.1807  4.1487E-0004
0.1918  4.6714E-0004
0.2031  5.2643E-0004
0.2130  5.8573E-0004
0.2236  6.5307E-0004
0.2331  7.2945E-0004
0.2428  8.1387E-0004
0.2528  9.1337E-0004
0.2628  1.0279E-0003
0.2728  1.1606E-0003
0.2827  1.3184E-0003
0.2927  1.4953E-0003
0.3029  1.7063E-0003
0.3131  1.9727E-0003
0.3230  2.2621E-0003
0.3336  2.6269E-0003
0.3425  2.9777E-0003
0.3524  3.4259E-0003
0.3621  3.9433E-0003
0.3718  4.5104E-0003
0.3813  5.1373E-0003
0.3908  5.8239E-0003
0.4003  6.5801E-0003
0.4098  7.4060E-0003
0.4188  8.2219E-0003
0.4283  9.1373E-0003
0.4377  1.0102E-0002
0.4469  1.1107E-0002
0.4569  1.2222E-0002
0.4675  1.3466E-0002
0.4766  1.4580E-0002
0.4857  1.5695E-0002
0.4957  1.6839E-0002
0.5063  1.8311E-0002
0.5151  1.9496E-0002
