fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:45 304.8 38.04 1.000E+000 5.174E+000 2.253E-006 7.192E+002 2.448E+000 4.577E-008 1.590E-005 1.081E-002 1.578E-005 4.276E-008 2.505E-001 5.400E-003 7.773E-006 6.989E-002 
00S2 8:31 305.7 37.93 1.000E+000 5.025E+000 2.500E-006 7.235E+002 2.442E+000 4.798E-008 1.588E-005 1.085E-002 1.576E-005 4.283E-008 2.505E-001 5.400E-003 7.787E-006 3.276E-003 
00S3 8:49 309.3 37.49 1.000E+000 4.726E+000 2.670E-006 7.401E+002 2.396E+000 5.670E-008 1.497E-005 1.037E-002 1.487E-005 3.865E-008 2.506E-001 5.200E-003 7.289E-006 3.339E-003 
00S4 9:27 315 36.81 1.000E+000 4.423E+000 2.085E-006 7.650E+002 2.414E+000 5.924E-008 1.529E-005 1.061E-002 1.519E-005 4.045E-008 2.508E-001 5.300E-003 7.488E-006 1.225E-003 
00S6 9:46 317.6 36.51 1.000E+000 4.427E+000 2.118E-006 7.756E+002 2.410E+000 6.251E-008 1.461E-005 1.014E-002 1.452E-005 3.696E-008 2.509E-001 5.100E-003 7.103E-006 4.193E-002 
00S7 10:5 319.9 36.24 1.000E+000 4.433E+000 2.119E-006 7.845E+002 2.409E+000 6.552E-008 1.516E-005 1.049E-002 1.506E-005 3.967E-008 2.510E-001 5.300E-003 7.342E-006 1.390E-001 
00S8 10:23 322.6 35.94 1.000E+000 4.561E+000 2.194E-006 7.943E+002 2.422E+000 6.623E-008 1.640E-005 1.122E-002 1.629E-005 4.593E-008 2.513E-001 5.600E-003 8.056E-006 7.318E-004 
00S9 10:46 325.5 35.62 1.000E+000 5.377E+000 2.400E-006 8.040E+002 2.398E+000 7.270E-008 1.395E-005 9.496E-003 1.384E-005 3.302E-008 2.512E-001 4.800E-003 6.734E-006 3.247E-003 
0S10 11:6 328.2 35.33 1.000E+000 6.386E+000 2.056E-006 8.120E+002 2.396E+000 7.656E-008 1.472E-005 9.892E-003 1.459E-005 3.628E-008 2.514E-001 5.000E-003 7.108E-006 4.201E-004 
0S11 11:26 330.8 35.05 1.000E+000 5.722E+000 2.040E-006 8.189E+002 2.394E+000 8.010E-008 1.536E-005 1.015E-002 1.523E-005 3.887E-008 2.516E-001 5.100E-003 7.472E-006 2.847E-004 
0S12 11:46 334.9 34.62 1.000E+000 4.594E+000 1.769E-006 8.277E+002 2.410E+000 8.393E-008 1.472E-005 9.393E-003 1.462E-005 3.456E-008 2.518E-001 4.700E-003 7.198E-006 3.111E-003 
0S13 12:10 338.5 34.25 1.000E+000 4.785E+000 2.132E-006 8.332E+002 2.404E+000 8.964E-008 1.321E-005 8.159E-003 1.311E-005 2.693E-008 2.517E-001 4.100E-003 6.407E-006 6.862E-004 
0S14 12:32 342 33.9 1.000E+000 4.766E+000 2.167E-006 8.364E+002 2.391E+000 9.588E-008 1.491E-005 8.832E-003 1.479E-005 3.293E-008 2.521E-001 4.400E-003 7.316E-006 7.557E-004 
