N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.169718100E-02 1.908028000E-02 1.716001100E-02 1.571418500E-02
1.016672606E+01 1.747773800E-02 1.518139600E-02 1.351082200E-02 1.226159600E-02
1.033324570E+01 1.371604200E-02 1.178707600E-02 1.039805800E-02 9.367690000E-03
1.049996187E+01 1.048727800E-02 8.934946000E-03 7.829025000E-03 7.015512000E-03
1.066670514E+01 7.833195000E-03 6.632622000E-03 5.786127000E-03 5.168556000E-03
1.083333839E+01 5.740583000E-03 4.844013000E-03 4.218000000E-03 3.764933000E-03
1.100000000E+01 4.149416000E-03 3.499614000E-03 3.050119000E-03 2.727443000E-03
1.116672606E+01 2.974500000E-03 2.515433000E-03 2.200888000E-03 1.977115000E-03
1.133324570E+01 2.126185000E-03 1.809140000E-03 1.594224000E-03 1.442985000E-03
1.149996187E+01 1.523581000E-03 1.309336000E-03 1.165997000E-03 1.066553000E-03
1.166670514E+01 1.100203000E-03 9.587200000E-04 8.656600000E-04 8.023000000E-04
1.183333839E+01 8.045850000E-04 7.135910000E-04 6.550630000E-04 6.161920000E-04
1.200000000E+01 5.984410000E-04 5.417550000E-04 5.063200000E-04 4.835050000E-04
1.216672606E+01 4.540260000E-04 4.200380000E-04 3.995070000E-04 3.867650000E-04
1.233324570E+01 3.516380000E-04 3.321340000E-04 3.207980000E-04 3.140360000E-04
1.249996187E+01 2.775290000E-04 2.668570000E-04 2.608940000E-04 2.574830000E-04
1.266670514E+01 2.223590000E-04 2.167870000E-04 2.137930000E-04 2.121620000E-04
1.283333839E+01 1.799640000E-04 1.771850000E-04 1.757460000E-04 1.750110000E-04
1.300000000E+01 1.464180000E-04 1.450890000E-04 1.444280000E-04 1.441110000E-04
