N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.313168600E-02 3.226142000E-02 3.143690000E-02 3.052103400E-02
1.016672606E+01 2.361582700E-02 2.297079700E-02 2.237695500E-02 2.173244800E-02
1.033324570E+01 1.662592800E-02 1.614775200E-02 1.572037100E-02 1.526838600E-02
1.049996187E+01 1.159571800E-02 1.124294400E-02 1.093646400E-02 1.062081700E-02
1.066670514E+01 8.029999000E-03 7.771851000E-03 7.553287000E-03 7.334219000E-03
1.083333839E+01 5.530523000E-03 5.343356000E-03 5.188659000E-03 5.038067000E-03
1.100000000E+01 3.793190000E-03 3.658766000E-03 3.550358000E-03 3.448278000E-03
1.116672606E+01 2.593416000E-03 2.497900000E-03 2.423047000E-03 2.355383000E-03
1.133324570E+01 1.769249000E-03 1.702334000E-03 1.651859000E-03 1.608463000E-03
1.149996187E+01 1.205779000E-03 1.159897000E-03 1.126930000E-03 1.100366000E-03
1.166670514E+01 8.223340000E-04 7.918040000E-04 7.712080000E-04 7.556400000E-04
1.183333839E+01 5.625610000E-04 5.430000000E-04 5.306180000E-04 5.218430000E-04
1.200000000E+01 3.873010000E-04 3.751990000E-04 3.679060000E-04 3.629990000E-04
1.216672606E+01 2.693120000E-04 2.619800000E-04 2.577050000E-04 2.550070000E-04
1.233324570E+01 1.898620000E-04 1.854820000E-04 1.830470000E-04 1.816590000E-04
1.249996187E+01 1.362630000E-04 1.337320000E-04 1.324590000E-04 1.319730000E-04
1.266670514E+01 1.000130000E-04 9.867600000E-05 9.817200000E-05 9.822600000E-05
1.283333839E+01 7.538700000E-05 7.481800000E-05 7.478200000E-05 7.512000000E-05
1.300000000E+01 5.851500000E-05 5.838900000E-05 5.857800000E-05 5.902500000E-05
