N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.801850600E-02 1.665642900E-02 1.574611000E-02 1.513037700E-02
1.016672606E+01 1.384103400E-02 1.259005600E-02 1.174822600E-02 1.117004200E-02
1.033324570E+01 1.048440500E-02 9.398050000E-03 8.667111000E-03 8.162114000E-03
1.049996187E+01 7.813373000E-03 6.917166000E-03 6.316298000E-03 5.900580000E-03
1.066670514E+01 5.729463000E-03 5.022899000E-03 4.551355000E-03 4.225206000E-03
1.083333839E+01 4.143029000E-03 3.606962000E-03 3.250749000E-03 3.004521000E-03
1.100000000E+01 2.964631000E-03 2.570507000E-03 2.309548000E-03 2.129215000E-03
1.116672606E+01 2.108078000E-03 1.825606000E-03 1.639127000E-03 1.510298000E-03
1.133324570E+01 1.496343000E-03 1.298149000E-03 1.167712000E-03 1.077718000E-03
1.149996187E+01 1.065332000E-03 9.289230000E-04 8.395450000E-04 7.781250000E-04
1.166670514E+01 7.646350000E-04 6.726090000E-04 6.127860000E-04 5.720170000E-04
1.183333839E+01 5.562710000E-04 4.956430000E-04 4.567330000E-04 4.306060000E-04
1.200000000E+01 4.123870000E-04 3.736410000E-04 3.492520000E-04 3.332220000E-04
1.216672606E+01 3.129560000E-04 2.891500000E-04 2.745510000E-04 2.652010000E-04
1.233324570E+01 2.437330000E-04 2.298220000E-04 2.215280000E-04 2.163440000E-04
1.249996187E+01 1.946980000E-04 1.870420000E-04 1.825810000E-04 1.798370000E-04
1.266670514E+01 1.589320000E-04 1.550010000E-04 1.527240000E-04 1.513220000E-04
1.283333839E+01 1.317900000E-04 1.299370000E-04 1.288330000E-04 1.281330000E-04
1.300000000E+01 1.103160000E-04 1.095470000E-04 1.090350000E-04 1.086790000E-04
