N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.969638300E-02 1.751223500E-02 1.592927600E-02 1.477901500E-02
1.016672606E+01 1.569338200E-02 1.375488800E-02 1.235999100E-02 1.134913000E-02
1.033324570E+01 1.222506900E-02 1.058243900E-02 9.411355000E-03 8.567137000E-03
1.049996187E+01 9.301990000E-03 7.971133000E-03 7.031720000E-03 6.358800000E-03
1.066670514E+01 6.925981000E-03 5.891192000E-03 5.167759000E-03 4.652962000E-03
1.083333839E+01 5.065332000E-03 4.289145000E-03 3.751274000E-03 3.371022000E-03
1.100000000E+01 3.656425000E-03 3.091640000E-03 2.703429000E-03 2.430804000E-03
1.116672606E+01 2.618831000E-03 2.218254000E-03 1.945083000E-03 1.754672000E-03
1.133324570E+01 1.871000000E-03 1.593165000E-03 1.405313000E-03 1.275600000E-03
1.149996187E+01 1.340505000E-03 1.151829000E-03 1.025586000E-03 9.395320000E-04
1.166670514E+01 9.682730000E-04 8.429610000E-04 7.602610000E-04 7.049060000E-04
1.183333839E+01 7.087860000E-04 6.276680000E-04 5.751170000E-04 5.408250000E-04
1.200000000E+01 5.282310000E-04 4.773530000E-04 4.451650000E-04 4.248660000E-04
1.216672606E+01 4.021270000E-04 3.714250000E-04 3.525550000E-04 3.411390000E-04
1.233324570E+01 3.130510000E-04 2.953540000E-04 2.848000000E-04 2.787300000E-04
1.249996187E+01 2.488170000E-04 2.391240000E-04 2.334910000E-04 2.304400000E-04
1.266670514E+01 2.010990000E-04 1.960610000E-04 1.931780000E-04 1.917350000E-04
1.283333839E+01 1.643880000E-04 1.619100000E-04 1.604860000E-04 1.598510000E-04
1.300000000E+01 1.351970000E-04 1.340460000E-04 1.333590000E-04 1.331040000E-04
