Ew Nt
4.4815257E-1 7.7207844E+14
4.4542589E-1 7.3573424E+14
4.4269919E-1 7.0375485E+14
4.3997249E-1 6.6273748E+14
4.3724579E-1 6.1106803E+14
4.3451909E-1 5.5793488E+14
4.3179239E-1 5.1702012E+14
4.2906570E-1 4.9717343E+14
4.2633900E-1 4.9558712E+14
4.2361231E-1 4.9885359E+14
4.2088560E-1 4.9158293E+14
4.1815891E-1 4.6610355E+14
4.1543222E-1 4.2623201E+14
4.1270552E-1 3.8344632E+14
4.0997882E-1 3.4947369E+14
4.0725212E-1 3.3061108E+14
4.0452543E-1 3.2617151E+14
4.0179873E-1 3.3041377E+14
3.9907203E-1 3.3662542E+14
3.9634533E-1 3.4204061E+14
3.9361864E-1 3.5106079E+14
3.9089194E-1 3.7352640E+14
3.8816524E-1 4.1770163E+14
3.8543854E-1 4.8286098E+14
3.8271185E-1 5.5810378E+14
3.7998515E-1 6.2913609E+14
3.7725845E-1 6.8769265E+14
3.7453176E-1 7.3632757E+14
3.7180506E-1 7.8607658E+14
3.6907836E-1 8.5039201E+14
3.6635166E-1 9.4013745E+14
3.6362497E-1 1.0615909E+15
3.6089827E-1 1.2166219E+15
3.5817157E-1 1.4037877E+15
3.5544487E-1 1.6197503E+15
3.5271818E-1 1.8606353E+15
3.4999148E-1 2.1229518E+15
3.4726478E-1 2.4038811E+15
3.4453809E-1 2.7008795E+15
3.4181139E-1 3.0106358E+15
3.3908469E-1 3.3278566E+15
3.3635799E-1 3.6447565E+15
3.3363130E-1 3.9517160E+15
3.3090460E-1 4.2386017E+15
3.2817790E-1 4.4959095E+15
3.2545121E-1 4.7153877E+15
3.2272451E-1 4.8904126E+15
3.1999781E-1 5.0163183E+15
3.1727111E-1 5.0906238E+15
3.1454442E-1 5.1131522E+15
3.1181772E-1 5.0860871E+15
3.0909102E-1 5.0140201E+15
3.0636433E-1 4.9036818E+15
3.0363763E-1 4.7630823E+15
3.0091093E-1 4.6001417E+15
2.9818423E-1 4.4213095E+15
2.9545754E-1 4.2304232E+15
2.9273084E-1 4.0271298E+15
2.9000414E-1 3.8036679E+15
2.8727745E-1 3.5400117E+15
2.8455075E-1 3.2005010E+15
2.8182405E-1 2.7381403E+15
2.7909735E-1 2.1114962E+15
2.7637066E-1 1.3106824E+15
2.7364396E-1 8.5810018E+14
