cprpf1Mn1.dat - 28.3.2024  :53896000
T=294.61 f=1000000 Vm=0.01 Im=50

cprpf1Mn2.dat - 28.3.2024  :54010000
T=294.62 f=1000000 Vm=0.01 Im=50

cprp100fn1.dat - 28.3.2024  :54126000
T=294.62 f=100000 Vm=0.01 Im=50

cprp100fn2.dat - 28.3.2024  :54242000
T=294.63 f=100000 Vm=0.01 Im=50

cprp10fn1.dat - 28.3.2024  :54358000
T=294.63 f=10000 Vm=0.01 Im=50

cprp10fn2.dat - 28.3.2024  :54474000
T=294.63 f=10000 Vm=0.01 Im=50

cprpf1Mn3.dat - 28.3.2024  :54616000
T=294.64 f=1000000 Vm=0.01 Im=50

cprpf1Mn4.dat - 28.3.2024  :54730000
T=294.64 f=1000000 Vm=0.01 Im=50

cprp100fn3.dat - 28.3.2024  :54846000
T=294.65 f=100000 Vm=0.01 Im=50

cprp100fn4.dat - 28.3.2024  :54960000
T=294.65 f=100000 Vm=0.01 Im=50

cprp10fn3.dat - 28.3.2024  :55076000
T=294.66 f=10000 Vm=0.01 Im=50

cprp10fn4.dat - 28.3.2024  :55192000
T=294.66 f=10000 Vm=0.01 Im=50

rzm1V2n1.dat - 28.3.2024  :55400000
T=294.67 f=1000000 Vb=-1.2 Vm=0.01 Im=50

rzm1V1n1.dat - 28.3.2024  :55574000
T=294.69 f=1000000 Vb=-1.1 Vm=0.01 Im=50

rzm1Vn1.dat - 28.3.2024  :55748000
T=294.69 f=1000000 Vb=-1 Vm=0.01 Im=50

rzm0V9n1.dat - 28.3.2024  :55924000
T=294.70 f=1000000 Vb=-0.9 Vm=0.01 Im=50

rzm0V8n1.dat - 28.3.2024  :56098000
T=294.71 f=1000000 Vb=-0.8 Vm=0.01 Im=50

rzm0V7n1.dat - 28.3.2024  :56272000
T=294.72 f=1000000 Vb=-0.7 Vm=0.01 Im=50

rzm0V6n1.dat - 28.3.2024  :56448000
T=294.73 f=1000000 Vb=-0.6 Vm=0.01 Im=50

rzm0V5n1.dat - 28.3.2024  :56622000
T=294.73 f=1000000 Vb=-0.5 Vm=0.01 Im=50

rzm0V4n1.dat - 28.3.2024  :56796000
T=294.74 f=1000000 Vb=-0.4 Vm=0.01 Im=50

rzm0V3n1.dat - 28.3.2024  :56972000
T=294.75 f=1000000 Vb=-0.3 Vm=0.01 Im=50

rzm0V2n1.dat - 28.3.2024  :57146000
T=294.76 f=1000000 Vb=-0.2 Vm=0.01 Im=50

rzm0V1n1.dat - 28.3.2024  :57322000
T=294.77 f=1000000 Vb=-0.1 Vm=0.01 Im=50

rz0Vn1.dat - 28.3.2024  :57496000
T=294.78 f=1000000 Vm=0.01 Im=50

rz0V1n1.dat - 28.3.2024  :57670000
T=294.78 f=1000000 Vb=0.1 Vm=0.01 Im=50

rz0V2n1.dat - 28.3.2024  :57846000
T=294.79 f=1000000 Vb=0.2 Vm=0.01 Im=50

rz0V3n1.dat - 28.3.2024  :58020000
T=294.80 f=1000000 Vb=0.3 Vm=0.01 Im=50

