T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.192450924E+00 1.194898085E+00 -2.447161000E-03 1.191908861E+00 1.193357153E+00 -1.448292000E-03 5.420630000E-04 1.540932000E-03
290 1.524993176E+01 1.211077454E+00 1.198549411E+00 1.252804300E-02 1.209984146E+00 1.196422341E+00 1.356180500E-02 1.093308000E-03 2.127070000E-03
290 1.549996187E+01 1.222898241E+00 1.201855614E+00 2.104262700E-02 1.220844430E+00 1.199034698E+00 2.180973200E-02 2.053811000E-03 2.820916000E-03
290 1.574996808E+01 1.235372552E+00 1.208637674E+00 2.673487800E-02 1.231595930E+00 1.205119515E+00 2.647641500E-02 3.776622000E-03 3.518159000E-03
290 1.600000000E+01 1.247209334E+00 1.213304271E+00 3.390506300E-02 1.240418506E+00 1.209278304E+00 3.114020200E-02 6.790828000E-03 4.025967000E-03
290 1.624993176E+01 1.260351278E+00 1.213558740E+00 4.679253800E-02 1.248564202E+00 1.209007996E+00 3.955620600E-02 1.178707600E-02 4.550744000E-03
290 1.649996187E+01 1.275169225E+00 1.213531299E+00 6.163792600E-02 1.255745167E+00 1.208227585E+00 4.751758200E-02 1.942405800E-02 5.303714000E-03
290 1.674996808E+01 1.292127001E+00 1.219481222E+00 7.264577900E-02 1.262016208E+00 1.213119799E+00 4.889640900E-02 3.011079300E-02 6.361423000E-03
290 1.700000000E+01 1.314019646E+00 1.232452259E+00 8.156738700E-02 1.270100803E+00 1.224532213E+00 4.556859000E-02 4.391884300E-02 7.920046000E-03
295 1.500000000E+01 1.177423613E+00 1.194967540E+00 -1.754392700E-02 1.176979715E+00 1.193561947E+00 -1.658223200E-02 4.438980000E-04 1.405593000E-03
295 1.524993176E+01 1.207902216E+00 1.199497780E+00 8.404436000E-03 1.206895326E+00 1.197546759E+00 9.348567000E-03 1.006890000E-03 1.951021000E-03
295 1.549996187E+01 1.223206554E+00 1.203521930E+00 1.968462400E-02 1.221312292E+00 1.200837980E+00 2.047431200E-02 1.894262000E-03 2.683950000E-03
295 1.574996808E+01 1.236503596E+00 1.210015725E+00 2.648787100E-02 1.233066285E+00 1.206689809E+00 2.637647600E-02 3.437311000E-03 3.325916000E-03
295 1.600000000E+01 1.248450042E+00 1.215642353E+00 3.280768900E-02 1.242330218E+00 1.211607663E+00 3.072255500E-02 6.119824000E-03 4.034690000E-03
295 1.624993176E+01 1.261485711E+00 1.216568174E+00 4.491753700E-02 1.250903272E+00 1.211849656E+00 3.905361600E-02 1.058243900E-02 4.718518000E-03
295 1.649996187E+01 1.275856346E+00 1.216730118E+00 5.912622800E-02 1.258374434E+00 1.211060939E+00 4.731349500E-02 1.748191200E-02 5.669179000E-03
295 1.674996808E+01 1.292294973E+00 1.222430612E+00 6.986436100E-02 1.265022676E+00 1.215427945E+00 4.959473100E-02 2.727229700E-02 7.002667000E-03
295 1.700000000E+01 1.313690889E+00 1.235116471E+00 7.857441800E-02 1.273524791E+00 1.226180429E+00 4.734436200E-02 4.016609800E-02 8.936042000E-03
300 1.500000000E+01 1.144602117E+00 1.194473843E+00 -4.987172600E-02 1.144340607E+00 1.193168405E+00 -4.882779800E-02 2.615100000E-04 1.305438000E-03
300 1.524993176E+01 1.199551804E+00 1.200887446E+00 -1.335642000E-03 1.198619252E+00 1.199014391E+00 -3.951390000E-04 9.325520000E-04 1.873055000E-03
300 1.549996187E+01 1.222247448E+00 1.205211745E+00 1.703570300E-02 1.220429297E+00 1.202650736E+00 1.777856100E-02 1.818151000E-03 2.561009000E-03
300 1.574996808E+01 1.237680505E+00 1.212215176E+00 2.546532900E-02 1.234423018E+00 1.208876651E+00 2.554636700E-02 3.257487000E-03 3.338525000E-03
300 1.600000000E+01 1.250314221E+00 1.218297315E+00 3.201690600E-02 1.244605305E+00 1.214113818E+00 3.049148700E-02 5.708916000E-03 4.183497000E-03
300 1.624993176E+01 1.263234703E+00 1.219634434E+00 4.360026900E-02 1.253464069E+00 1.214557238E+00 3.890683100E-02 9.770634000E-03 5.077196000E-03
300 1.649996187E+01 1.277514296E+00 1.219445862E+00 5.806843400E-02 1.261404966E+00 1.213261631E+00 4.814333500E-02 1.610933000E-02 6.184231000E-03
