N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.034373973E+00 1.033281519E+00 1.032369673E+00 1.031558236E+00
1.600000000E+01 1.241397155E+00 1.233292867E+00 1.224294708E+00 1.218901082E+00
1.700000000E+01 1.338223403E+00 1.334959929E+00 1.331767980E+00 1.329894110E+00
1.549996187E+01 1.011781107E+00 1.010505452E+00 1.009603658E+00 1.008905880E+00
1.649996187E+01 1.296666955E+00 1.293385159E+00 1.289636250E+00 1.286296136E+00
1.674996808E+01 1.317703314E+00 1.313229150E+00 1.310587580E+00 1.307670559E+00
1.624993176E+01 1.275201395E+00 1.270127278E+00 1.265269237E+00 1.260609351E+00
1.574996808E+01 1.166725895E+00 1.150694964E+00 1.136647081E+00 1.125131802E+00
1.524993176E+01 1.016561837E+00 1.015482283E+00 1.014650755E+00 1.013973263E+00
