N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.031529012E+00 1.029368389E+00 1.027370648E+00 1.025513543E+00
1.600000000E+01 1.249033882E+00 1.244707653E+00 1.239893152E+00 1.238864626E+00
1.700000000E+01 1.341080975E+00 1.338827388E+00 1.336695908E+00 1.335887333E+00
1.549996187E+01 1.030463157E+00 1.017979672E+00 1.013142540E+00 1.012038314E+00
1.649996187E+01 1.299557945E+00 1.297621424E+00 1.295396024E+00 1.293700272E+00
1.674996808E+01 1.320428316E+00 1.317087206E+00 1.315701246E+00 1.314106464E+00
1.624993176E+01 1.279132441E+00 1.275993000E+00 1.273321023E+00 1.271001320E+00
1.574996808E+01 1.185634628E+00 1.178646406E+00 1.174391797E+00 1.172863181E+00
1.524993176E+01 1.015837220E+00 1.014451950E+00 1.013323371E+00 1.012378745E+00
