N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.032503990E+00 1.030661765E+00 1.028953888E+00 1.027335908E+00
1.600000000E+01 1.246501592E+00 1.241097475E+00 1.235208534E+00 1.233186087E+00
1.700000000E+01 1.340085372E+00 1.337518620E+00 1.335078972E+00 1.333982026E+00
1.549996187E+01 1.016183698E+00 1.010637773E+00 1.009722368E+00 1.009013004E+00
1.649996187E+01 1.298563111E+00 1.296213678E+00 1.293552610E+00 1.291420960E+00
1.674996808E+01 1.319481958E+00 1.315789189E+00 1.314038916E+00 1.312087568E+00
1.624993176E+01 1.277805210E+00 1.274092005E+00 1.270823674E+00 1.267921210E+00
1.574996808E+01 1.179362690E+00 1.169798413E+00 1.163049448E+00 1.159304072E+00
1.524993176E+01 1.016065908E+00 1.014758097E+00 1.013689969E+00 1.012782292E+00
