-8.9907170E-2 -1.9682230E-4
-6.0084820E-2 -1.9566830E-4
-3.0012130E-2 -1.9420120E-4
-1.1309980E-4 -1.9269360E-4
1.0279450E-2 -1.9222380E-4
2.0108940E-2 -1.9152800E-4
3.0030730E-2 -1.9144090E-4
3.9937500E-2 -1.9093070E-4
5.0014970E-2 -1.9038560E-4
5.9967040E-2 -1.8982310E-4
7.0010660E-2 -1.8926640E-4
8.0019950E-2 -1.8832690E-4
8.9972020E-2 -1.8767760E-4
1.0001520E-1 -1.8694680E-4
1.1001300E-1 -1.8622780E-4
1.2005660E-1 -1.8509700E-4
1.2998580E-1 -1.8394310E-4
1.3998370E-1 -1.8248750E-4
1.5000390E-1 -1.8090440E-4
1.5991070E-1 -1.7830080E-4
1.7001100E-1 -1.7529120E-4
1.7999740E-1 -1.7089560E-4
1.8988130E-1 -1.6610000E-4
1.9997020E-1 -1.5933850E-4
2.0996810E-1 -1.5134190E-4
2.1995640E-1 -1.3846830E-4
2.2989750E-1 -1.2108920E-4
2.4000930E-1 -9.7355490E-5
2.4996140E-1 -6.7672110E-5
2.5986810E-1 -2.5778600E-5
2.6990030E-1 2.5096410E-5
2.7988670E-1 1.0289370E-4
2.8994130E-1 2.1371730E-4
2.9992770E-1 3.5292120E-4
3.0995990E-1 5.2829900E-4
3.2006030E-1 7.7606530E-4
3.3003520E-1 1.1183690E-3
3.3998780E-1 1.5043630E-3
3.5003090E-1 2.0107740E-3
3.6007450E-1 2.5839990E-3
3.6996980E-1 3.3163500E-3
3.7991050E-1 4.1781010E-3
3.8995410E-1 5.1451440E-3
3.9994050E-1 6.2177110E-3
4.0996120E-1 7.3288120E-3
4.1992470E-1 8.6531060E-3
4.3007090E-1 1.0041550E-2
4.3994330E-1 1.1493760E-2
4.4995260E-1 1.3064860E-2
4.5998430E-1 1.4741990E-2
4.6997070E-1 1.6400580E-2
4.7999140E-1 1.8128680E-2
4.8998930E-1 1.9778580E-2
4.9996420E-1 2.1701920E-2
5.0997350E-1 2.3573680E-2
5.1997140E-1 2.5716590E-2
5.2998070E-1 2.7513060E-2
5.3998990E-1 2.9527920E-2
5.5001070E-1 3.1287880E-2
