fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.531652529E-31 1.000000000E+20 1.060706444E+00 2.617509155E-12 2.842952651E-02 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.307877585E-29 1.000000000E+20 1.066640843E+00 2.545877012E-12 3.103414739E-02 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.727982389E-28 1.000000000E+20 1.062200580E+00 3.790742794E-12 2.911331755E-02 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.718586689E-28 1.000000000E+20 1.066361817E+00 3.719848757E-12 3.093719681E-02 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.368619105E-28 1.000000000E+20 1.063069674E+00 5.494260995E-12 2.953026116E-02 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.812125263E-32 1.000000000E+20 1.065956558E+00 5.423849001E-12 3.079577633E-02 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.500422392E-28 1.000000000E+20 1.063385195E+00 7.954810656E-12 2.971810374E-02 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.737028933E-27 1.000000000E+20 1.065370818E+00 7.884666930E-12 3.059008745E-02 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.860519174E-28 1.000000000E+20 1.063174645E+00 1.148277328E-11 2.969471004E-02 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.997182111E-28 1.000000000E+20 1.064530211E+00 1.141271185E-11 3.029219615E-02 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.465906237E-27 1.000000000E+20 1.062417423E+00 1.648918897E-11 2.945605884E-02 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.676874862E-31 1.000000000E+20 1.063336186E+00 1.641903575E-11 2.986345761E-02 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.700381988E-34 1.000000000E+20 1.061047343E+00 2.349233352E-11 2.897559656E-02 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.600241438E-27 1.000000000E+20 1.061665164E+00 2.342191176E-11 2.925201591E-02 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.078114018E-33 1.000000000E+20 1.058964314E+00 3.309938477E-11 2.820511908E-02 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.456460584E-27 1.000000000E+20 1.059375859E+00 3.302850506E-11 2.839159140E-02 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.170997284E-27 1.000000000E+20 1.056062267E+00 4.594621629E-11 2.707938921E-02 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.811232581E-34 1.000000000E+20 1.056333159E+00 4.587467648E-11 2.720423585E-02 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.911842512E-27 1.000000000E+20 1.052282936E+00 6.259060664E-11 2.552915254E-02 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.414174194E-26 1.000000000E+20 1.052458576E+00 6.251820703E-11 2.561185880E-02 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.948642792E-26 1.000000000E+20 1.047700484E+00 8.339614533E-11 2.350972937E-02 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.544290037E-27 1.000000000E+20 1.047812302E+00 8.332272521E-11 2.356370312E-02 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.887822423E-26 1.000000000E+20 1.042621522E+00 1.085115014E-10 2.105170742E-02 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.899984276E-26 1.000000000E+20 1.042691375E+00 1.084370158E-10 2.108622064E-02 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.919995508E-26 1.000000000E+20 1.037644245E+00 1.380793890E-10 1.832889736E-02 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.884281859E-26 1.000000000E+20 1.037687343E+00 1.380039761E-10 1.835045087E-02 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.101314547E-26 1.000000000E+20 1.033580624E+00 1.726921882E-10 1.570344880E-02 
