fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.387438281E-13 1.000000000E+20 1.217979996E+00 7.439721077E-15 1.869455864E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.502204265E-14 1.000000000E+20 1.331706289E+00 5.829572634E-15 3.674384877E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.451459188E-13 1.000000000E+20 1.244626230E+00 1.006197907E-14 3.328301677E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.191283765E-14 1.000000000E+20 1.331874382E+00 8.555352155E-15 3.698555427E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.543609519E-13 1.000000000E+20 1.266914152E+00 1.397563500E-14 5.519797784E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.187494401E-14 1.000000000E+20 1.332117348E+00 1.255481891E-14 3.733869669E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.675707580E-13 1.000000000E+20 1.284741983E+00 1.976739133E-14 8.467467294E-05 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.618048535E-14 1.000000000E+20 1.332466098E+00 1.842227233E-14 3.785351505E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.863537051E-13 1.000000000E+20 1.298594394E+00 2.830161839E-14 1.215401549E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.652858284E-14 1.000000000E+20 1.332961820E+00 2.702849780E-14 3.860178246E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.127331857E-13 1.000000000E+20 1.309226200E+00 4.084818517E-14 1.650698413E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.509213125E-14 1.000000000E+20 1.333656987E+00 3.964879140E-14 3.968452266E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.491512342E-13 1.000000000E+20 1.317431454E+00 5.926937985E-14 2.142743701E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.344793715E-13 1.000000000E+20 1.334613930E+00 5.815009612E-14 4.124153594E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.983087132E-13 1.000000000E+20 1.323921199E+00 8.629373934E-14 2.685535548E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.875446174E-13 1.000000000E+20 1.335899409E+00 8.526504592E-14 4.346114921E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.628418930E-13 1.000000000E+20 1.329277190E+00 1.259187589E-13 3.284052351E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.570141490E-13 1.000000000E+20 1.337573543E+00 1.249947354E-13 4.658770309E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.449126895E-13 1.000000000E+20 1.333943253E+00 1.840060080E-13 3.958060680E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.450130275E-13 1.000000000E+20 1.339674259E+00 1.832036411E-13 5.092179002E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.459609389E-13 1.000000000E+20 1.338231211E+00 2.691637705E-13 4.740644624E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.527698878E-13 1.000000000E+20 1.342202962E+00 2.685021089E-13 5.680642068E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.669504898E-13 1.000000000E+20 1.342336873E+00 3.940569442E-13 5.672156834E-04 
