fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 41330 319.23 36.319 9.485906811E-02 1.427294118E-04 3.383134540E-06 4.832416615E-02 7.316518112E-05 2.498773775E-01 0.000000000E+00 
00L2 41444 319.45 36.294 9.491032410E-02 1.431359606E-04 3.392328732E-06 4.849060521E-02 7.311793828E-05 2.497098751E-01 0.000000000E+00 
00L3 41532 319.53 36.285 9.487511768E-02 1.429173267E-04 3.388739753E-06 4.837179022E-02 7.320978636E-05 2.499199962E-01 0.000000000E+00 
00L4 41620 319.59 36.278 9.503837376E-02 1.433173267E-04 3.397659443E-06 4.838016863E-02 7.338377397E-05 2.494492205E-01 0.000000000E+00 
00L5 41704 319.66 36.27 9.495285759E-02 1.432039604E-04 3.397868064E-06 4.843881750E-02 7.329357132E-05 2.498868736E-01 0.000000000E+00 
00L6 41794 319.7 36.266 9.188656178E-02 1.430226601E-04 -2.637652598E-07 9.121371250E-02 -2.472570237E-06 -2.007061785E-02 0.000000000E+00 
00L7 41882 319.71 36.265 9.478856640E-02 1.427359606E-04 3.374666687E-06 4.827564702E-02 7.306394551E-05 2.494258881E-01 0.000000000E+00 
00L8 41966 319.77 36.258 9.491847019E-02 1.432039604E-04 3.391342550E-06 4.848247747E-02 7.311020231E-05 2.494973286E-01 0.000000000E+00 
00L9 42054 319.78 36.257 9.511647739E-02 1.433226601E-04 3.397732119E-06 4.852298307E-02 7.317908297E-05 2.492404447E-01 0.000000000E+00 
0L10 42142 319.82 36.252 9.516003456E-02 1.432306931E-04 3.403119943E-06 4.841093926E-02 7.345354443E-05 2.496816189E-01 0.000000000E+00 
0L11 42228 319.82 36.252 9.502968636E-02 1.431492611E-04 3.396752732E-06 4.851878009E-02 7.316542490E-05 2.496982662E-01 0.000000000E+00 
0L12 42320 319.84 36.25 9.500517521E-02 1.428965517E-04 3.385895965E-06 4.834652247E-02 7.318660975E-05 2.494046796E-01 0.000000000E+00 
0L13 42400 319.89 36.244 9.491139851E-02 1.431772277E-04 3.380789826E-06 4.854708419E-02 7.280398106E-05 2.487859504E-01 0.000000000E+00 
0L14 42488 319.89 36.244 9.480226707E-02 1.429173267E-04 3.381528012E-06 4.844227648E-02 7.296681590E-05 2.495797711E-01 0.000000000E+00 
0L15 42574 319.9 36.243 9.500746574E-02 1.431173267E-04 3.390196126E-06 4.848197474E-02 7.308629849E-05 2.493301935E-01 0.000000000E+00 
0L16 42664 319.92 36.241 9.499333782E-02 1.432039604E-04 3.395271369E-06 4.850645971E-02 7.315401524E-05 2.495895020E-01 0.000000000E+00 
0L17 42748 319.92 36.241 9.507204876E-02 1.433173267E-04 3.401510326E-06 4.855480852E-02 7.320643487E-05 2.496434881E-01 0.000000000E+00 
0L18 42846 319.92 36.241 9.510202656E-02 1.446081347E-04 3.392433136E-06 4.838616133E-02 7.326126306E-05 2.466770811E-01 0.000000000E+00 
0L19 42926 319.95 36.238 9.502385902E-02 1.430173267E-04 3.391177701E-06 4.850791078E-02 7.306322752E-05 2.495337127E-01 0.000000000E+00 
0L20 43016 319.93 36.24 9.486696987E-02 1.443898437E-04 3.380525819E-06 4.831529360E-02 7.312390363E-05 2.467928547E-01 0.000000000E+00 
0L21 43100 319.93 36.24 9.475840874E-02 1.428039604E-04 3.372566326E-06 4.824557600E-02 7.306899279E-05 2.492312458E-01 0.000000000E+00 
0L22 43184 319.95 36.238 9.474446106E-02 1.427827586E-04 3.379240362E-06 4.841906290E-02 7.295650218E-05 2.497983041E-01 0.000000000E+00 
0L23 43272 319.96 36.236 9.487388783E-02 1.431039604E-04 3.387052209E-06 4.832520933E-02 7.324774227E-05 2.494729946E-01 0.000000000E+00 
0L24 43362 319.95 36.238 9.501235771E-02 1.454358824E-04 3.392667151E-06 4.852398233E-02 7.306900880E-05 2.455215338E-01 0.000000000E+00 
0L25 43444 319.95 36.238 9.520133762E-02 1.433019608E-04 3.404465204E-06 4.857286921E-02 7.323919185E-05 2.495477833E-01 0.000000000E+00 
0L26 43534 319.97 36.235 9.497781086E-02 1.431827586E-04 3.402287679E-06 4.844488993E-02 7.337849019E-05 2.501832049E-01 0.000000000E+00 
0L27 43618 319.98 36.234 9.487158165E-02 1.431039604E-04 3.389379605E-06 4.849170141E-02 7.305231149E-05 2.496504872E-01 0.000000000E+00 
0L28 43706 319.98 36.234 9.481454716E-02 1.429173267E-04 3.382181755E-06 4.843843317E-02 7.298729335E-05 2.495956908E-01 0.000000000E+00 
0L29 43796 319.96 36.236 9.476837654E-02 1.429359606E-04 3.371067277E-06 4.834182343E-02 7.290622789E-05 2.488642275E-01 0.000000000E+00 
0L30 43880 319.97 36.235 9.494737186E-02 1.430827586E-04 3.389497708E-06 4.834181242E-02 7.327256505E-05 2.494968644E-01 0.000000000E+00 
0L31 43968 319.96 36.236 9.501879845E-02 1.433039604E-04 3.400363439E-06 4.855419359E-02 7.318273580E-05 2.497224636E-01 0.000000000E+00 
0L32 44096 320.05 36.226 8.268233852E-02 1.239577778E-04 2.539575349E-06 4.213210077E-02 6.278016076E-05 2.477847474E-01 0.000000000E+00 
0L33 44210 319.71 36.265 8.293695755E-02 1.235412808E-04 2.551207013E-06 4.195138845E-02 6.324734864E-05 2.489920615E-01 0.000000000E+00 
0L34 44296 319.77 36.258 8.320887165E-02 1.241439409E-04 2.570194054E-06 4.241934958E-02 6.318892203E-05 2.488116745E-01 0.000000000E+00 
0L35 44384 319.84 36.25 8.348897190E-02 1.257634197E-04 2.586370502E-06 4.259441867E-02 6.337202730E-05 2.463243170E-01 0.000000000E+00 
0L36 44470 319.91 36.242 8.389755535E-02 1.249827586E-04 2.594189036E-06 4.295698438E-02 6.322662334E-05 2.474014309E-01 0.000000000E+00 
0L37 44562 319.93 36.24 8.415874653E-02 1.252827586E-04 2.615743466E-06 4.299554210E-02 6.364402895E-05 2.480873289E-01 0.000000000E+00 
0L38 44644 319.96 36.236 8.450126209E-02 1.262039604E-04 2.649754055E-06 4.309508276E-02 6.428197170E-05 2.484673832E-01 0.000000000E+00 
0L39 44734 319.98 36.234 8.470434246E-02 1.262306931E-04 2.659024308E-06 4.318686843E-02 6.439080447E-05 2.486861880E-01 0.000000000E+00 
0L40 44818 319.98 36.234 8.485347862E-02 1.267173267E-04 2.670905203E-06 4.328378916E-02 6.455008823E-05 2.484007030E-01 0.000000000E+00 
0L41 44910 319.97 36.235 8.511846371E-02 1.269173267E-04 2.665067322E-06 4.351149211E-02 6.421696398E-05 2.466967862E-01 0.000000000E+00 
0L42 44994 319.97 36.235 8.541230431E-02 1.275039604E-04 2.701078965E-06 4.345992789E-02 6.503878207E-05 2.480236918E-01 0.000000000E+00 
0L43 45078 319.99 36.233 8.575925350E-02 1.281173267E-04 2.726185415E-06 4.370905232E-02 6.531692595E-05 2.481227179E-01 0.000000000E+00 
0L44 45168 319.98 36.234 8.604562798E-02 1.283960396E-04 2.743414870E-06 4.388956842E-02 6.548662108E-05 2.483196296E-01 0.000000000E+00 
0L45 45252 319.98 36.234 8.622872887E-02 1.289359606E-04 2.758731997E-06 4.398707757E-02 6.571647260E-05 2.481323952E-01 0.000000000E+00 
0L46 45342 319.98 36.234 8.645200768E-02 1.304512953E-04 2.767602629E-06 4.408547111E-02 6.579437648E-05 2.454032191E-01 0.000000000E+00 
0L47 45426 319.99 36.233 8.654095116E-02 1.295039604E-04 2.778882451E-06 4.416136999E-02 6.595676584E-05 2.479507704E-01 0.000000000E+00 
0L48 45520 319.99 36.233 8.666627407E-02 1.297019608E-04 2.786567295E-06 4.419059691E-02 6.609626763E-05 2.478979116E-01 0.000000000E+00 
0L49 45602 319.98 36.234 8.697527599E-02 1.301226601E-04 2.803251983E-06 4.435460863E-02 6.626537728E-05 2.476928040E-01 0.000000000E+00 
0L50 45690 319.97 36.235 8.726183300E-02 1.318634197E-04 2.827202635E-06 4.454362535E-02 6.656374297E-05 2.457017621E-01 0.000000000E+00 
0L51 45778 319.98 36.234 8.754977360E-02 1.333287097E-04 2.847674471E-06 4.445407629E-02 6.713463751E-05 2.439560756E-01 0.000000000E+00 
0L52 45864 319.98 36.234 8.788075924E-02 1.315039604E-04 2.862153560E-06 4.462266250E-02 6.723923882E-05 2.476625260E-01 0.000000000E+00 
0L53 45950 319.98 36.234 8.795208549E-02 1.316156863E-04 2.871993368E-06 4.487738833E-02 6.713706690E-05 2.481016418E-01 0.000000000E+00 
0L54 46036 319.98 36.234 8.807921333E-02 1.313108911E-04 2.881108913E-06 4.493764124E-02 6.726262730E-05 2.491067526E-01 0.000000000E+00 
0L55 46124 319.97 36.235 8.813564739E-02 1.320019608E-04 2.887737264E-06 4.500006804E-02 6.732846172E-05 2.482136699E-01 0.000000000E+00 
0L56 46208 320 36.232 8.836117268E-02 1.322492611E-04 2.902160646E-06 4.510132871E-02 6.751571853E-05 2.483514635E-01 0.000000000E+00 
0L57 46298 319.98 36.234 8.874276237E-02 1.329039604E-04 2.920865227E-06 4.506703830E-02 6.796582156E-05 2.476513231E-01 0.000000000E+00 
0L58 46384 319.99 36.233 8.943130322E-02 1.332440594E-04 2.935173736E-06 4.550883360E-02 6.773116569E-05 2.463181408E-01 0.000000000E+00 
0L59 46470 320.02 36.23 8.916672993E-02 1.331705882E-04 2.956005169E-06 4.550460563E-02 6.816740923E-05 2.489396251E-01 0.000000000E+00 
0L60 46558 319.98 36.234 8.930847111E-02 1.338905941E-04 2.961605620E-06 4.554797082E-02 6.823199649E-05 2.476763292E-01 0.000000000E+00 
0L61 46646 319.99 36.233 8.939686718E-02 1.340226601E-04 2.966932559E-06 4.559907160E-02 6.827882570E-05 2.476322144E-01 0.000000000E+00 
0L62 46734 320 36.232 8.938760262E-02 1.341226601E-04 2.972468221E-06 4.559097276E-02 6.841541242E-05 2.479349620E-01 0.000000000E+00 
0L63 46822 319.98 36.234 8.954352779E-02 1.345039604E-04 2.983259421E-06 4.571383562E-02 6.847973789E-05 2.476975713E-01 0.000000000E+00 
0L64 46908 320 36.232 8.988231239E-02 1.356678571E-04 3.002163206E-06 4.596195955E-02 6.858058390E-05 2.461971922E-01 0.000000000E+00 
0L65 46994 319.99 36.233 9.016662483E-02 1.352039604E-04 3.027839511E-06 4.586174293E-02 6.923101782E-05 2.483691354E-01 0.000000000E+00 
0L66 47078 319.99 36.233 9.025035439E-02 1.356039604E-04 3.035159055E-06 4.607902670E-02 6.911094339E-05 2.480048451E-01 0.000000000E+00 
0L67 47166 319.99 36.233 9.032218189E-02 1.354965517E-04 3.044100856E-06 4.582621393E-02 6.962206307E-05 2.487346988E-01 0.000000000E+00 
0L68 47256 320 36.232 9.043163929E-02 1.355965517E-04 3.040790273E-06 4.592500529E-02 6.943927058E-05 2.479804355E-01 0.000000000E+00 
0L69 47340 320 36.232 9.044117069E-02 1.357019608E-04 3.047133516E-06 4.616683040E-02 6.924849890E-05 2.482785417E-01 0.000000000E+00 
0L70 47432 320 36.232 9.066915550E-02 1.376234555E-04 3.056885692E-06 4.625162997E-02 6.933905284E-05 2.449780483E-01 0.000000000E+00 
0L71 47516 320 36.232 9.094449024E-02 1.366039604E-04 3.079321801E-06 4.639562497E-02 6.962338154E-05 2.478651068E-01 0.000000000E+00 
0L72 47602 320 36.232 9.116846581E-02 1.361793103E-04 3.095129111E-06 4.648797879E-02 6.983537261E-05 2.493004102E-01 0.000000000E+00 
0L73 47688 319.99 36.233 9.118323650E-02 1.371039604E-04 3.100403118E-06 4.636612177E-02 7.010853774E-05 2.480008457E-01 0.000000000E+00 
0L74 47778 320 36.232 9.119836922E-02 1.382942708E-04 -1.243073499E+02 5.550000000E+02 -2.523675371E+02 -9.856110104E+06 0.000000000E+00 
0L75 47864 319.99 36.233 9.123366070E-02 1.371039604E-04 3.104599319E-06 4.658073206E-02 6.990295588E-05 2.481992454E-01 0.000000000E+00 
0L76 47952 319.99 36.233 9.135387936E-02 1.384854167E-04 3.107955555E-06 4.662158399E-02 6.991579126E-05 2.456652695E-01 0.000000000E+00 
0L77 48040 319.98 36.234 9.148270702E-02 1.376039604E-04 3.125996612E-06 4.666766768E-02 7.024639138E-05 2.483239240E-01 0.000000000E+00 
0L78 48128 320 36.232 9.157479267E-02 1.380039604E-04 3.141292351E-06 4.668007541E-02 7.053692051E-05 2.485655074E-01 0.000000000E+00 
0L79 48210 319.98 36.234 9.186826763E-02 1.379965517E-04 3.153652491E-06 4.690095644E-02 7.049657662E-05 2.487597286E-01 0.000000000E+00 
0L80 48298 319.99 36.233 9.195896969E-02 1.383039604E-04 3.160540533E-06 4.693170290E-02 7.060104265E-05 2.485035808E-01 0.000000000E+00 
0L81 48384 320.02 36.23 9.198185387E-02 1.383173267E-04 3.160378842E-06 4.693769846E-02 7.058570930E-05 2.484050385E-01 0.000000000E+00 
0L82 48472 320 36.232 9.195789356E-02 1.373509901E-04 3.158227837E-06 4.678850126E-02 7.074255555E-05 2.500475757E-01 0.000000000E+00 
0L83 48562 320 36.232 9.205636711E-02 1.399650000E-04 3.156854679E-06 4.676165395E-02 7.075423737E-05 2.450085893E-01 0.000000000E+00 
0L84 48652 319.98 36.234 9.219187412E-02 1.397596891E-04 3.168779379E-06 4.688225265E-02 7.082957248E-05 2.459333545E-01 0.000000000E+00 
0L85 48734 319.99 36.233 9.238419323E-02 1.390226601E-04 3.193402461E-06 4.717605910E-02 7.094147121E-05 2.486396530E-01 0.000000000E+00 
0L86 48822 320 36.232 9.248027592E-02 1.392226601E-04 3.200738969E-06 4.717475400E-02 7.110529767E-05 2.485943267E-01 0.000000000E+00 
0L87 48910 319.99 36.233 9.255184364E-02 1.389965517E-04 3.200925076E-06 4.710426741E-02 7.118791543E-05 2.488206431E-01 0.000000000E+00 
0L88 48996 319.99 36.233 9.258220043E-02 1.405134197E-04 3.201410418E-06 4.713139830E-02 7.115621213E-05 2.460911818E-01 0.000000000E+00 
0L89 49080 319.99 36.233 9.252148018E-02 1.392173267E-04 3.202025885E-06 4.709127703E-02 7.123357159E-05 2.485930463E-01 0.000000000E+00 
0L90 49176 320 36.232 9.249149837E-02 1.405978125E-04 3.195390757E-06 4.719581499E-02 7.095502146E-05 2.457217478E-01 0.000000000E+00 
