N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.355071200E-01 -1.303193190E-01 -1.294500130E-01 -1.302542800E-01
1.600000000E+01 2.924542600E-02 2.935075500E-02 2.901315400E-02 2.872824800E-02
1.700000000E+01 6.131578800E-02 6.125830800E-02 6.004306700E-02 6.055105000E-02
1.549996187E+01 6.918190000E-03 6.690131000E-03 7.524927000E-03 7.803486000E-03
1.649996187E+01 4.726249100E-02 4.809366100E-02 4.819796300E-02 4.829838500E-02
1.674996808E+01 5.677824900E-02 5.562247000E-02 5.625843100E-02 5.624332900E-02
1.624993176E+01 3.755477300E-02 3.785014400E-02 3.779461100E-02 3.743750800E-02
1.574996808E+01 2.219486900E-02 2.242013500E-02 2.177661200E-02 2.238169000E-02
1.524993176E+01 -3.767817000E-02 -3.495977400E-02 -3.415656900E-02 -3.458428300E-02
