N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.439552600E-02 -8.087422600E-02 -6.831725200E-02 -5.695524500E-02
1.600000000E+01 2.603246800E-02 2.574210100E-02 2.504526600E-02 2.447065500E-02
1.700000000E+01 7.759554600E-02 7.704129000E-02 7.514895500E-02 7.487837400E-02
1.549996187E+01 -5.127014200E-02 -6.054089200E-02 -6.665462400E-02 -7.147098300E-02
1.649996187E+01 5.618797400E-02 5.761885000E-02 5.805802500E-02 5.833311900E-02
1.674996808E+01 6.989883800E-02 6.903231100E-02 6.955936600E-02 6.931113600E-02
1.624993176E+01 4.153521700E-02 4.222860400E-02 4.250493000E-02 4.238492400E-02
1.574996808E+01 4.357361000E-03 1.624264000E-03 -1.136432000E-03 -2.284339000E-03
1.524993176E+01 -1.791555710E-01 -1.752374640E-01 -1.711147250E-01 -1.670947360E-01
