N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.588205500E-02 -8.321716200E-02 -7.170456800E-02 -6.154998900E-02
1.600000000E+01 2.625777700E-02 2.604541300E-02 2.546307000E-02 2.500664200E-02
1.700000000E+01 7.460299100E-02 7.346724900E-02 7.117645700E-02 7.068113200E-02
1.549996187E+01 -4.838836100E-02 -5.614626600E-02 -6.054020900E-02 -6.353537600E-02
1.649996187E+01 5.536622200E-02 5.644920900E-02 5.654412300E-02 5.649876500E-02
1.674996808E+01 6.817950100E-02 6.674620200E-02 6.681650600E-02 6.620715900E-02
1.624993176E+01 4.127805800E-02 4.183683600E-02 4.197293300E-02 4.170467300E-02
1.574996808E+01 5.306611000E-03 3.091631000E-03 9.087900000E-04 3.975970000E-04
1.524993176E+01 -1.795081190E-01 -1.758357530E-01 -1.720227110E-01 -1.683702590E-01
