N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 1.800E-4 1.022708282E+00 1.025917281E+00
1.468000E+10 1.000E+15 340 1.800E-4 1.023614307E+00 1.025894048E+00
2.154000E+10 1.000E+15 340 1.800E-4 1.024261324E+00 1.025860800E+00
3.162000E+10 1.000E+15 340 1.800E-4 1.024701111E+00 1.025813089E+00
4.642000E+10 1.000E+15 340 1.800E-4 1.024979234E+00 1.025747244E+00
6.813000E+10 1.000E+15 340 1.800E-4 1.025121816E+00 1.025649652E+00
1.000000E+11 1.000E+15 340 1.800E-4 1.025149275E+00 1.025510738E+00
1.468000E+11 1.000E+15 340 1.800E-4 1.025071030E+00 1.025317892E+00
2.154000E+11 1.000E+15 340 1.800E-4 1.024878352E+00 1.025046547E+00
3.162000E+11 1.000E+15 340 1.800E-4 1.024569149E+00 1.024683587E+00
4.642000E+11 1.000E+15 340 1.800E-4 1.024129510E+00 1.024207209E+00
6.813000E+11 1.000E+15 340 1.800E-4 1.023565800E+00 1.023618549E+00
1.000000E+12 1.000E+15 340 1.800E-4 1.022916939E+00 1.022952843E+00
1.468000E+12 1.000E+15 340 1.800E-4 1.022281119E+00 1.022305727E+00
2.154000E+12 1.000E+15 340 1.800E-4 1.021835669E+00 1.021852825E+00
3.162000E+12 1.000E+15 340 1.800E-4 1.021830565E+00 1.021842898E+00
4.642000E+12 1.000E+15 340 1.800E-4 1.022541387E+00 1.022550680E+00
6.813000E+12 1.000E+15 340 1.800E-4 1.024195214E+00 1.024202626E+00
1.000000E+13 1.000E+15 340 1.800E-4 1.026893590E+00 1.026899845E+00
