T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 5.204620E-1 3.841443E+1 7.729360E+1 1.545350E+1 4.302580E-1 3.591689E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
340 002_340 34.101 5.193760E-1 3.839199E+1 7.725340E+1 1.540420E+1 4.292080E-1 3.588992E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
340 003_340 34.101 5.178370E-1 3.835937E+1 7.720000E+1 1.533490E+1 4.277980E-1 3.584623E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
340 004_340 34.101 5.157210E-1 3.831218E+1 7.712640E+1 1.523890E+1 4.259680E-1 3.577481E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
340 005_340 34.101 5.128770E-1 3.824433E+1 7.699910E+1 1.510310E+1 4.232000E-1 3.568780E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
340 006_340 34.101 5.091430E-1 3.814769E+1 7.688060E+1 1.493220E+1 4.195230E-1 3.559336E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
340 007_340 34.101 5.043980E-1 3.801185E+1 7.674430E+1 1.471430E+1 4.154760E-1 3.541544E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
340 008_340 34.101 4.987000E-1 3.782437E+1 7.655090E+1 1.443980E+1 4.099130E-1 3.522646E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
340 009_340 34.101 4.921370E-1 3.757198E+1 7.633890E+1 1.411550E+1 4.042070E-1 3.492145E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
340 010_340 34.101 4.849560E-1 3.724320E+1 7.613700E+1 1.375130E+1 3.974250E-1 3.460103E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
340 011_340 34.101 4.774830E-1 3.683216E+1 7.587910E+1 1.334470E+1 3.904440E-1 3.417819E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
