fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 7:32 299.3 38.74 1.000E+000 4.683E+000 5.439E-011 6.929E+002 2.747E+000 4.100E-006 1.548E-003 
00T2 7:57 302.9 38.28 1.000E+000 4.723E+000 1.009E-010 7.102E+002 2.742E+000 5.085E-006 4.157E-004 
00T3 8:17 305.7 37.93 1.000E+000 4.717E+000 1.667E-010 7.235E+002 2.746E+000 6.024E-006 2.648E-003 
00T4 8:35 308.3 37.61 1.000E+000 4.709E+000 2.540E-010 7.355E+002 2.741E+000 6.897E-006 8.233E-004 
00T5 8:55 311 37.28 1.000E+000 4.541E+000 3.738E-010 7.478E+002 2.663E+000 7.045E-006 8.906E-004 
00T6 9:14 313.8 36.95 1.000E+000 4.556E+000 5.915E-010 7.600E+002 2.685E+000 8.576E-006 4.758E-004 
00T7 9:33 316.8 36.6 1.000E+000 4.835E+000 9.171E-010 7.724E+002 2.672E+000 9.860E-006 5.722E-004 
00T8 10:1 319.2 36.32 1.000E+000 5.886E+000 1.321E-009 7.819E+002 2.672E+000 1.126E-005 2.018E-003 
00T9 10:19 322.5 35.95 1.000E+000 7.157E+000 2.124E-009 7.940E+002 2.636E+000 1.257E-005 3.448E-004 
0T10 10:39 325.5 35.62 1.000E+000 5.956E+000 3.192E-009 8.040E+002 2.612E+000 1.425E-005 5.491E-004 
0T11 11:10 328.4 35.31 1.000E+000 7.603E+000 5.104E-009 8.126E+002 2.625E+000 1.678E-005 5.924E-004 
0T12 11:30 331.6 34.96 1.000E+000 6.671E+000 7.806E-009 8.208E+002 2.627E+000 1.967E-005 1.363E-003 
0T13 11:46 333.5 34.77 1.000E+000 6.462E+000 9.980E-009 8.250E+002 2.597E+000 2.072E-005 5.686E-004 
