Ew Nt
4.4407193E-1 1.3810531E+16
4.4137008E-1 1.2503464E+16
4.3866820E-1 1.1382722E+16
4.3596633E-1 1.0444345E+16
4.3326445E-1 9.6775542E+15
4.3056259E-1 9.0620493E+15
4.2786072E-1 8.5720601E+15
4.2515885E-1 8.1813298E+15
4.2245698E-1 7.8657276E+15
4.1975511E-1 7.6053456E+15
4.1705324E-1 7.3879885E+15
4.1435137E-1 7.2123265E+15
4.1164951E-1 7.0866516E+15
4.0894763E-1 7.0224466E+15
4.0624576E-1 7.0256589E+15
4.0354389E-1 7.0920421E+15
4.0084203E-1 7.2103742E+15
3.9814016E-1 7.3710210E+15
3.9543829E-1 7.5730137E+15
3.9273642E-1 7.8237605E+15
3.9003455E-1 8.1307837E+15
3.8733268E-1 8.4904388E+15
3.8463081E-1 8.8814797E+15
3.8192894E-1 9.2687002E+15
3.7922707E-1 9.6149218E+15
3.7652520E-1 9.8935150E+15
3.7382333E-1 1.0093733E+16
3.7112146E-1 1.0216796E+16
3.6841959E-1 1.0266958E+16
3.6571773E-1 1.0243843E+16
3.6301586E-1 1.0140538E+16
3.6031399E-1 9.9479011E+15
3.5761212E-1 9.6616126E+15
3.5491025E-1 9.2871736E+15
3.5220838E-1 8.8398365E+15
3.4950651E-1 8.3400788E+15
3.4680464E-1 7.8080328E+15
3.4410277E-1 7.2602498E+15
3.4140090E-1 6.7096909E+15
3.3869903E-1 6.1673315E+15
3.3599716E-1 5.6432567E+15
3.3329529E-1 5.1465121E+15
3.3059342E-1 4.6843763E+15
3.2789156E-1 4.2618312E+15
3.2518968E-1 3.8813733E+15
3.2248782E-1 3.5429654E+15
3.1978595E-1 3.2441627E+15
3.1708408E-1 2.9806438E+15
3.1438221E-1 2.7471857E+15
3.1168034E-1 2.5388624E+15
3.0897847E-1 2.3519256E+15
3.0627660E-1 2.1840204E+15
3.0357473E-1 2.0337398E+15
3.0087286E-1 1.8999257E+15
2.9817099E-1 1.7811199E+15
2.9546912E-1 1.6752997E+15
2.9276725E-1 1.5797193E+15
2.9006538E-1 1.4904475E+15
2.8736352E-1 1.4012300E+15
2.8466165E-1 1.3018033E+15
2.8195978E-1 1.1768020E+15
2.7925791E-1 1.0074039E+15
2.7655604E-1 7.7745815E+14
2.7385417E-1 4.8291047E+14
2.7115230E-1 3.1628253E+14
