Ew Nt
4.4384268E-1 1.1852113E+16
4.4114222E-1 1.2011494E+16
4.3844174E-1 1.2096217E+16
4.3574126E-1 1.2132306E+16
4.3304078E-1 1.2124167E+16
4.3034031E-1 1.2066929E+16
4.2763984E-1 1.1960566E+16
4.2493937E-1 1.1817447E+16
4.2223889E-1 1.1660053E+16
4.1953842E-1 1.1513417E+16
4.1683794E-1 1.1399302E+16
4.1413746E-1 1.1334887E+16
4.1143699E-1 1.1333439E+16
4.0873652E-1 1.1404763E+16
4.0603604E-1 1.1554036E+16
4.0333557E-1 1.1781056E+16
4.0063510E-1 1.2081600E+16
3.9793462E-1 1.2450203E+16
3.9523414E-1 1.2882269E+16
3.9253367E-1 1.3373933E+16
3.8983320E-1 1.3919961E+16
3.8713272E-1 1.4511137E+16
3.8443225E-1 1.5132969E+16
3.8173177E-1 1.5766415E+16
3.7903130E-1 1.6389953E+16
3.7633082E-1 1.6981411E+16
3.7363035E-1 1.7518387E+16
3.7092988E-1 1.7977342E+16
3.6822940E-1 1.8333095E+16
3.6552893E-1 1.8560103E+16
3.6282845E-1 1.8635451E+16
3.6012798E-1 1.8542150E+16
3.5742750E-1 1.8271245E+16
3.5472703E-1 1.7822530E+16
3.5202655E-1 1.7204509E+16
3.4932608E-1 1.6434014E+16
3.4662560E-1 1.5535449E+16
3.4392513E-1 1.4539272E+16
3.4122466E-1 1.3479450E+16
3.3852418E-1 1.2390187E+16
3.3582371E-1 1.1302780E+16
3.3312323E-1 1.0243623E+16
3.3042276E-1 9.2337757E+15
3.2772228E-1 8.2893296E+15
3.2502181E-1 7.4215075E+15
3.2232133E-1 6.6362462E+15
3.1962086E-1 5.9341345E+15
3.1692039E-1 5.3115230E+15
3.1421991E-1 4.7624752E+15
3.1151944E-1 4.2806112E+15
3.0881896E-1 3.8599082E+15
3.0611849E-1 3.4945695E+15
3.0341801E-1 3.1786046E+15
3.0071754E-1 2.9057527E+15
2.9801706E-1 2.6697470E+15
2.9531659E-1 2.4644751E+15
2.9261611E-1 2.2836213E+15
2.8991564E-1 2.1196632E+15
2.8721517E-1 1.9623131E+15
2.8451469E-1 1.7967323E+15
2.8181422E-1 1.6025703E+15
2.7911374E-1 1.3560155E+15
2.7641327E-1 1.0369539E+15
2.7371279E-1 6.4010398E+14
2.7101232E-1 4.1785088E+14
