fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 7:54:00 295.2 39.28 1.000E+000 7.460E-001 1.020E-006 1.597E+004 2.617E+000 1.486E-008 4.284E-004 
0T02 7:56:36 295.1 39.29 1.000E+000 7.274E-001 1.032E-006 1.562E+004 2.617E+000 1.467E-008 3.332E-004 
0T03 7:59:22 295.1 39.29 1.000E+000 7.162E-001 1.071E-006 1.557E+004 2.615E+000 1.472E-008 9.075E-004 
0T04 8:02:28 295 39.3 1.000E+000 7.254E-001 1.039E-006 1.591E+004 2.620E+000 1.453E-008 5.408E-004 
0T05 8:06:46 294.9 39.32 1.000E+000 6.862E-001 1.113E-006 1.575E+004 2.619E+000 1.452E-008 4.696E-004 
0T06 8:11:40 294.9 39.32 1.000E+000 7.124E-001 1.062E-006 1.569E+004 2.617E+000 1.460E-008 5.658E-004 
0T07 8:15:02 295 39.3 1.000E+000 7.294E-001 1.058E-006 1.599E+004 2.621E+000 1.450E-008 4.270E-004 
0T08 8:17:14 295 39.3 1.000E+000 7.266E-001 1.059E-006 1.575E+004 2.619E+000 1.455E-008 3.388E-004 
0T09 8:21:12 295 39.3 1.000E+000 7.647E-001 1.014E-006 1.603E+004 2.625E+000 1.444E-008 6.268E-004 
0T10 8:29:42 295 39.3 1.000E+000 7.359E-001 1.078E-006 1.592E+004 2.620E+000 1.465E-008 3.858E-004 
0T11 8:32:38 295 39.3 1.000E+000 7.380E-001 1.098E-006 1.592E+004 2.621E+000 1.458E-008 3.004E-004 
0T12 8:41:24 294.9 39.32 1.000E+000 7.371E-001 1.069E-006 1.594E+004 2.621E+000 1.454E-008 2.781E-004 
0T13 8:50:48 295.1 39.29 1.000E+000 7.410E-001 1.110E-006 1.580E+004 2.618E+000 1.475E-008 4.859E-004 
